group1,group2,coverage_gained_1,coverage_gained_2,p-value,n,algorithm,samples
artist_Long,25-34_Fantasy,0.635,0.795,0.0,-1,TRAD_BY,40.0
artist_Long,technician-engineer_Long_Children's,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_25-34_lawyer,18-24_college-grad student_Long_Sci-Fi,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_college-grad student_Horror,25-34_Long_War,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_18-24_other_Long,25-34_Thriller,0.635,0.795,0.0,-1,TRAD_BY,40.0
25-34_executive-managerial_Long_Drama,25-34_college-grad student_Sci-Fi,0.635,0.795,0.0,-1,TRAD_BY,40.0
25-34_executive-managerial_Long_Drama,M_25-34_scientist_Action,0.635,0.795,0.0,-1,TRAD_BY,40.0
25-34_sales-marketing_Long,M_35-44_self-employed_Long,0.635,0.795,0.0,-1,TRAD_BY,40.0
F_executive-managerial_Long_Drama,M_academic-educator_Comedy,0.635,0.795,0.0,-1,TRAD_BY,40.0
college-grad student_Children's,F_homemaker_Long,0.635,0.795,0.0,-1,TRAD_BY,40.0
25-34_executive-managerial_Long_Drama,25-34_scientist_Long_Action,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_25-34_college-grad student_Action,35-44_self-employed,0.635,0.795,0.0,-1,TRAD_BY,40.0
Musical,sales-marketing,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_college-grad student_Long_Horror,25-34_War,0.635,0.795,0.0,-1,TRAD_BY,40.0
F_18-24_Long_Comedy,retired,0.635,0.795,0.0,-1,TRAD_BY,40.0
25-34_sales-marketing_Long,M_academic-educator_Long_Drama,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_25-34_Western,M_35-44_programmer,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_35-44_Sci-Fi,M_scientist_Action,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_executive-managerial_Long_Action,18-24_college-grad student_Long_Sci-Fi,0.635,0.795,0.0,-1,TRAD_BY,40.0
Western,F_18-24_academic-educator,0.635,0.795,0.0,-1,TRAD_BY,40.0
F_Musical,M_25-34_other_Long_Adventure,0.635,0.795,0.0,-1,TRAD_BY,40.0
F_25-34_Long_Drama,25-34_War,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_35-44_Sci-Fi,M_25-34_scientist_Action,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_25-34_other_Horror,M_doctor-health care,0.635,0.795,0.0,-1,TRAD_BY,40.0
35-44_technician-engineer_Long,other_Long_Children's,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_18-24_Long_Horror,50-55_Long_Drama,0.635,0.795,0.0,-1,TRAD_BY,40.0
F_Musical,M_25-34_other_Sci-Fi,0.635,0.795,0.0,-1,TRAD_BY,40.0
18-24_Children's,M_25-34_other_Long_Action,0.635,0.795,0.0,-1,TRAD_BY,40.0
18-24_Long_Musical,F_35-44_Drama,0.635,0.795,0.0,-1,TRAD_BY,40.0
F_18-24_Comedy,M_45-49_retired_Long,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_25-34_Western,25-34_Fantasy,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_other_Long_Horror,M_18-24_programmer_Comedy,0.635,0.795,0.0,-1,TRAD_BY,40.0
18-24_Long_Musical,M_35-44_programmer,0.635,0.795,0.0,-1,TRAD_BY,40.0
25-34_Long_Western,F_25-34_academic-educator,0.635,0.795,0.0,-1,TRAD_BY,40.0
25-34_sales-marketing,M_academic-educator_Drama,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_25-34_sales-marketing,50-55_Long_Drama,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_35-44_technician-engineer,other_Children's,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_executive-managerial_Long_Action,scientist_Long_Action,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_18-24_Long_Action,other_Long_Children's,0.635,0.795,0.0,-1,TRAD_BY,40.0
F_25-34_Long_Horror,M_25-34_programmer,0.635,0.795,0.0,-1,TRAD_BY,40.0
F_executive-managerial_Drama,45-49_executive-managerial_Long,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_lawyer,M_25-34_programmer,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_lawyer_Long,35-44_executive-managerial_Drama,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_25-34_sales-marketing,F_academic-educator_Long_Drama,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_lawyer,45-49_executive-managerial,0.635,0.795,0.0,-1,TRAD_BY,40.0
25-34_technician-engineer_Long_Action,25-34_other_Long_Adventure,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_25-34_other_Long_Horror,M_doctor-health care,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_Animation,M_18-24_college-grad student_Comedy,0.635,0.795,0.0,-1,TRAD_BY,40.0
F_executive-managerial_Drama,M_45-49_executive-managerial,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_25-34_executive-managerial,35-44_writer,0.635,0.795,0.0,-1,TRAD_BY,40.0
other_Long_Horror,M_college-grad student_Sci-Fi,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_35-44_Long_Sci-Fi,25-34_executive-managerial_Long_Comedy,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_18-24_Long_Horror,F_35-44_Drama,0.635,0.795,0.0,-1,TRAD_BY,40.0
18-24_Musical,50-55_Long_Drama,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_18-24_Sci-Fi,M_35-44_writer,0.635,0.795,0.0,-1,TRAD_BY,40.0
25-34_Western,M_45-49_executive-managerial,0.635,0.795,0.0,-1,TRAD_BY,40.0
F_Long_Musical,18-24_programmer_Long_Comedy,0.635,0.795,0.0,-1,TRAD_BY,40.0
other_Horror,academic-educator_Long_Comedy,0.635,0.795,0.0,-1,TRAD_BY,40.0
F_Animation,M_45-49_retired_Long,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_25-34_other_Horror,retired,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_lawyer,M_45-49_executive-managerial_Long,0.635,0.795,0.0,-1,TRAD_BY,40.0
F_25-34_Horror,M_25-34_Long_Animation,0.635,0.795,0.0,-1,TRAD_BY,40.0
F_18-24_Comedy,45-49_retired_Long,0.635,0.795,0.0,-1,TRAD_BY,40.0
F_25-34_Long_Horror,F_35-44_academic-educator,0.635,0.795,0.0,-1,TRAD_BY,40.0
F_25-34_Horror,M_academic-educator_Long_Comedy,0.635,0.795,0.0,-1,TRAD_BY,40.0
25-34_Western,M_25-34_Long_Animation,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_executive-managerial_Long_Action,M_25-34_scientist_Long_Action,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_25-34_Long_Western,executive-managerial_Sci-Fi,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_Musical,academic-educator_Drama,0.635,0.795,0.0,-1,TRAD_BY,40.0
F_25-34_Long_Drama,35-44_self-employed_Long,0.635,0.795,0.0,-1,TRAD_BY,40.0
18-24_Long_Horror,25-34_other_Sci-Fi,0.635,0.795,0.0,-1,TRAD_BY,40.0
F_Animation,35-44_programmer,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_18-24_other,other_Long_Action,0.635,0.795,0.0,-1,TRAD_BY,40.0
25-34_technician-engineer_Action,M_18-24_college-grad student_Long_Comedy,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_25-34_Long_Western,25-34_Long_Fantasy,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_executive-managerial_Action,M_25-34_college-grad student_Sci-Fi,0.635,0.795,0.0,-1,TRAD_BY,40.0
18-24_Long_Musical,technician-engineer_Children's,0.635,0.795,0.0,-1,TRAD_BY,40.0
25-34_technician-engineer_Long_Action,M_35-44_Action,0.635,0.795,0.0,-1,TRAD_BY,40.0
college-grad student_Horror,M_35-44_Long_Action,0.635,0.795,0.0,-1,TRAD_BY,40.0
25-34_sales-marketing,self-employed_Long_Comedy,0.635,0.795,0.0,-1,TRAD_BY,40.0
25-34_executive-managerial_Long_Drama,25-34_college-grad student_Long_Sci-Fi,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_25-34_Long_Western,M_35-44_programmer,0.635,0.795,0.0,-1,TRAD_BY,40.0
F_18-24_Long_Comedy,F_other_Comedy,0.635,0.795,0.0,-1,TRAD_BY,40.0
25-34_executive-managerial_Long_Drama,18-24_college-grad student_Long_Sci-Fi,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_25-34_Western,F_academic-educator_Drama,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_other_Long_Horror,M_25-34_other_Long_Adventure,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_25-34_technician-engineer_Long_Comedy,25-34_academic-educator,0.635,0.795,0.0,-1,TRAD_BY,40.0
F_Animation,35-44_programmer_Long,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_25-34_lawyer_Long,scientist_Long_Action,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_lawyer_Long,F_25-34_academic-educator,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_lawyer,F_35-44_academic-educator,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_18-24_Sci-Fi,25-34_other_Long_Children's,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_25-34_lawyer_Long,18-24_college-grad student_Sci-Fi,0.635,0.795,0.0,-1,TRAD_BY,40.0
18-24_Musical,25-34_Long_Fantasy,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_Long_Animation,25-34_other_Long_Adventure,0.635,0.795,0.0,-1,TRAD_BY,40.0
18-24_Long_Children's,academic-educator_Comedy,0.635,0.795,0.0,-1,TRAD_BY,40.0
F_Long_Musical,18-24_programmer_Comedy,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_25-34_technician-engineer_Comedy,25-34_academic-educator,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_other_Horror,M_25-34_other_Long_Sci-Fi,0.635,0.795,0.0,-1,TRAD_BY,40.0
F_Musical,F_35-44_clerical-admin,0.635,0.795,0.0,-1,TRAD_BY,40.0
F_Long_Children's,other_Action,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_35-44_Long_Sci-Fi,scientist_Action,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_executive-managerial_Action,scientist_Long_Action,0.635,0.795,0.0,-1,TRAD_BY,40.0
25-34_technician-engineer_Action,M_35-44_Action,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_18-24_Horror,50-55_Drama,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_25-34_sales-marketing,technician-engineer_Children's,0.635,0.795,0.0,-1,TRAD_BY,40.0
F_Long_Animation,F_other_Long_Comedy,0.635,0.795,0.0,-1,TRAD_BY,40.0
M_25-34_Long_Western,25-34_Fantasy,0.635,0.795,0.0,-1,TRAD_BY,40.0
clerical-admin,writer,0.635,0.81,2.526839969038424e-07,-1,TRAD_BY,40.0
clerical-admin_Long,writer_Long,0.635,0.81,2.526839969038424e-07,-1,TRAD_BY,40.0
25-34_clerical-admin_Long,25-34_Long_Animation,0.635,0.815,5.378880996438099e-06,-1,TRAD_BY,40.0
25-34_clerical-admin,25-34_Long_Animation,0.635,0.815,5.378880996438099e-06,-1,TRAD_BY,40.0
25-34_clerical-admin,25-34_Animation,0.635,0.815,5.378880996438099e-06,-1,TRAD_BY,40.0
clerical-admin,M_other_Long_Comedy,0.635,0.815,1.6345266095207355e-05,-1,TRAD_BY,40.0
clerical-admin_Long,M_other_Comedy,0.635,0.815,1.6345266095207355e-05,-1,TRAD_BY,40.0
clerical-admin,F_25-34_other_Long,0.635,0.815,1.899084694935518e-05,-1,TRAD_BY,40.0
clerical-admin_Long,F_25-34_other_Long,0.635,0.815,1.899084694935518e-05,-1,TRAD_BY,40.0
25-34_clerical-admin,M_25-34_academic-educator_Long,0.635,0.815,2.0005969835754192e-05,-1,TRAD_BY,40.0
25-34_clerical-admin_Long,M_25-34_academic-educator_Long,0.635,0.815,2.0005969835754192e-05,-1,TRAD_BY,40.0
F_clerical-admin,M_writer_Long,0.635,0.815,2.198715535179161e-05,-1,TRAD_BY,40.0
25-34_clerical-admin_Long,M_25-34_Crime,0.635,0.83,2.391193730883632e-05,-1,TRAD_BY,40.0
25-34_clerical-admin_Long,M_25-34_Long_Crime,0.635,0.83,2.391193730883632e-05,-1,TRAD_BY,40.0
25-34_clerical-admin,M_25-34_Crime,0.635,0.83,2.391193730883632e-05,-1,TRAD_BY,40.0
<18_K-12 student_Long,M_25-34_academic-educator_Long,0.655,0.83,3.428264335998086e-05,-1,TRAD_BY,40.0
F_25-34_clerical-admin,M_25-34_academic-educator_Long,0.655,0.83,5.732137013774937e-05,-1,TRAD_BY,40.0
F_25-34_clerical-admin_Long,M_25-34_academic-educator,0.655,0.83,5.732137013774937e-05,-1,TRAD_BY,40.0
F_25-34_clerical-admin,M_25-34_academic-educator,0.655,0.83,5.732137013774937e-05,-1,TRAD_BY,40.0
F_25-34_clerical-admin_Long,M_25-34_academic-educator_Long,0.655,0.83,5.732137013774937e-05,-1,TRAD_BY,40.0
K-12 student_Long,M_25-34_academic-educator_Long,0.66,0.83,5.824287081621854e-05,-1,TRAD_BY,40.0
K-12 student,M_25-34_academic-educator,0.66,0.83,5.824287081621854e-05,-1,TRAD_BY,40.0
<18,M_writer_Long,0.675,0.83,7.020916920981594e-05,-1,TRAD_BY,40.0
<18_Long,M_writer_Long,0.675,0.83,7.020916920981594e-05,-1,TRAD_BY,40.0
M_unemployed,M_writer,0.675,0.83,0.0001083031115782,-1,TRAD_BY,40.0
unemployed_Long,M_writer,0.675,0.83,0.0001083031115782,-1,TRAD_BY,40.0
unemployed,M_writer_Long,0.675,0.83,0.0001083031115782,-1,TRAD_BY,40.0
M_unemployed_Long,M_writer,0.675,0.83,0.0001083031115782,-1,TRAD_BY,40.0
25-34_clerical-admin,F_45-49_Long,0.675,0.835,0.0001428645793779,-1,TRAD_BY,40.0
M_K-12 student,F_45-49,0.675,0.835,0.000147190984739,-1,TRAD_BY,40.0
unemployed,25-34_Long_Animation,0.675,0.835,0.000148920617507,-1,TRAD_BY,40.0
unemployed_Long,25-34_Animation,0.675,0.835,0.000148920617507,-1,TRAD_BY,40.0
M_unemployed,25-34_Animation,0.675,0.835,0.000148920617507,-1,TRAD_BY,40.0
M_unemployed_Long,25-34_Animation,0.675,0.835,0.000148920617507,-1,TRAD_BY,40.0
M_unemployed_Long,25-34_Long_Animation,0.675,0.835,0.000148920617507,-1,TRAD_BY,40.0
25-34_clerical-admin_Long,Long_Fantasy,0.675,0.84,0.0001797436856725,-1,TRAD_BY,40.0
F_clerical-admin_Long,25-34_Crime,0.675,0.84,0.0001887829694585,-1,TRAD_BY,40.0
F_clerical-admin_Long,25-34_Long_Crime,0.675,0.84,0.0001887829694585,-1,TRAD_BY,40.0
25-34_clerical-admin,25-34_academic-educator,0.675,0.84,0.0002160431660782,-1,TRAD_BY,40.0
25-34_clerical-admin_Long,25-34_academic-educator_Long,0.675,0.84,0.0002160431660782,-1,TRAD_BY,40.0
25-34_clerical-admin,25-34_academic-educator_Long,0.675,0.84,0.0002160431660782,-1,TRAD_BY,40.0
25-34_clerical-admin,F_Adventure,0.675,0.845,0.0002247588795825,-1,TRAD_BY,40.0
25-34_clerical-admin_Long,F_Adventure,0.675,0.845,0.0002247588795825,-1,TRAD_BY,40.0
25-34_clerical-admin,F_Long_Adventure,0.675,0.845,0.0002247588795825,-1,TRAD_BY,40.0
<18_K-12 student,F_45-49,0.675,0.845,0.0002308182198961,-1,TRAD_BY,40.0
F_clerical-admin,M_25-34_Crime,0.675,0.845,0.0002364899443557,-1,TRAD_BY,40.0
F_clerical-admin_Long,M_25-34_Long_Crime,0.675,0.845,0.0002364899443557,-1,TRAD_BY,40.0
25-34_War,M_25-34_academic-educator_Long,0.68,0.845,0.0002395844077565,-1,TRAD_BY,40.0
25-34_clerical-admin,other_Sci-Fi,0.68,0.845,0.0002412858837946,-1,TRAD_BY,40.0
25-34_clerical-admin_Long,other_Long_Sci-Fi,0.68,0.845,0.0002412858837946,-1,TRAD_BY,40.0
M_<18_Long,25-34_Long_Crime,0.68,0.845,0.0002583162061122,-1,TRAD_BY,40.0
M_<18,25-34_Long_Crime,0.68,0.845,0.0002583162061122,-1,TRAD_BY,40.0
self-employed_Comedy,M_25-34_academic-educator,0.685,0.845,0.000258750106996,-1,TRAD_BY,40.0
clerical-admin_Long,Long_Romance,0.685,0.87,0.0002587960862614,-1,TRAD_BY,40.0
M_clerical-admin,M_25-34_academic-educator_Long,0.685,0.87,0.0002688019025139,-1,TRAD_BY,40.0
M_clerical-admin_Long,M_25-34_academic-educator,0.685,0.87,0.0002688019025139,-1,TRAD_BY,40.0
clerical-admin,F_Drama,0.685,0.87,0.000271368537569,-1,TRAD_BY,40.0
25-34_clerical-admin_Long,M_35-44_Comedy,0.685,0.87,0.0003023628133008,-1,TRAD_BY,40.0
25-34_clerical-admin_Long,M_35-44_Long_Comedy,0.685,0.87,0.0003023628133008,-1,TRAD_BY,40.0
25-34_clerical-admin,M_35-44_Comedy,0.685,0.87,0.0003023628133008,-1,TRAD_BY,40.0
F_clerical-admin_Long,M_Romance,0.685,0.87,0.0003072853399848,-1,TRAD_BY,40.0
F_clerical-admin_Long,M_Long_Romance,0.685,0.87,0.0003072853399848,-1,TRAD_BY,40.0
F_clerical-admin,M_Long_Romance,0.685,0.87,0.0003072853399848,-1,TRAD_BY,40.0
M_<18,M_25-34_Crime,0.685,0.87,0.000315276989175,-1,TRAD_BY,40.0
M_<18_Long,M_25-34_Long_Crime,0.685,0.87,0.000315276989175,-1,TRAD_BY,40.0
<18_Long,other_Drama,0.685,0.88,0.0003195225586606,-1,TRAD_BY,40.0
<18,other_Drama,0.685,0.88,0.0003195225586606,-1,TRAD_BY,40.0
clerical-admin_Long,F_25-34_executive-managerial_Long,0.685,0.88,0.0003216568390638,-1,TRAD_BY,40.0
M_25-34_unemployed_Long,25-34_Animation,0.685,0.88,0.0003645526646357,-1,TRAD_BY,40.0
25-34_unemployed_Long,25-34_Animation,0.685,0.88,0.0003645526646357,-1,TRAD_BY,40.0
M_25-34_unemployed_Long,25-34_Long_Animation,0.685,0.88,0.0003645526646357,-1,TRAD_BY,40.0
25-34_unemployed_Long,25-34_Long_Animation,0.685,0.88,0.0003645526646357,-1,TRAD_BY,40.0
25-34_unemployed,25-34_Animation,0.685,0.88,0.0003645526646357,-1,TRAD_BY,40.0
M_25-34_War,M_25-34_academic-educator,0.685,0.88,0.0003724020783323,-1,TRAD_BY,40.0
M_25-34_Long_War,M_25-34_academic-educator,0.685,0.88,0.0003724020783323,-1,TRAD_BY,40.0
F_clerical-admin_Long,35-44_Comedy,0.685,0.88,0.0003768340507704,-1,TRAD_BY,40.0
F_clerical-admin,35-44_Comedy,0.685,0.88,0.0003768340507704,-1,TRAD_BY,40.0
F_25-34_clerical-admin_Long,F_45-49,0.685,0.88,0.0003809337473655,-1,TRAD_BY,40.0
K-12 student_Long,F_45-49,0.685,0.88,0.0003856957307215,-1,TRAD_BY,40.0
K-12 student,F_45-49_Long,0.685,0.88,0.0003856957307215,-1,TRAD_BY,40.0
executive-managerial_Long_Drama,25-34_Long_Animation,0.685,0.88,0.0003974956896877,-1,TRAD_BY,40.0
M_<18_Long,M_Romance,0.685,0.88,0.0004168180404466,-1,TRAD_BY,40.0
M_<18,M_Long_Romance,0.685,0.88,0.0004168180404466,-1,TRAD_BY,40.0
M_<18_Long,M_Long_Romance,0.685,0.88,0.0004168180404466,-1,TRAD_BY,40.0
clerical-admin_Long,F_35-44,0.685,0.88,0.0004281334087421,-1,TRAD_BY,40.0
25-34_clerical-admin_Long,25-34_other_Drama,0.685,0.88,0.0004343430450736,-1,TRAD_BY,40.0
25-34_clerical-admin_Long,25-34_other_Long_Drama,0.685,0.88,0.0004343430450736,-1,TRAD_BY,40.0
25-34_clerical-admin,25-34_other_Drama,0.685,0.88,0.0004343430450736,-1,TRAD_BY,40.0
25-34_clerical-admin_Long,18-24_sales-marketing_Long,0.685,0.88,0.0004408326272638,-1,TRAD_BY,40.0
25-34_Long_Horror,25-34_Long_Children's,0.705,0.88,0.0004501568088134,-1,TRAD_BY,40.0
clerical-admin,18-24_Drama,0.705,0.91,0.0004609166035862,-1,TRAD_BY,40.0
25-34_clerical-admin_Long,other_Adventure,0.705,0.91,0.0004653165657336,-1,TRAD_BY,40.0
F_other_Comedy,M_25-34_academic-educator_Long,0.715,0.91,0.0004671309478661,-1,TRAD_BY,40.0
unemployed_Long,other_Drama,0.715,0.91,0.0004695497444691,-1,TRAD_BY,40.0
M_unemployed_Long,other_Long_Drama,0.715,0.91,0.0004695497444691,-1,TRAD_BY,40.0
<18_Long,25-34_Crime,0.715,0.91,0.0005043654624254,-1,TRAD_BY,40.0
<18_Long,25-34_Long_Crime,0.715,0.91,0.0005043654624254,-1,TRAD_BY,40.0
tradesman-craftsman,writer,0.72,0.91,0.0005095734056256,-1,TRAD_BY,40.0
M_<18_Long,35-44_Long_Comedy,0.72,0.91,0.0005165071773855,-1,TRAD_BY,40.0
M_<18,35-44_Long_Comedy,0.72,0.91,0.0005165071773855,-1,TRAD_BY,40.0
M_<18_Long,35-44_Comedy,0.72,0.91,0.0005165071773855,-1,TRAD_BY,40.0
F_35-44_clerical-admin,M_25-34_academic-educator,0.72,0.91,0.0005214919870288,-1,TRAD_BY,40.0
35-44_clerical-admin,M_25-34_academic-educator_Long,0.72,0.91,0.0005214919870288,-1,TRAD_BY,40.0
M_25-34_executive-managerial,25-34_Long_Animation,0.72,0.91,0.0005881526215281,-1,TRAD_BY,40.0
M_25-34_executive-managerial,25-34_Animation,0.72,0.91,0.0005881526215281,-1,TRAD_BY,40.0
25-34_Horror,F_other,0.72,0.915,0.0006370088105391,-1,TRAD_BY,40.0
25-34_Horror,F_other_Long,0.72,0.915,0.0006370088105391,-1,TRAD_BY,40.0
25-34_Long_Horror,F_other_Long,0.72,0.915,0.0006370088105391,-1,TRAD_BY,40.0
25-34_unemployed,M_25-34_academic-educator,0.72,0.915,0.000652921642275,-1,TRAD_BY,40.0
25-34_unemployed,M_25-34_academic-educator_Long,0.72,0.915,0.000652921642275,-1,TRAD_BY,40.0
M_25-34_unemployed_Long,M_25-34_academic-educator,0.72,0.915,0.000652921642275,-1,TRAD_BY,40.0
unemployed,25-34_Crime,0.72,0.915,0.000707066265351,-1,TRAD_BY,40.0
unemployed_Long,25-34_Long_Crime,0.72,0.915,0.000707066265351,-1,TRAD_BY,40.0
unemployed,25-34_Long_Crime,0.72,0.915,0.000707066265351,-1,TRAD_BY,40.0
M_unemployed_Long,25-34_Crime,0.72,0.915,0.000707066265351,-1,TRAD_BY,40.0
unemployed_Long,25-34_Crime,0.72,0.915,0.000707066265351,-1,TRAD_BY,40.0
K-12 student,F_Long_Adventure,0.72,0.915,0.0007181097762648,-1,TRAD_BY,40.0
<18_K-12 student,18-24_sales-marketing,0.72,0.915,0.0007294309128447,-1,TRAD_BY,40.0
<18_K-12 student_Long,18-24_sales-marketing_Long,0.72,0.915,0.0007294309128447,-1,TRAD_BY,40.0
M_K-12 student,college-grad student_Long_Adventure,0.72,0.915,0.0007639316458178,-1,TRAD_BY,40.0
M_K-12 student_Long,college-grad student_Long_Adventure,0.72,0.915,0.0007639316458178,-1,TRAD_BY,40.0
M_Western,25-34_Long_Animation,0.72,0.915,0.000770343283361,-1,TRAD_BY,40.0
25-34_clerical-admin_Long,F_Children's,0.72,0.92,0.0007724611113989,-1,TRAD_BY,40.0
25-34_clerical-admin,F_Children's,0.72,0.92,0.0007724611113989,-1,TRAD_BY,40.0
K-12 student_Long,other_Sci-Fi,0.72,0.92,0.0007853794424157,-1,TRAD_BY,40.0
K-12 student,other_Sci-Fi,0.72,0.92,0.0007853794424157,-1,TRAD_BY,40.0
M_Long_Thriller,writer,0.76,0.92,0.0008056073879429,-1,TRAD_BY,40.0
M_Thriller,writer_Long,0.76,0.92,0.0008056073879429,-1,TRAD_BY,40.0
25-34_clerical-admin_Long,college-grad student_Adventure,0.76,0.92,0.0008238765961199,-1,TRAD_BY,40.0
unemployed_Long,M_25-34_Long_Crime,0.76,0.92,0.0008262180266139,-1,TRAD_BY,40.0
unemployed_Long,M_25-34_Crime,0.76,0.92,0.0008262180266139,-1,TRAD_BY,40.0
unemployed,M_25-34_Crime,0.76,0.92,0.0008262180266139,-1,TRAD_BY,40.0
F_clerical-admin,M_sales-marketing_Long,0.76,0.92,0.0008507188734442,-1,TRAD_BY,40.0
F_clerical-admin,M_sales-marketing,0.76,0.92,0.0008507188734442,-1,TRAD_BY,40.0
K-12 student,25-34_academic-educator,0.76,0.92,0.0008695959097401,-1,TRAD_BY,40.0
K-12 student,25-34_academic-educator_Long,0.76,0.92,0.0008695959097401,-1,TRAD_BY,40.0
F_clerical-admin_Long,M_other_Long_Drama,0.76,0.92,0.0008909154309332,-1,TRAD_BY,40.0
M_K-12 student_Long,M_other_Long_Sci-Fi,0.76,0.92,0.0008965902996474,-1,TRAD_BY,40.0
25-34_clerical-admin_Long,M_other_Long_Sci-Fi,0.76,0.92,0.000945104748308,-1,TRAD_BY,40.0
<18,35-44_Long_Comedy,0.76,0.92,0.0010108754280658,-1,TRAD_BY,40.0
F_clerical-admin_Long,M_25-34_Children's,0.76,0.92,0.0010732159902755,-1,TRAD_BY,40.0
F_clerical-admin_Long,M_25-34_Long_Children's,0.76,0.92,0.0010732159902755,-1,TRAD_BY,40.0
unemployed_Long,M_Long_Romance,0.76,0.92,0.0011230112046635,-1,TRAD_BY,40.0
unemployed_Long,M_Romance,0.76,0.92,0.0011230112046635,-1,TRAD_BY,40.0
unemployed,M_Romance,0.76,0.92,0.0011230112046635,-1,TRAD_BY,40.0
M_unemployed_Long,M_Romance,0.76,0.92,0.0011230112046635,-1,TRAD_BY,40.0
M_<18,M_sales-marketing,0.76,0.92,0.0011330791082031,-1,TRAD_BY,40.0
M_<18,M_other_Drama,0.76,0.92,0.0011430513615383,-1,TRAD_BY,40.0
<18_K-12 student_Long,college-grad student_Adventure,0.76,0.92,0.0011637202835666,-1,TRAD_BY,40.0
F_25-34_clerical-admin,18-24_sales-marketing_Long,0.76,0.92,0.0012123804944253,-1,TRAD_BY,40.0
F_25-34_clerical-admin_Long,18-24_sales-marketing_Long,0.76,0.92,0.0012123804944253,-1,TRAD_BY,40.0
35-44_executive-managerial,writer_Long,0.76,0.92,0.0012134794699735,-1,TRAD_BY,40.0
35-44_executive-managerial_Long,writer,0.76,0.92,0.0012134794699735,-1,TRAD_BY,40.0
M_Western,M_25-34_academic-educator_Long,0.76,0.92,0.0012201125975314,-1,TRAD_BY,40.0
M_Western,M_25-34_academic-educator,0.76,0.92,0.0012201125975314,-1,TRAD_BY,40.0
M_Long_Western,M_25-34_academic-educator,0.76,0.92,0.0012201125975314,-1,TRAD_BY,40.0
K-12 student,18-24_sales-marketing_Long,0.76,0.92,0.0012277679207594,-1,TRAD_BY,40.0
K-12 student_Long,18-24_sales-marketing,0.76,0.92,0.0012277679207594,-1,TRAD_BY,40.0
25-34_clerical-admin,M_25-34_other_Long_Drama,0.76,0.92,0.0013102243280719,-1,TRAD_BY,40.0
F_clerical-admin,War,0.76,0.935,0.0013444847872558,-1,TRAD_BY,40.0
F_executive-managerial_Long_Drama,F_35-44_academic-educator,0.015,0.01,0.0,-1,TRAD_BN,40.0
Long_Musical,sales-marketing,0.17,0.05,0.0,-1,TRAD_BN,40.0
F_18-24_Long_Comedy,35-44_programmer_Long,0.195,0.075,0.0,-1,TRAD_BN,40.0
F_Long_Animation,35-44_programmer,0.21,0.075,0.0,-1,TRAD_BN,40.0
