group1,group2,coverage_gained_1,coverage_gained_2,p-value,threshold,method,adjustment,num_max_hypo,wealth,alpha_j,nb_refus_before,pairs,coverage_gained
F_Long_90's,3.5,0.6774193548387096,0.0,1.1480384125791984e-31,-1,Traditional,Bonferroni,60.0,,,,F_Long_90's 3.5,0.3387096774193548
F_90's,3.5,0.6774193548387096,0.0,4.369061657437178e-29,-1,Traditional,Bonferroni,60.0,,,,F_90's 3.5,0.3387096774193548
F_18-24_Long_90's,3.5,0.6774193548387096,0.0,1.6056380856577758e-27,-1,Traditional,Bonferroni,60.0,,,,F_18-24_Long_90's 3.5,0.3387096774193548
M_18-24_Long_Drama,3.5,0.8838709677419355,0.0,1.1379655796361693e-26,-1,Traditional,Bonferroni,60.0,,,,M_18-24_Long_Drama 3.5,0.44193548387096776
F_18-24_90's,3.5,0.8838709677419355,0.0,8.767202585536575e-26,-1,Traditional,Bonferroni,60.0,,,,F_18-24_90's 3.5,0.44193548387096776
Long_2000's,3.5,0.9612903225806452,0.0,4.786086289529176e-25,-1,Traditional,Bonferroni,60.0,,,,Long_2000's 3.5,0.4806451612903226
M_Long_Drama,3.5,0.9741935483870968,0.0,5.375115373178692e-23,-1,Traditional,Bonferroni,60.0,,,,M_Long_Drama 3.5,0.4870967741935484
F_Long,3.5,0.9741935483870968,0.0,7.66389404321448e-23,-1,Traditional,Bonferroni,60.0,,,,F_Long 3.5,0.4870967741935484
Long_90's_Action,3.5,0.9870967741935484,0.0,4.438015857481949e-22,-1,Traditional,Bonferroni,60.0,,,,Long_90's_Action 3.5,0.4935483870967742
90's_Action,3.5,0.9870967741935484,0.0,4.438015857481949e-22,-1,Traditional,Bonferroni,60.0,,,,90's_Action 3.5,0.4935483870967742
M_18-24_Long_70's,3.5,0.9870967741935484,0.0,6.616171014150923e-21,-1,Traditional,Bonferroni,60.0,,,,M_18-24_Long_70's 3.5,0.4935483870967742
M_18-24_70's,3.5,0.9870967741935484,0.0,6.616171014150923e-21,-1,Traditional,Bonferroni,60.0,,,,M_18-24_70's 3.5,0.4935483870967742
F,3.5,0.9870967741935484,0.0,1.9648153997278684e-20,-1,Traditional,Bonferroni,60.0,,,,F 3.5,0.4935483870967742
Long_90's,3.5,0.9935483870967742,0.0,3.1367204368017416e-20,-1,Traditional,Bonferroni,60.0,,,,Long_90's 3.5,0.4967741935483871
Drama,3.5,0.9935483870967742,0.0,3.2103090909216656e-19,-1,Traditional,Bonferroni,60.0,,,,Drama 3.5,0.4967741935483871
18-24_Drama,3.5,0.9935483870967742,0.0,5.340852388235058e-19,-1,Traditional,Bonferroni,60.0,,,,18-24_Drama 3.5,0.4967741935483871
Long_Drama,3.5,0.9935483870967742,0.0,7.727329910063361e-19,-1,Traditional,Bonferroni,60.0,,,,Long_Drama 3.5,0.4967741935483871
18-24_Long_70's,3.5,0.9935483870967742,0.0,1.3860871756706703e-18,-1,Traditional,Bonferroni,60.0,,,,18-24_Long_70's 3.5,0.4967741935483871
18-24_70's,3.5,0.9935483870967742,0.0,1.3860871756706703e-18,-1,Traditional,Bonferroni,60.0,,,,18-24_70's 3.5,0.4967741935483871
90's,3.5,0.9935483870967742,0.0,1.400507666860605e-18,-1,Traditional,Bonferroni,60.0,,,,90's 3.5,0.4967741935483871
M_25-34_Long_2000's,3.5,0.9935483870967742,0.0,6.318367455996733e-18,-1,Traditional,Bonferroni,60.0,,,,M_25-34_Long_2000's 3.5,0.4967741935483871
M_25-34_2000's,3.5,0.9935483870967742,0.0,6.318367455996733e-18,-1,Traditional,Bonferroni,60.0,,,,M_25-34_2000's 3.5,0.4967741935483871
25-34_Long_2000's,3.5,0.9935483870967742,0.0,1.4540886603839062e-17,-1,Traditional,Bonferroni,60.0,,,,25-34_Long_2000's 3.5,0.4967741935483871
25-34_2000's,3.5,0.9935483870967742,0.0,1.4540886603839062e-17,-1,Traditional,Bonferroni,60.0,,,,25-34_2000's 3.5,0.4967741935483871
M_35-44_80's,3.5,0.9935483870967742,0.0,1.5293750615416955e-16,-1,Traditional,Bonferroni,60.0,,,,M_35-44_80's 3.5,0.4967741935483871
35-44_80's,3.5,0.9935483870967742,0.0,1.5293750615416955e-16,-1,Traditional,Bonferroni,60.0,,,,35-44_80's 3.5,0.4967741935483871
F_18-24,3.5,0.9935483870967742,0.0,1.7391081584617732e-16,-1,Traditional,Bonferroni,60.0,,,,F_18-24 3.5,0.4967741935483871
M_35-44_Long_80's,3.5,0.9935483870967742,0.0,2.2380399815399196e-15,-1,Traditional,Bonferroni,60.0,,,,M_35-44_Long_80's 3.5,0.4967741935483871
35-44_Long_80's,3.5,0.9935483870967742,0.0,2.2380399815399196e-15,-1,Traditional,Bonferroni,60.0,,,,35-44_Long_80's 3.5,0.4967741935483871
18-24_90's_Action,3.5,0.9935483870967742,0.0,2.383550069407746e-15,-1,Traditional,Bonferroni,60.0,,,,18-24_90's_Action 3.5,0.4967741935483871
18-24_Long_90's_Action,3.5,0.9935483870967742,0.0,2.383550069407746e-15,-1,Traditional,Bonferroni,60.0,,,,18-24_Long_90's_Action 3.5,0.4967741935483871
M_2000's,3.5,0.9935483870967742,0.0,4.269197622275933e-15,-1,Traditional,Bonferroni,60.0,,,,M_2000's 3.5,0.4967741935483871
50's,3.5,0.9935483870967742,0.0,1.1929768431644029e-14,-1,Traditional,Bonferroni,60.0,,,,50's 3.5,0.4967741935483871
18-24_Long_90's,3.5,0.9935483870967742,0.0,1.9198615941156302e-14,-1,Traditional,Bonferroni,60.0,,,,18-24_Long_90's 3.5,0.4967741935483871
Long_50's,3.5,0.9935483870967742,0.0,3.8866112532063616e-14,-1,Traditional,Bonferroni,60.0,,,,Long_50's 3.5,0.4967741935483871
18-24_Long_90's_Adventure,3.5,0.9935483870967742,0.0,6.68524147909207e-14,-1,Traditional,Bonferroni,60.0,,,,18-24_Long_90's_Adventure 3.5,0.4967741935483871
18-24_90's,3.5,0.9935483870967742,0.0,1.2448014256687732e-13,-1,Traditional,Bonferroni,60.0,,,,18-24_90's 3.5,0.4967741935483871
Long_Action,3.5,1.0,0.0,1.9090659713882732e-13,-1,Traditional,Bonferroni,60.0,,,,Long_Action 3.5,0.5
Action,3.5,1.0,0.0,2.4442732963127835e-13,-1,Traditional,Bonferroni,60.0,,,,Action 3.5,0.5
F_Long_90's_Action,3.5,1.0,0.0,4.5108258327265563e-13,-1,Traditional,Bonferroni,60.0,,,,F_Long_90's_Action 3.5,0.5
F_2000's,3.5,1.0,0.0,1.8142696255089597e-12,-1,Traditional,Bonferroni,60.0,,,,F_2000's 3.5,0.5
M_Long_90's_Action,3.5,1.0,0.0,1.9357339332133062e-12,-1,Traditional,Bonferroni,60.0,,,,M_Long_90's_Action 3.5,0.5
M_90's_Action,3.5,1.0,0.0,1.9357339332133062e-12,-1,Traditional,Bonferroni,60.0,,,,M_90's_Action 3.5,0.5
18-24_50's,3.5,1.0,0.0,2.265072654260076e-12,-1,Traditional,Bonferroni,60.0,,,,18-24_50's 3.5,0.5
F_Long_90's_Adventure,3.5,1.0,0.0,3.3073149684749404e-12,-1,Traditional,Bonferroni,60.0,,,,F_Long_90's_Adventure 3.5,0.5
F_90's_Adventure,3.5,1.0,0.0,3.3073149684749404e-12,-1,Traditional,Bonferroni,60.0,,,,F_90's_Adventure 3.5,0.5
M_Long_50's,3.5,1.0,0.0,4.429513326294339e-12,-1,Traditional,Bonferroni,60.0,,,,M_Long_50's 3.5,0.5
35-44_70's,3.5,1.0,0.0,6.536396920434275e-12,-1,Traditional,Bonferroni,60.0,,,,35-44_70's 3.5,0.5
M_35-44_Long_70's,3.5,1.0,0.0,6.536396920434275e-12,-1,Traditional,Bonferroni,60.0,,,,M_35-44_Long_70's 3.5,0.5
35-44_Long_70's,3.5,1.0,0.0,6.536396920434275e-12,-1,Traditional,Bonferroni,60.0,,,,35-44_Long_70's 3.5,0.5
M_Long_70's_Drama,3.5,1.0,0.0,6.547583168567911e-12,-1,Traditional,Bonferroni,60.0,,,,M_Long_70's_Drama 3.5,0.5
18-24_2000's,3.5,1.0,0.0,9.074662565814476e-12,-1,Traditional,Bonferroni,60.0,,,,18-24_2000's 3.5,0.5
M_18-24_Long_90's_Drama,3.5,1.0,0.0,1.3058490547850213e-11,-1,Traditional,Bonferroni,60.0,,,,M_18-24_Long_90's_Drama 3.5,0.5
18-24_Long_50's,3.5,1.0,0.0,1.4930302386254527e-11,-1,Traditional,Bonferroni,60.0,,,,18-24_Long_50's 3.5,0.5
M_25-34_Long_70's,3.5,1.0,0.0,1.847380090792625e-11,-1,Traditional,Bonferroni,60.0,,,,M_25-34_Long_70's 3.5,0.5
70's_Drama,3.5,1.0,0.0,2.2265943438658986e-11,-1,Traditional,Bonferroni,60.0,,,,70's_Drama 3.5,0.5
M_18-24_Long_60's,3.5,1.0,0.0,2.522067814141253e-11,-1,Traditional,Bonferroni,60.0,,,,M_18-24_Long_60's 3.5,0.5
F_Short_90's,3.5,1.0,0.0,8.180914207078631e-11,-1,Traditional,Bonferroni,60.0,,,,F_Short_90's 3.5,0.5
M_18-24_Long_50's,3.5,1.0,0.0,1.0599061386171061e-10,-1,Traditional,Bonferroni,60.0,,,,M_18-24_Long_50's 3.5,0.5
Short_90's,3.5,1.0,0.0,1.1050400638966365e-10,-1,Traditional,Bonferroni,60.0,,,,Short_90's 3.5,0.5
Horror,3.5,1.0,0.0,1.1546129690550338e-10,-1,Traditional,Bonferroni,60.0,,,,Horror 3.5,0.5
Long_Horror,3.5,1.0,0.0,1.1546129690550338e-10,-1,Traditional,Bonferroni,60.0,,,,Long_Horror 3.5,0.5
F_18-24_Long_90's_Adventure,3.5,1.0,0.0,1.4367427048739739e-10,-1,Traditional,Bonferroni,60.0,,,,F_18-24_Long_90's_Adventure 3.5,0.5
Long_Adventure,3.5,1.0,0.0,1.7856962690501967e-10,-1,Traditional,Bonferroni,60.0,,,,Long_Adventure 3.5,0.5
M_Long_Horror,3.5,1.0,0.0,2.5023210483938023e-10,-1,Traditional,Bonferroni,60.0,,,,M_Long_Horror 3.5,0.5
M_Horror,3.5,1.0,0.0,2.5023210483938023e-10,-1,Traditional,Bonferroni,60.0,,,,M_Horror 3.5,0.5
M_Long_30's,3.5,1.0,0.0,2.6131443773502855e-10,-1,Traditional,Bonferroni,60.0,,,,M_Long_30's 3.5,0.5
M_Long_90's_Adventure,3.5,1.0,0.0,3.812937816669632e-10,-1,Traditional,Bonferroni,60.0,,,,M_Long_90's_Adventure 3.5,0.5
Adventure,3.5,1.0,0.0,4.40478688278856e-10,-1,Traditional,Bonferroni,60.0,,,,Adventure 3.5,0.5
M_70's_Comedy,3.5,1.0,0.0,4.996236353508708e-10,-1,Traditional,Bonferroni,60.0,,,,M_70's_Comedy 3.5,0.5
M_Long_70's_Comedy,3.5,1.0,0.0,4.996236353508708e-10,-1,Traditional,Bonferroni,60.0,,,,M_Long_70's_Comedy 3.5,0.5
90's_Fantasy,3.5,1.0,0.0,6.708204448472735e-10,-1,Traditional,Bonferroni,60.0,,,,90's_Fantasy 3.5,0.5
M_60's,3.5,1.0,0.0,1.1485859340605967e-09,-1,Traditional,Bonferroni,60.0,,,,M_60's 3.5,0.5
M_Crime,3.5,1.0,0.0,1.3771533294254657e-09,-1,Traditional,Bonferroni,60.0,,,,M_Crime 3.5,0.5
F_18-24_90's_Action,3.5,1.0,0.0,2.8143915391620086e-09,-1,Traditional,Bonferroni,60.0,,,,F_18-24_90's_Action 3.5,0.5
25-34_70's,3.5,1.0,0.0,2.902521325570982e-09,-1,Traditional,Bonferroni,60.0,,,,25-34_70's 3.5,0.5
25-34_Long_70's,3.5,1.0,0.0,2.902521325570982e-09,-1,Traditional,Bonferroni,60.0,,,,25-34_Long_70's 3.5,0.5
18-24_Long_Action,3.5,1.0,0.0,3.1905821772865926e-09,-1,Traditional,Bonferroni,60.0,,,,18-24_Long_Action 3.5,0.5
25-34_90's_Action,3.5,1.0,0.0,3.5995408728250134e-09,-1,Traditional,Bonferroni,60.0,,,,25-34_90's_Action 3.5,0.5
18-24_Action,3.5,1.0,0.0,4.2895995189612515e-09,-1,Traditional,Bonferroni,60.0,,,,18-24_Action 3.5,0.5
18-24_Long_70's_Drama,3.5,1.0,0.0,5.507370221168495e-09,-1,Traditional,Bonferroni,60.0,,,,18-24_Long_70's_Drama 3.5,0.5
M_30's,3.5,1.0,0.0,6.625177533592431e-09,-1,Traditional,Bonferroni,60.0,,,,M_30's 3.5,0.5
F_18-24_Long_80's,3.5,1.0,0.0,1.0497223377017534e-08,-1,Traditional,Bonferroni,60.0,,,,F_18-24_Long_80's 3.5,0.5
18-24_60's,3.5,1.0,0.0,1.1360031707658466e-08,-1,Traditional,Bonferroni,60.0,,,,18-24_60's 3.5,0.5
18-24_Long_60's,3.5,1.0,0.0,1.2787177542610159e-08,-1,Traditional,Bonferroni,60.0,,,,18-24_Long_60's 3.5,0.5
M_Long_70's_Crime,3.5,1.0,0.0,2.8913251260783266e-08,-1,Traditional,Bonferroni,60.0,,,,M_Long_70's_Crime 3.5,0.5
Long_70's_Comedy,3.5,1.0,0.0,2.9911524910090974e-08,-1,Traditional,Bonferroni,60.0,,,,Long_70's_Comedy 3.5,0.5
70's_Comedy,3.5,1.0,0.0,2.9911524910090974e-08,-1,Traditional,Bonferroni,60.0,,,,70's_Comedy 3.5,0.5
25-34_Horror,3.5,1.0,0.0,3.642474578256459e-08,-1,Traditional,Bonferroni,60.0,,,,25-34_Horror 3.5,0.5
18-24_90's_Sci-Fi,3.5,1.0,0.0,4.4680387341609845e-08,-1,Traditional,Bonferroni,60.0,,,,18-24_90's_Sci-Fi 3.5,0.5
M_25-34_Horror,3.5,1.0,0.0,5.101825206873927e-08,-1,Traditional,Bonferroni,60.0,,,,M_25-34_Horror 3.5,0.5
M_25-34_Long_Horror,3.5,1.0,0.0,5.101825206873927e-08,-1,Traditional,Bonferroni,60.0,,,,M_25-34_Long_Horror 3.5,0.5
F_25-34_Long,3.5,1.0,0.0,5.1248914138960225e-08,-1,Traditional,Bonferroni,60.0,,,,F_25-34_Long 3.5,0.5
F_Long_Action,3.5,1.0,0.0,5.46070768474636e-08,-1,Traditional,Bonferroni,60.0,,,,F_Long_Action 3.5,0.5
M_Long_Action,3.5,1.0,0.0,7.076183022239717e-08,-1,Traditional,Bonferroni,60.0,,,,M_Long_Action 3.5,0.5
35-44_90's,3.5,1.0,0.0,8.055953799012567e-08,-1,Traditional,Bonferroni,60.0,,,,35-44_90's 3.5,0.5
35-44_Long_90's,3.5,1.0,0.0,8.055953799012567e-08,-1,Traditional,Bonferroni,60.0,,,,35-44_Long_90's 3.5,0.5
M_35-44_90's,3.5,1.0,0.0,8.055953799012567e-08,-1,Traditional,Bonferroni,60.0,,,,M_35-44_90's 3.5,0.5
M_Action,3.5,1.0,0.0,8.691336427895756e-08,-1,Traditional,Bonferroni,60.0,,,,M_Action 3.5,0.5
70's_Crime,3.5,1.0,0.0,9.220741016391877e-08,-1,Traditional,Bonferroni,60.0,,,,70's_Crime 3.5,0.5
Long_70's_Crime,3.5,1.0,0.0,9.220741016391877e-08,-1,Traditional,Bonferroni,60.0,,,,Long_70's_Crime 3.5,0.5
18-24_Long_Adventure,3.5,1.0,0.0,9.26544123452417e-08,-1,Traditional,Bonferroni,60.0,,,,18-24_Long_Adventure 3.5,0.5
Long_40's_Thriller,3.5,1.0,0.0,9.665958605317498e-08,-1,Traditional,Bonferroni,60.0,,,,Long_40's_Thriller 3.5,0.5
Long_2000's_Thriller,3.5,1.0,0.0,1.0862224304753454e-07,-1,Traditional,Bonferroni,60.0,,,,Long_2000's_Thriller 3.5,0.5
Long_60's,3.5,1.0,0.0,1.2733733362861225e-07,-1,Traditional,Bonferroni,60.0,,,,Long_60's 3.5,0.5
M_18-24_Long_Crime,3.5,1.0,0.0,1.3966147520403674e-07,-1,Traditional,Bonferroni,60.0,,,,M_18-24_Long_Crime 3.5,0.5
25-34_90's_Adventure,3.5,1.0,0.0,1.473707397654783e-07,-1,Traditional,Bonferroni,60.0,,,,25-34_90's_Adventure 3.5,0.5
25-34_Long_90's_Adventure,3.5,1.0,0.0,1.473707397654783e-07,-1,Traditional,Bonferroni,60.0,,,,25-34_Long_90's_Adventure 3.5,0.5
Long_90's_Horror,3.5,1.0,0.0,1.5624620273067312e-07,-1,Traditional,Bonferroni,60.0,,,,Long_90's_Horror 3.5,0.5
90's_Horror,3.5,1.0,0.0,1.5624620273067312e-07,-1,Traditional,Bonferroni,60.0,,,,90's_Horror 3.5,0.5
18-24_Long_90's_Fantasy,3.5,1.0,0.0,1.770366010253197e-07,-1,Traditional,Bonferroni,60.0,,,,18-24_Long_90's_Fantasy 3.5,0.5
M_Long_80's_Drama,3.5,1.0,0.0,1.9566154489179838e-07,-1,Traditional,Bonferroni,60.0,,,,M_Long_80's_Drama 3.5,0.5
18-24_Adventure,3.5,1.0,0.0,2.442401079282542e-07,-1,Traditional,Bonferroni,60.0,,,,18-24_Adventure 3.5,0.5
25-34_Short_90's,3.5,1.0,0.0,2.674880164755928e-07,-1,Traditional,Bonferroni,60.0,,,,25-34_Short_90's 3.5,0.5
F_Long_Thriller,3.5,1.0,0.0,2.681203865979005e-07,-1,Traditional,Bonferroni,60.0,,,,F_Long_Thriller 3.5,0.5
90's_Comedy,3.5,1.0,0.0,2.786402444440981e-07,-1,Traditional,Bonferroni,60.0,,,,90's_Comedy 3.5,0.5
M_90's_Horror,3.5,1.0,0.0,3.042863879687206e-07,-1,Traditional,Bonferroni,60.0,,,,M_90's_Horror 3.5,0.5
M_Long_90's_Crime,3.5,1.0,0.0,3.6623145780513934e-07,-1,Traditional,Bonferroni,60.0,,,,M_Long_90's_Crime 3.5,0.5
F_Long_90's_Fantasy,3.5,1.0,0.0,4.043586342827537e-07,-1,Traditional,Bonferroni,60.0,,,,F_Long_90's_Fantasy 3.5,0.5
M_18-24_Long_70's_Comedy,3.5,1.0,0.0,4.408899429669765e-07,-1,Traditional,Bonferroni,60.0,,,,M_18-24_Long_70's_Comedy 3.5,0.5
M_40's_Thriller,3.5,1.0,0.0,4.4894633249722114e-07,-1,Traditional,Bonferroni,60.0,,,,M_40's_Thriller 3.5,0.5
M_Long_40's_Thriller,3.5,1.0,0.0,4.4894633249722114e-07,-1,Traditional,Bonferroni,60.0,,,,M_Long_40's_Thriller 3.5,0.5
Short,3.5,1.0,0.0,5.085470765502883e-07,-1,Traditional,Bonferroni,60.0,,,,Short 3.5,0.5
25-34,3.5,1.0,0.0,5.243693289405135e-07,-1,Traditional,Bonferroni,60.0,,,,25-34 3.5,0.5
35-44_Thriller,3.5,1.0,0.0,6.313878372626498e-07,-1,Traditional,Bonferroni,60.0,,,,35-44_Thriller 3.5,0.5
25-34_Action,3.5,1.0,0.0,7.07558600292934e-07,-1,Traditional,Bonferroni,60.0,,,,25-34_Action 3.5,0.5
Crime,3.5,1.0,0.0,7.077367189770982e-07,-1,Traditional,Bonferroni,60.0,,,,Crime 3.5,0.5
F_18-24_90's_Children's,3.5,1.0,0.0,7.087285670447228e-07,-1,Traditional,Bonferroni,60.0,,,,F_18-24_90's_Children's 3.5,0.5
F_18-24_Long_90's_Fantasy,3.5,1.0,0.0,7.827968597288472e-07,-1,Traditional,Bonferroni,60.0,,,,F_18-24_Long_90's_Fantasy 3.5,0.5
F_18-24_90's_Fantasy,3.5,1.0,0.0,7.827968597288472e-07,-1,Traditional,Bonferroni,60.0,,,,F_18-24_90's_Fantasy 3.5,0.5
Long_Crime,3.5,1.0,0.0,8.981089594377057e-07,-1,Traditional,Bonferroni,60.0,,,,Long_Crime 3.5,0.5
Long_2000's_Horror,3.5,1.0,0.0,9.169323092099151e-07,-1,Traditional,Bonferroni,60.0,,,,Long_2000's_Horror 3.5,0.5
2000's_Horror,3.5,1.0,0.0,9.169323092099151e-07,-1,Traditional,Bonferroni,60.0,,,,2000's_Horror 3.5,0.5
80's_Drama,3.5,1.0,0.0,1.0065447197244263e-06,-1,Traditional,Bonferroni,60.0,,,,80's_Drama 3.5,0.5
F_Thriller,3.5,1.0,0.0,1.0447334186059117e-06,-1,Traditional,Bonferroni,60.0,,,,F_Thriller 3.5,0.5
F_18-24_2000's_Comedy,3.5,1.0,0.0,1.2676065668175092e-06,-1,Traditional,Bonferroni,60.0,,,,F_18-24_2000's_Comedy 3.5,0.5
F_18-24_Long_2000's_Comedy,3.5,1.0,0.0,1.2676065668175092e-06,-1,Traditional,Bonferroni,60.0,,,,F_18-24_Long_2000's_Comedy 3.5,0.5
18-24_Long_Horror,3.5,1.0,0.0,1.2711893096552684e-06,-1,Traditional,Bonferroni,60.0,,,,18-24_Long_Horror 3.5,0.5
18-24_Horror,3.5,1.0,0.0,1.2711893096552684e-06,-1,Traditional,Bonferroni,60.0,,,,18-24_Horror 3.5,0.5
Long_80's_Drama,3.5,1.0,0.0,1.359241893238212e-06,-1,Traditional,Bonferroni,60.0,,,,Long_80's_Drama 3.5,0.5
M_35-44_Long_Thriller,3.5,1.0,0.0,1.3911897992624954e-06,-1,Traditional,Bonferroni,60.0,,,,M_35-44_Long_Thriller 3.5,0.5
M_18-24_Long_Action,3.5,1.0,0.0,1.4523957548845583e-06,-1,Traditional,Bonferroni,60.0,,,,M_18-24_Long_Action 3.5,0.5
25-34_80's_Horror,3.5,1.0,0.0,1.464268621803261e-06,-1,Traditional,Bonferroni,60.0,,,,25-34_80's_Horror 3.5,0.5
F_25-34,3.5,1.0,0.0,1.6483225831806533e-06,-1,Traditional,Bonferroni,60.0,,,,F_25-34 3.5,0.5
M_18-24_90's_Animation,3.5,1.0,0.0,1.7235182626811151e-06,-1,Traditional,Bonferroni,60.0,,,,M_18-24_90's_Animation 3.5,0.5
25-34_Short,3.5,1.0,0.0,1.7647320825182517e-06,-1,Traditional,Bonferroni,60.0,,,,25-34_Short 3.5,0.5
M_18-24_30's,3.5,1.0,0.0,1.831793063149494e-06,-1,Traditional,Bonferroni,60.0,,,,M_18-24_30's 3.5,0.5
M_18-24_Action,3.5,1.0,0.0,1.9219230392285994e-06,-1,Traditional,Bonferroni,60.0,,,,M_18-24_Action 3.5,0.5
M_18-24_Long_90's_Adventure,3.5,1.0,0.0,1.9541343683259664e-06,-1,Traditional,Bonferroni,60.0,,,,M_18-24_Long_90's_Adventure 3.5,0.5
M_18-24_Long_Horror,3.5,1.0,0.0,2.0471926751087386e-06,-1,Traditional,Bonferroni,60.0,,,,M_18-24_Long_Horror 3.5,0.5
F_Long_90's_Children's,3.5,1.0,0.0,2.1699515591484524e-06,-1,Traditional,Bonferroni,60.0,,,,F_Long_90's_Children's 3.5,0.5
F_90's_Children's,3.5,1.0,0.0,2.1699515591484524e-06,-1,Traditional,Bonferroni,60.0,,,,F_90's_Children's 3.5,0.5
F_Adventure,3.5,1.0,0.0,2.846546300211182e-06,-1,Traditional,Bonferroni,60.0,,,,F_Adventure 3.5,0.5
F_25-34_90's,3.5,1.0,0.0,3.0894816672261077e-06,-1,Traditional,Bonferroni,60.0,,,,F_25-34_90's 3.5,0.5
M_25-34_Long_90's,3.5,1.0,0.0,4.480252613925859e-06,-1,Traditional,Bonferroni,60.0,,,,M_25-34_Long_90's 3.5,0.5
M_Long_90's_Sci-Fi,3.5,1.0,0.0,4.480741951779823e-06,-1,Traditional,Bonferroni,60.0,,,,M_Long_90's_Sci-Fi 3.5,0.5
M_90's_Sci-Fi,3.5,1.0,0.0,4.480741951779823e-06,-1,Traditional,Bonferroni,60.0,,,,M_90's_Sci-Fi 3.5,0.5
M_80's_Horror,3.5,1.0,0.0,4.649464956269472e-06,-1,Traditional,Bonferroni,60.0,,,,M_80's_Horror 3.5,0.5
F_Children's,3.5,1.0,0.0,4.825453265667389e-06,-1,Traditional,Bonferroni,60.0,,,,F_Children's 3.5,0.5
M_90's_Animation,3.5,1.0,0.0,4.867008312230784e-06,-1,Traditional,Bonferroni,60.0,,,,M_90's_Animation 3.5,0.5
35-44_Long_Mystery,3.5,1.0,0.0,7.006558301664892e-06,-1,Traditional,Bonferroni,60.0,,,,35-44_Long_Mystery 3.5,0.5
35-44_Mystery,3.5,1.0,0.0,7.006558301664892e-06,-1,Traditional,Bonferroni,60.0,,,,35-44_Mystery 3.5,0.5
40's_Romance,3.5,1.0,0.0,7.1964973725292396e-06,-1,Traditional,Bonferroni,60.0,,,,40's_Romance 3.5,0.5
Long_40's_Romance,3.5,1.0,0.0,7.1964973725292396e-06,-1,Traditional,Bonferroni,60.0,,,,Long_40's_Romance 3.5,0.5
Long_2000's_Action,3.5,1.0,0.0,7.336838584666688e-06,-1,Traditional,Bonferroni,60.0,,,,Long_2000's_Action 3.5,0.5
2000's_Action,3.5,1.0,0.0,7.336838584666688e-06,-1,Traditional,Bonferroni,60.0,,,,2000's_Action 3.5,0.5
M_50's_Drama,3.5,1.0,0.0,7.48510045888847e-06,-1,Traditional,Bonferroni,60.0,,,,M_50's_Drama 3.5,0.5
F_Long_Children's,3.5,1.0,0.0,7.487760266320434e-06,-1,Traditional,Bonferroni,60.0,,,,F_Long_Children's 3.5,0.5
M_18-24_90's_Horror,3.5,1.0,0.0,7.524655464653669e-06,-1,Traditional,Bonferroni,60.0,,,,M_18-24_90's_Horror 3.5,0.5
M_18-24_Long_90's_Horror,3.5,1.0,0.0,7.524655464653669e-06,-1,Traditional,Bonferroni,60.0,,,,M_18-24_Long_90's_Horror 3.5,0.5
M_25-34_Long_90's_Adventure,3.5,1.0,0.0,7.607908135444452e-06,-1,Traditional,Bonferroni,60.0,,,,M_25-34_Long_90's_Adventure 3.5,0.5
M_Long_Adventure,3.5,1.0,0.0,7.72726538938963e-06,-1,Traditional,Bonferroni,60.0,,,,M_Long_Adventure 3.5,0.5
F_Long_2000's_Comedy,3.5,1.0,0.0,9.724645661364889e-06,-1,Traditional,Bonferroni,60.0,,,,F_Long_2000's_Comedy 3.5,0.5
F_2000's_Comedy,3.5,1.0,0.0,9.724645661364889e-06,-1,Traditional,Bonferroni,60.0,,,,F_2000's_Comedy 3.5,0.5
18-24_70's_Crime,3.5,1.0,0.0,1.04554963149422e-05,-1,Traditional,Bonferroni,60.0,,,,18-24_70's_Crime 3.5,0.5
F_18-24_Long_Thriller,3.5,1.0,0.0,1.1066189341580302e-05,-1,Traditional,Bonferroni,60.0,,,,F_18-24_Long_Thriller 3.5,0.5
18-24_Crime,3.5,1.0,0.0,1.125746442082291e-05,-1,Traditional,Bonferroni,60.0,,,,18-24_Crime 3.5,0.5
18-24_Long_Crime,3.5,1.0,0.0,1.125746442082291e-05,-1,Traditional,Bonferroni,60.0,,,,18-24_Long_Crime 3.5,0.5
Sci-Fi,3.5,1.0,0.0,1.1852729997332359e-05,-1,Traditional,Bonferroni,60.0,,,,Sci-Fi 3.5,0.5
Long_Sci-Fi,3.5,1.0,0.0,1.1852729997332359e-05,-1,Traditional,Bonferroni,60.0,,,,Long_Sci-Fi 3.5,0.5
M_Long_50's_Drama,3.5,1.0,0.0,1.231101418620212e-05,-1,Traditional,Bonferroni,60.0,,,,M_Long_50's_Drama 3.5,0.5
M_Adventure,3.5,1.0,0.0,1.2814211399014384e-05,-1,Traditional,Bonferroni,60.0,,,,M_Adventure 3.5,0.5
M_25-34_Long_90's_Action,3.5,1.0,0.0,1.3235268911478445e-05,-1,Traditional,Bonferroni,60.0,,,,M_25-34_Long_90's_Action 3.5,0.5
M_25-34_90's_Action,3.5,1.0,0.0,1.3235268911478445e-05,-1,Traditional,Bonferroni,60.0,,,,M_25-34_90's_Action 3.5,0.5
M_Long_90's_Animation,3.5,1.0,0.0,1.4608038917688402e-05,-1,Traditional,Bonferroni,60.0,,,,M_Long_90's_Animation 3.5,0.5
