grp1,grp1_size,grp2,grp2_size,p-value
35-39_500203,75,norm,0,3.7376924241334913e-60
500304,25,norm,0,2.3100419333528155e-20
30-34_120106,61,norm,0,5.172044506726e-49
35-39_760135,16,norm,0,3.372836020422926e-13
50-54_100301,14,norm,0,1.3204011744245024e-11
40-44_100517,28,norm,0,9.45994460395218e-23
40-44_110107,23,norm,0,9.026271040866585e-19
40-44_530116,39,norm,0,1.665162968225606e-31
40-44_110207,24,norm,0,1.443962898120834e-19
35-39_500212,12,norm,0,5.176651378299868e-10
35-39_110107,17,norm,0,5.3924279686793435e-14
30-34_530105,75,norm,0,3.7376924241334913e-60
40-44_110136,86,norm,0,6.591412491280745e-69
560102,67,norm,0,8.687771933110935e-54
560117,34,norm,0,1.587312898930906e-27
40-44_120115,26,norm,0,3.6957083597650024e-21
45-49_110504,28,norm,0,9.45994460395218e-23
40-44_100102,103,norm,0,1.953050962054435e-82
130310,22,norm,0,5.642604018055882e-18
<25_530105,13,norm,0,8.265582782641991e-11
55-59_110105,12,norm,0,5.176651378299868e-10
560517,27,norm,0,5.912726023985135e-22
320108,21,norm,0,3.5275491988228295e-17
100105,40,norm,0,2.664567493921263e-32
760305,12,norm,0,5.176651378299868e-10
30-34_530215,14,norm,0,1.3204011744245024e-11
60-64_110401,12,norm,0,5.176651378299868e-10
35-39_130109,14,norm,0,1.3204011744245024e-11
30-34_100314,29,norm,0,1.5135576958009308e-23
45-49_530101,84,norm,0,2.5736155494066364e-67
30-34_570306,12,norm,0,5.176651378299868e-10
35-39_130313,33,norm,0,9.920129899870544e-27
>65_110117,15,norm,0,2.110050690180713e-12
30-34_110516,17,norm,0,5.3924279686793435e-14
35-39_530209,59,norm,0,2.0195425614123063e-47
520122,12,norm,0,5.176651378299868e-10
40-44_130111,13,norm,0,8.265582782641991e-11
40-44_110103,39,norm,0,1.665162968225606e-31
45-49_120108,22,norm,0,5.642604018055882e-18
>65_130206,25,norm,0,2.3100419333528155e-20
40-44_110133,21,norm,0,3.5275491988228295e-17
35-39_760518,12,norm,0,5.176651378299868e-10
35-39_500903,20,norm,0,2.205430306931295e-16
470101,40,norm,0,2.664567493921263e-32
530108,53,norm,0,1.2023993919798044e-42
100305,192,norm,0,2.929288374768427e-153
30-34_130304,23,norm,0,9.026271040866585e-19
40-44_530505,16,norm,0,3.372836020422926e-13
30-34_530101,149,norm,0,4.8419067973193236e-119
35-39_100109,13,norm,0,8.265582782641991e-11
35-39_110136,101,norm,0,7.625549457501998e-81
120103,1546,norm,0,0.0
720122,77,norm,0,9.57264761907991e-62
40-44_520473,24,norm,0,1.443962898120834e-19
100103,93,norm,0,1.7721840504771395e-74
45-49_731302,12,norm,0,5.176651378299868e-10
30-34_110115,16,norm,0,3.372836020422926e-13
35-39_731302,18,norm,0,8.622627804319459e-15
35-39_520328,30,norm,0,2.4216862728238383e-24
40-44_130302,36,norm,0,4.064131715339913e-29
45-49_500210,39,norm,0,1.665162968225606e-31
110503,17,norm,0,5.3924279686793435e-14
30-34_100208,39,norm,0,1.665162968225606e-31
30-34_500105,15,norm,0,2.110050690180713e-12
100402,125,norm,0,6.07598354541831e-100
40-44_100414,57,norm,0,7.885829716150461e-46
35-39_520424,18,norm,0,8.622627804319459e-15
45-49_110508,27,norm,0,5.912726023985135e-22
35-39_100325,22,norm,0,5.642604018055882e-18
<25_500804,15,norm,0,2.110050690180713e-12
40-44_500203,60,norm,0,3.2318946954638363e-48
130204,1043,norm,0,0.0
50-54_110506,12,norm,0,5.176651378299868e-10
100303,283,norm,0,1.1259484727661121e-225
35-39_100218,62,norm,0,8.27690789551119e-50
300104,11,norm,0,3.244175243873352e-09
35-39_470207,17,norm,0,5.3924279686793435e-14
520206,17,norm,0,5.3924279686793435e-14
40-44_110201,19,norm,0,1.3789427200730043e-15
100204,115,norm,0,5.5129077706574846e-92
25-29_120105,24,norm,0,1.443962898120834e-19
720307,14,norm,0,1.3204011744245024e-11
50-54_530205,13,norm,0,8.265582782641991e-11
55-59_130206,37,norm,0,6.503197888110072e-30
760146,13,norm,0,8.265582782641991e-11
530125,51,norm,0,4.695228579799909e-41
500707,15,norm,0,2.110050690180713e-12
30-34_530112,14,norm,0,1.3204011744245024e-11
730104,11,norm,0,3.244175243873352e-09
35-39_500210,86,norm,0,6.591412491280745e-69
45-49_100205,168,norm,0,3.6754822799690425e-134
35-39_530205,50,norm,0,2.934018384393366e-40
40-44_110516,11,norm,0,3.244175243873352e-09
40-44_100306,13,norm,0,8.265582782641991e-11
100504,106,norm,0,8.005315325902563e-85
560405,111,norm,0,8.40406697394622e-89
35-39_470103,19,norm,0,1.3789427200730043e-15
40-44_100305,23,norm,0,9.026271040866585e-19
35-39_100504,22,norm,0,5.642604018055882e-18
500805,35,norm,0,2.5398778689031427e-28
40-44_100212,20,norm,0,2.205430306931295e-16
25-29_110108,14,norm,0,1.3204011744245024e-11
35-39_320501,22,norm,0,5.642604018055882e-18
45-49_100110,32,norm,0,6.199801498733233e-26
50-54_100208,17,norm,0,5.3924279686793435e-14
30-34_500311,38,norm,0,1.0406149586719979e-30
45-49_500301,20,norm,0,2.205430306931295e-16
35-39_110409,19,norm,0,1.3789427200730043e-15
730145,11,norm,0,3.244175243873352e-09
50-54_100319,15,norm,0,2.110050690180713e-12
50-54,3707,norm,0,0.0
30-34_110117,68,norm,0,1.390331705950955e-54
35-39_110105,49,norm,0,1.8334557651143083e-39
45-49_100304,15,norm,0,2.110050690180713e-12
45-49_100311,12,norm,0,5.176651378299868e-10
<25_110406,13,norm,0,8.265582782641991e-11
35-39_110138,12,norm,0,5.176651378299868e-10
760534,15,norm,0,2.110050690180713e-12
590318,13,norm,0,8.265582782641991e-11
731201,26,norm,0,3.6957083597650024e-21
540605,11,norm,0,3.244175243873352e-09
760226,23,norm,0,9.026271040866585e-19
30-34_130111,12,norm,0,5.176651378299868e-10
40-44_130108,20,norm,0,2.205430306931295e-16
30-34_500501,16,norm,0,3.372836020422926e-13
35-39_100102,133,norm,0,2.6146403769305664e-106
50-54_110401,69,norm,0,2.2249949345583892e-55
560316,14,norm,0,1.3204011744245024e-11
500102,167,norm,0,2.296612630576124e-133
35-39_130309,17,norm,0,5.3924279686793435e-14
35-39_100310,36,norm,0,4.064131715339913e-29
30-34_110107,27,norm,0,5.912726023985135e-22
30-34_100101,24,norm,0,1.443962898120834e-19
712901,199,norm,0,7.876876369036086e-159
560309,21,norm,0,3.5275491988228295e-17
730313,14,norm,0,1.3204011744245024e-11
35-39_100511,82,norm,0,1.00487045062103e-65
35-39_110404,65,norm,0,3.3922687028160295e-52
30-34_120108,41,norm,0,4.263828767888814e-33
55-59_560201,14,norm,0,1.3204011744245024e-11
30-34_560405,32,norm,0,6.199801498733233e-26
300808,11,norm,0,3.244175243873352e-09
500210,407,norm,0,0.0
30-34_100301,74,norm,0,2.3355541685786086e-59
30-34_530205,46,norm,0,4.474076157616867e-37
30-34_500305,19,norm,0,1.3789427200730043e-15
40-44_110108,27,norm,0,5.912726023985135e-22
45-49_530110,59,norm,0,2.0195425614123063e-47
50-54_100314,15,norm,0,2.110050690180713e-12
520420,22,norm,0,5.642604018055882e-18
300704,42,norm,0,6.823003683301127e-34
470105,89,norm,0,2.701673278190752e-71
>65_120103,17,norm,0,5.3924279686793435e-14
45-49_500102,24,norm,0,1.443962898120834e-19
30-34_560104,24,norm,0,1.443962898120834e-19
25-29_100312,61,norm,0,5.172044506726e-49
40-44_500202,29,norm,0,1.5135576958009308e-23
520401,13,norm,0,8.265582782641991e-11
25-29_500303,16,norm,0,3.372836020422926e-13
130203,139,norm,0,4.393005150855964e-111
720506,11,norm,0,3.244175243873352e-09
30-34_100104,21,norm,0,3.5275491988228295e-17
35-39_100303,79,norm,0,2.4516709476504913e-63
40-44_100440,15,norm,0,2.110050690180713e-12
<25_100301,12,norm,0,5.176651378299868e-10
500209,24,norm,0,1.443962898120834e-19
40-44_712902,34,norm,0,1.587312898930906e-27
35-39_530108,12,norm,0,5.176651378299868e-10
50-54_530101,25,norm,0,2.3100419333528155e-20
25-29_560204,51,norm,0,4.695228579799909e-41
35-39_501001,16,norm,0,3.372836020422926e-13
560329,18,norm,0,8.622627804319459e-15
560311,13,norm,0,8.265582782641991e-11
35-39_130204,254,norm,0,1.3455272487909692e-202
30-34_520508,22,norm,0,5.642604018055882e-18
35-39_110112,29,norm,0,1.5135576958009308e-23
530501,64,norm,0,2.1197378508130166e-51
25-29_740105,20,norm,0,2.205430306931295e-16
50-54_530116,12,norm,0,5.176651378299868e-10
500309,26,norm,0,3.6957083597650024e-21
110102,149,norm,0,4.8419067973193236e-119
320206,29,norm,0,1.5135576958009308e-23
35-39_520473,33,norm,0,9.920129899870544e-27
40-44_110114,11,norm,0,3.244175243873352e-09
25-29_530406,24,norm,0,1.443962898120834e-19
760402,31,norm,0,3.8747563919237833e-25
30-34_100112,14,norm,0,1.3204011744245024e-11
760201,44,norm,0,1.7471691922874392e-35
120101,393,norm,0,3.286235084e-313
35-39_530119,21,norm,0,3.5275491988228295e-17
35-39_500102,41,norm,0,4.263828767888814e-33
530120,23,norm,0,9.026271040866585e-19
25-29_110105,23,norm,0,9.026271040866585e-19
100213,93,norm,0,1.7721840504771395e-74
501001,78,norm,0,1.531958267748245e-62
35-39_530110,107,norm,0,1.2811511532702479e-85
30-34_560204,99,norm,0,2.977346665738986e-79
50-54_520457,11,norm,0,3.244175243873352e-09
45-49_500208,15,norm,0,2.110050690180713e-12
110123,37,norm,0,6.503197888110072e-30
30-34_130110,22,norm,0,5.642604018055882e-18
100403,157,norm,0,2.0836467861114118e-125
45-49_110117,60,norm,0,3.2318946954638363e-48
50-54_110106,56,norm,0,4.927720571856005e-45
25-29_500311,22,norm,0,5.642604018055882e-18
45-49_530111,11,norm,0,3.244175243873352e-09
40-44_130203,33,norm,0,9.920129899870544e-27
30-34_530601,11,norm,0,3.244175243873352e-09
30-34_120112,38,norm,0,1.0406149586719979e-30
30-34_530126,12,norm,0,5.176651378299868e-10
50-54_130204,74,norm,0,2.3355541685786086e-59
500112,37,norm,0,6.503197888110072e-30
100201,829,norm,0,0.0
35-39_300712,35,norm,0,2.5398778689031427e-28
30-34_110202,12,norm,0,5.176651378299868e-10
45-49_530404,22,norm,0,5.642604018055882e-18
35-39_500705,11,norm,0,3.244175243873352e-09
50-54_120112,14,norm,0,1.3204011744245024e-11
590515,20,norm,0,2.205430306931295e-16
30-34_110505,27,norm,0,5.912726023985135e-22
25-29_530301,24,norm,0,1.443962898120834e-19
25-29_100307,13,norm,0,8.265582782641991e-11
590303,13,norm,0,8.265582782641991e-11
<25_530101,35,norm,0,2.5398778689031427e-28
35-39_530101,166,norm,0,1.4350307337302788e-132
760148,11,norm,0,3.244175243873352e-09
110410,142,norm,0,1.800683960148296e-113
760518,32,norm,0,6.199801498733233e-26
25-29_530111,11,norm,0,3.244175243873352e-09
45-49_110106,89,norm,0,2.701673278190752e-71
40-44_560405,12,norm,0,5.176651378299868e-10
730312,28,norm,0,9.45994460395218e-23
35-39_100209,18,norm,0,8.622627804319459e-15
30-34_100209,20,norm,0,2.205430306931295e-16
35-39_500305,23,norm,0,9.026271040866585e-19
560104,61,norm,0,5.172044506726e-49
>65_120105,15,norm,0,2.110050690180713e-12
30-34_100511,81,norm,0,6.279047445021749e-65
60-64_110217,29,norm,0,1.5135576958009308e-23
>65_100407,12,norm,0,5.176651378299868e-10
110407,172,norm,0,2.4111322642298873e-137
320107,12,norm,0,5.176651378299868e-10
100512,30,norm,0,2.4216862728238383e-24
560406,55,norm,0,3.07925614182118e-44
530212,39,norm,0,1.665162968225606e-31
>65_500201,18,norm,0,8.622627804319459e-15
45-49_100314,22,norm,0,5.642604018055882e-18
50-54_110117,36,norm,0,4.064131715339913e-29
50-54_130201,12,norm,0,5.176651378299868e-10
45-49_120105,47,norm,0,7.159630263352944e-38
45-49_130205,34,norm,0,1.587312898930906e-27
<25_130206,43,norm,0,1.0918276048030177e-34
25-29_530103,46,norm,0,4.474076157616867e-37
35-39_110510,25,norm,0,2.3100419333528155e-20
120305,39,norm,0,1.665162968225606e-31
25-29_500301,37,norm,0,6.503197888110072e-30
30-34_110401,234,norm,0,1.1074596084312416e-186
30-34_530103,73,norm,0,1.45940818980306e-58
50-54_110137,13,norm,0,8.265582782641991e-11
100113,79,norm,0,2.4516709476504913e-63
40-44_100203,21,norm,0,3.5275491988228295e-17
300606,12,norm,0,5.176651378299868e-10
760554,19,norm,0,1.3789427200730043e-15
50-54_110411,48,norm,0,1.1457230631881586e-38
25-29_120103,158,norm,0,3.3346501271223274e-126
55-59_100201,18,norm,0,8.622627804319459e-15
30-34_100105,11,norm,0,3.244175243873352e-09
25-29_100511,31,norm,0,3.8747563919237833e-25
30-34_520133,11,norm,0,3.244175243873352e-09
570307,11,norm,0,3.244175243873352e-09
50-54_530209,21,norm,0,3.5275491988228295e-17
500325,13,norm,0,8.265582782641991e-11
40-44_110109,48,norm,0,1.1457230631881586e-38
130303,38,norm,0,1.0406149586719979e-30
40-44_100202,40,norm,0,2.664567493921263e-32
120115,152,norm,0,1.9846957146374335e-121
570401,12,norm,0,5.176651378299868e-10
45-49_320501,11,norm,0,3.244175243873352e-09
35-39_110405,34,norm,0,1.587312898930906e-27
40-44_120302,16,norm,0,3.372836020422926e-13
40-44_120112,31,norm,0,3.8747563919237833e-25
530220,83,norm,0,1.608150593005276e-66
760504,23,norm,0,9.026271040866585e-19
45-49_130201,45,norm,0,2.7958773453766632e-36
<25_110401,50,norm,0,2.934018384393366e-40
40-44_100325,18,norm,0,8.622627804319459e-15
50-54_100201,64,norm,0,2.1197378508130166e-51
30-34_130102,30,norm,0,2.4216862728238383e-24
30-34_530407,19,norm,0,1.3789427200730043e-15
55-59_100515,13,norm,0,8.265582782641991e-11
110118,175,norm,0,9.88328740892627e-140
760103,40,norm,0,2.664567493921263e-32
50-54_130315,80,norm,0,3.923537386754808e-64
40-44_100311,30,norm,0,2.4216862728238383e-24
40-44_500101,15,norm,0,2.110050690180713e-12
45-49_130208,12,norm,0,5.176651378299868e-10
45-49_100310,15,norm,0,2.110050690180713e-12
30-34_110409,19,norm,0,1.3789427200730043e-15
520230,15,norm,0,2.110050690180713e-12
30-34_110407,37,norm,0,6.503197888110072e-30
45-49_110119,26,norm,0,3.6957083597650024e-21
130112,15,norm,0,2.110050690180713e-12
530222,61,norm,0,5.172044506726e-49
130109,39,norm,0,1.665162968225606e-31
35-39_530403,51,norm,0,4.695228579799909e-41
300107,20,norm,0,2.205430306931295e-16
590514,15,norm,0,2.110050690180713e-12
<25_300712,12,norm,0,5.176651378299868e-10
25-29_530205,23,norm,0,9.026271040866585e-19
520448,11,norm,0,3.244175243873352e-09
55-59_110117,20,norm,0,2.205430306931295e-16
45-49_500201,100,norm,0,4.764860426058126e-80
35-39_110114,15,norm,0,2.110050690180713e-12
530403,258,norm,0,8.826854387725331e-206
40-44_100515,33,norm,0,9.920129899870544e-27
530204,56,norm,0,4.927720571856005e-45
30-34_300712,29,norm,0,1.5135576958009308e-23
>65_110401,47,norm,0,7.159630263352944e-38
40-44_130107,16,norm,0,3.372836020422926e-13
40-44_110110,14,norm,0,1.3204011744245024e-11
130306,67,norm,0,8.687771933110935e-54
30-34_100436,11,norm,0,3.244175243873352e-09
60-64_100505,13,norm,0,8.265582782641991e-11
35-39_760577,14,norm,0,1.3204011744245024e-11
30-34_110105,50,norm,0,2.934018384393366e-40
40-44_300113,13,norm,0,8.265582782641991e-11
25-29_100217,26,norm,0,3.6957083597650024e-21
500319,32,norm,0,6.199801498733233e-26
55-59_100401,15,norm,0,2.110050690180713e-12
<25_120103,72,norm,0,9.119354188517763e-58
35-39_500108,17,norm,0,5.3924279686793435e-14
<25_110136,25,norm,0,2.3100419333528155e-20
30-34_100505,103,norm,0,1.953050962054435e-82
45-49_110107,20,norm,0,2.205430306931295e-16
30-34_100418,26,norm,0,3.6957083597650024e-21
100302,37,norm,0,6.503197888110072e-30
45-49_110405,20,norm,0,2.205430306931295e-16
35-39_110603,35,norm,0,2.5398778689031427e-28
25-29_110603,12,norm,0,5.176651378299868e-10
35-39_130103,17,norm,0,5.3924279686793435e-14
45-49_100112,11,norm,0,3.244175243873352e-09
520473,123,norm,0,2.3722945584674624e-98
35-39_530501,14,norm,0,1.3204011744245024e-11
510108,12,norm,0,5.176651378299868e-10
30-34_110208,13,norm,0,8.265582782641991e-11
35-39_100204,24,norm,0,1.443962898120834e-19
30-34_530209,57,norm,0,7.885829716150461e-46
30-34_300711,22,norm,0,5.642604018055882e-18
40-44_130201,71,norm,0,5.698386186674994e-57
25-29_120107,15,norm,0,2.110050690180713e-12
35-39_100306,24,norm,0,1.443962898120834e-19
530504,33,norm,0,9.920129899870544e-27
30-34_100303,61,norm,0,5.172044506726e-49
470202,30,norm,0,2.4216862728238383e-24
50-54_500305,20,norm,0,2.205430306931295e-16
35-39_110511,19,norm,0,1.3789427200730043e-15
50-54_110406,21,norm,0,3.5275491988228295e-17
520505,16,norm,0,3.372836020422926e-13
35-39_100312,199,norm,0,7.876876369036086e-159
100102,495,norm,0,0.0
45-49_110105,26,norm,0,3.6957083597650024e-21
40-44_500303,16,norm,0,3.372836020422926e-13
35-39_300115,19,norm,0,1.3789427200730043e-15
35-39_100403,44,norm,0,1.7471691922874392e-35
30-34_120107,23,norm,0,9.026271040866585e-19
130405,38,norm,0,1.0406149586719979e-30
30-34_760135,14,norm,0,1.3204011744245024e-11
35-39_100216,17,norm,0,5.3924279686793435e-14
760205,36,norm,0,4.064131715339913e-29
130305,50,norm,0,2.934018384393366e-40
560322,34,norm,0,1.587312898930906e-27
35-39_100405,19,norm,0,1.3789427200730043e-15
40-44_470207,15,norm,0,2.110050690180713e-12
110516,55,norm,0,3.07925614182118e-44
40-44_120103,277,norm,0,6.701114114223827e-221
110108,193,norm,0,4.6880201674443036e-154
500108,44,norm,0,1.7471691922874392e-35
35-39_100203,29,norm,0,1.5135576958009308e-23
560103,26,norm,0,3.6957083597650024e-21
130108,78,norm,0,1.531958267748245e-62
751101,31,norm,0,3.8747563919237833e-25
<25_130315,63,norm,0,1.3245695552606094e-50
35-39_130206,260,norm,0,2.2608031835950197e-207
30-34_320509,15,norm,0,2.110050690180713e-12
100517,175,norm,0,9.88328740892627e-140
35-39_100103,25,norm,0,2.3100419333528155e-20
500205,44,norm,0,1.7471691922874392e-35
520469,50,norm,0,2.934018384393366e-40
35-39_110403,58,norm,0,1.2619720167563148e-46
35-39_760524,11,norm,0,3.244175243873352e-09
40-44_100310,20,norm,0,2.205430306931295e-16
25-29_500201,74,norm,0,2.3355541685786086e-59
40-44_560201,54,norm,0,1.924184384986083e-43
25-29_560401,17,norm,0,5.3924279686793435e-14
40-44_130305,12,norm,0,5.176651378299868e-10
100423,34,norm,0,1.587312898930906e-27
30-34_500901,12,norm,0,5.176651378299868e-10
<25_520457,18,norm,0,8.622627804319459e-15
540209,35,norm,0,2.5398778689031427e-28
470206,29,norm,0,1.5135576958009308e-23
25-29_300115,13,norm,0,8.265582782641991e-11
25-29_110401,112,norm,0,1.3449685318333223e-89
<25_100102,19,norm,0,1.3789427200730043e-15
510506,11,norm,0,3.244175243873352e-09
60-64_110117,14,norm,0,1.3204011744245024e-11
30-34_100516,20,norm,0,2.205430306931295e-16
<25_110403,12,norm,0,5.176651378299868e-10
35-39_760132,14,norm,0,1.3204011744245024e-11
510539,54,norm,0,1.924184384986083e-43
130106,678,norm,0,0.0
40-44_320104,16,norm,0,3.372836020422926e-13
530104,260,norm,0,2.2608031835950197e-207
730708,29,norm,0,1.5135576958009308e-23
30-34_130205,84,norm,0,2.5736155494066364e-67
30-34_100218,42,norm,0,6.823003683301127e-34
100106,193,norm,0,4.6880201674443036e-154
35-39_100208,53,norm,0,1.2023993919798044e-42
>65_100517,15,norm,0,2.110050690180713e-12
40-44_530109,12,norm,0,5.176651378299868e-10
110136,398,norm,0,3.4502007e-317
55-59_110401,34,norm,0,1.587312898930906e-27
500206,113,norm,0,2.1524589056858344e-90
<25_100511,14,norm,0,1.3204011744245024e-11
520443,16,norm,0,3.372836020422926e-13
30-34_501001,15,norm,0,2.110050690180713e-12
30-34_110403,37,norm,0,6.503197888110072e-30
110106,619,norm,0,0.0
>65_110106,23,norm,0,9.026271040866585e-19
500501,93,norm,0,1.7721840504771395e-74
110115,96,norm,0,7.263872279907051e-77
730716,18,norm,0,8.622627804319459e-15
45-49_110409,22,norm,0,5.642604018055882e-18
25-29_100206,13,norm,0,8.265582782641991e-11
35-39_110507,113,norm,0,2.1524589056858344e-90
110605,27,norm,0,5.912726023985135e-22
30-34_100102,92,norm,0,1.1073616262460838e-73
530602,30,norm,0,2.4216862728238383e-24
35-39_500301,61,norm,0,5.172044506726e-49
35-39_500501,22,norm,0,5.642604018055882e-18
45-49_520457,33,norm,0,9.920129899870544e-27
45-49_130206,103,norm,0,1.953050962054435e-82
35-39_100307,45,norm,0,2.7958773453766632e-36
35-39_110506,40,norm,0,2.664567493921263e-32
25-29_110405,18,norm,0,8.622627804319459e-15
35-39_100106,52,norm,0,7.513669250423938e-42
711321,37,norm,0,6.503197888110072e-30
45-49_110102,19,norm,0,1.3789427200730043e-15
25-29_110117,39,norm,0,1.665162968225606e-31
30-34_520433,15,norm,0,2.110050690180713e-12
25-29_300709,12,norm,0,5.176651378299868e-10
520102,34,norm,0,1.587312898930906e-27
530505,80,norm,0,3.923537386754808e-64
<25_500210,26,norm,0,3.6957083597650024e-21
30-34_110501,23,norm,0,9.026271040866585e-19
40-44_300422,13,norm,0,8.265582782641991e-11
>65_130205,19,norm,0,1.3789427200730043e-15
35-39_100201,186,norm,0,1.7434062631259042e-148
500303,147,norm,0,1.8904492328951266e-117
40-44_100401,44,norm,0,1.7471691922874392e-35
50-54_120107,12,norm,0,5.176651378299868e-10
45-49_100402,17,norm,0,5.3924279686793435e-14
35-39_520472,12,norm,0,5.176651378299868e-10
40-44_100303,55,norm,0,3.07925614182118e-44
720303,29,norm,0,1.5135576958009308e-23
500811,12,norm,0,5.176651378299868e-10
25-29,6129,norm,0,0.0
45-49_100204,14,norm,0,1.3204011744245024e-11
530601,43,norm,0,1.0918276048030177e-34
40-44_100312,179,norm,0,6.483493324751546e-143
45-49_110406,33,norm,0,9.920129899870544e-27
25-29_110110,11,norm,0,3.244175243873352e-09
470611,20,norm,0,2.205430306931295e-16
30-34_110114,12,norm,0,5.176651378299868e-10
50-54_110402,23,norm,0,9.026271040866585e-19
100315,26,norm,0,3.6957083597650024e-21
30-34_520328,18,norm,0,8.622627804319459e-15
320509,34,norm,0,1.587312898930906e-27
130309,94,norm,0,2.8361448079545994e-75
130402,112,norm,0,1.3449685318333223e-89
<25_130205,27,norm,0,5.912726023985135e-22
40-44_110604,13,norm,0,8.265582782641991e-11
130101,250,norm,0,2.051063953082929e-199
40-44_500535,12,norm,0,5.176651378299868e-10
40-44_100103,18,norm,0,8.622627804319459e-15
30-34_100113,18,norm,0,8.622627804319459e-15
25-29_530116,41,norm,0,4.263828767888814e-33
30-34_530111,19,norm,0,1.3789427200730043e-15
560109,37,norm,0,6.503197888110072e-30
760618,34,norm,0,1.587312898930906e-27
50-54_100102,38,norm,0,1.0406149586719979e-30
<25_110507,15,norm,0,2.110050690180713e-12
35-39_780510,24,norm,0,1.443962898120834e-19
35-39_120203,54,norm,0,1.924184384986083e-43
30-34_120110,24,norm,0,1.443962898120834e-19
25-29_560334,12,norm,0,5.176651378299868e-10
110114,68,norm,0,1.390331705950955e-54
45-49_100201,103,norm,0,1.953050962054435e-82
130110,141,norm,0,1.12515452570663e-112
35-39_731301,20,norm,0,2.205430306931295e-16
130107,50,norm,0,2.934018384393366e-40
35-39_470101,14,norm,0,1.3204011744245024e-11
100215,57,norm,0,7.885829716150461e-46
520137,23,norm,0,9.026271040866585e-19
720507,40,norm,0,2.664567493921263e-32
530106,21,norm,0,3.5275491988228295e-17
40-44_520425,20,norm,0,2.205430306931295e-16
30-34_530403,54,norm,0,1.924184384986083e-43
30-34_510539,12,norm,0,5.176651378299868e-10
570308,16,norm,0,3.372836020422926e-13
35-39_130302,40,norm,0,2.664567493921263e-32
40-44_520126,13,norm,0,8.265582782641991e-11
100207,72,norm,0,9.119354188517763e-58
30-34_100215,13,norm,0,8.265582782641991e-11
35-39_100505,135,norm,0,6.69671160472136e-108
320402,76,norm,0,5.981603319913218e-61
25-29_100509,12,norm,0,5.176651378299868e-10
110122,87,norm,0,1.0548636611987211e-69
760523,37,norm,0,6.503197888110072e-30
540218,13,norm,0,8.265582782641991e-11
760118,19,norm,0,1.3789427200730043e-15
35-39_100419,15,norm,0,2.110050690180713e-12
30-34_500705,13,norm,0,8.265582782641991e-11
35-39_130306,11,norm,0,3.244175243873352e-09
530202,60,norm,0,3.2318946954638363e-48
500317,24,norm,0,1.443962898120834e-19
35-39_110108,37,norm,0,6.503197888110072e-30
711310,34,norm,0,1.587312898930906e-27
110332,70,norm,0,3.5607393603175123e-56
45-49_500202,22,norm,0,5.642604018055882e-18
120108,192,norm,0,2.929288374768427e-153
25-29_100503,23,norm,0,9.026271040866585e-19
530208,15,norm,0,2.110050690180713e-12
45-49_130102,19,norm,0,1.3789427200730043e-15
110501,121,norm,0,9.262346379356151e-97
35-39_120109,32,norm,0,6.199801498733233e-26
25-29_110217,57,norm,0,7.885829716150461e-46
>65_130204,19,norm,0,1.3789427200730043e-15
40-44_530408,41,norm,0,4.263828767888814e-33
35-39_130203,31,norm,0,3.8747563919237833e-25
500703,14,norm,0,1.3204011744245024e-11
>65_110407,14,norm,0,1.3204011744245024e-11
530114,306,norm,0,5.607617150287711e-244
35-39_711310,12,norm,0,5.176651378299868e-10
40-44_530302,21,norm,0,3.5275491988228295e-17
25-29_530405,19,norm,0,1.3789427200730043e-15
40-44_130401,43,norm,0,1.0918276048030177e-34
50-54_100511,20,norm,0,2.205430306931295e-16
500502,24,norm,0,1.443962898120834e-19
110305,162,norm,0,2.1875369991573743e-129
520308,12,norm,0,5.176651378299868e-10
40-44_500102,26,norm,0,3.6957083597650024e-21
25-29_530403,23,norm,0,9.026271040866585e-19
35-39_300424,16,norm,0,3.372836020422926e-13
760117,28,norm,0,9.45994460395218e-23
45-49_300422,11,norm,0,3.244175243873352e-09
25-29_110504,36,norm,0,4.064131715339913e-29
500305,114,norm,0,3.4447502292187774e-91
<25_500208,15,norm,0,2.110050690180713e-12
35-39_110131,22,norm,0,5.642604018055882e-18
130308,245,norm,0,1.9536098429852362e-195
30-34_320501,21,norm,0,3.5275491988228295e-17
40-44_500201,145,norm,0,7.380976709889882e-116
45-49_530103,27,norm,0,5.912726023985135e-22
45-49_300301,15,norm,0,2.110050690180713e-12
45-49_120110,13,norm,0,8.265582782641991e-11
35-39_110410,33,norm,0,9.920129899870544e-27
45-49_110502,18,norm,0,8.622627804319459e-15
45-49_130106,97,norm,0,1.162487806930066e-77
40-44_110332,14,norm,0,1.3204011744245024e-11
760228,16,norm,0,3.372836020422926e-13
110135,18,norm,0,8.622627804319459e-15
45-49_500305,14,norm,0,1.3204011744245024e-11
50-54_740105,11,norm,0,3.244175243873352e-09
45-49_530112,17,norm,0,5.3924279686793435e-14
35-39_500208,31,norm,0,3.8747563919237833e-25
30-34_720502,11,norm,0,3.244175243873352e-09
470109,23,norm,0,9.026271040866585e-19
35-39_740306,12,norm,0,5.176651378299868e-10
55-59_500311,12,norm,0,5.176651378299868e-10
760517,11,norm,0,3.244175243873352e-09
40-44_100513,22,norm,0,5.642604018055882e-18
<25_110117,11,norm,0,3.244175243873352e-09
300101,33,norm,0,9.920129899870544e-27
>65_110411,19,norm,0,1.3789427200730043e-15
45-49_120109,15,norm,0,2.110050690180713e-12
110103,199,norm,0,7.876876369036086e-159
