group1,group2,coverage_gained_1,coverage_gained_2,p-value,threshold,method,adjustment
Long_Horror,M_Action,1.0,1.0,0.00015975607561195416,-1,Traditional,Benjamini
Long_Horror,M_Long_Action,1.0,1.0,0.00015975607561195416,-1,Traditional,Benjamini
Long_Horror,M_Action,1.0,1.0,0.00015975607561195416,-1,Traditional,Benjamini
Horror,M_Long_Action,1.0,1.0,0.00015975607561195416,-1,Traditional,Benjamini
Horror,M_Long_Action,1.0,1.0,0.00015975607561195416,-1,Traditional,Benjamini
Horror,M_Action,1.0,1.0,0.00015975607561195416,-1,Traditional,Benjamini
Horror,M_Action,1.0,1.0,0.00015975607561195416,-1,Traditional,Benjamini
Long_Horror,M_Long_Action,1.0,1.0,0.00015975607561195416,-1,Traditional,Benjamini
Adventure,M_other_Long,1.0,1.0,0.00016139146199931767,-1,Traditional,Benjamini
Long_Adventure,M_other_Long,1.0,1.0,0.00016139146199931767,-1,Traditional,Benjamini
Long_Adventure,M_other_Long,1.0,1.0,0.00016139146199931767,-1,Traditional,Benjamini
Long_Adventure,other_Long,1.0,1.0,0.00016139146199931767,-1,Traditional,Benjamini
Adventure,other_Long,1.0,1.0,0.00016139146199931767,-1,Traditional,Benjamini
Adventure,other_Long,1.0,1.0,0.00016139146199931767,-1,Traditional,Benjamini
Adventure,M_other_Long,1.0,1.0,0.00016139146199931767,-1,Traditional,Benjamini
Long_Adventure,other_Long,1.0,1.0,0.00016139146199931767,-1,Traditional,Benjamini
M_academic-educator_Long,F_Long,1.0,1.0,0.00016441851377088374,-1,Traditional,Benjamini
M_academic-educator_Long,F,1.0,1.0,0.00016441851377088374,-1,Traditional,Benjamini
M_academic-educator,F,1.0,1.0,0.00016441851377088374,-1,Traditional,Benjamini
M_academic-educator,F_Long,1.0,1.0,0.00016441851377088374,-1,Traditional,Benjamini
M_Long_Drama,M_35-44_Comedy,1.0,1.0,0.0001663051892154623,-1,Traditional,Benjamini
M_Drama,35-44_Comedy,1.0,1.0,0.0001663051892154623,-1,Traditional,Benjamini
M_Drama,35-44_Comedy,1.0,1.0,0.0001663051892154623,-1,Traditional,Benjamini
M_Long_Drama,35-44_Comedy,1.0,1.0,0.0001663051892154623,-1,Traditional,Benjamini
M_Drama,M_35-44_Comedy,1.0,1.0,0.0001663051892154623,-1,Traditional,Benjamini
M_Drama,M_35-44_Comedy,1.0,1.0,0.0001663051892154623,-1,Traditional,Benjamini
M_Long_Drama,35-44_Comedy,1.0,1.0,0.0001663051892154623,-1,Traditional,Benjamini
M_Long_Drama,M_35-44_Comedy,1.0,1.0,0.0001663051892154623,-1,Traditional,Benjamini
Thriller,M_18-24_other_Long,1.0,1.0,0.00016736554890996863,-1,Traditional,Benjamini
Thriller,18-24_other_Long,1.0,1.0,0.00016736554890996863,-1,Traditional,Benjamini
Long_Thriller,18-24_other_Long,1.0,1.0,0.00016736554890996863,-1,Traditional,Benjamini
Long_Thriller,M_18-24_other_Long,1.0,1.0,0.00016736554890996863,-1,Traditional,Benjamini
Thriller,M_18-24_other_Long,1.0,1.0,0.00016736554890996863,-1,Traditional,Benjamini
Long_Thriller,M_18-24_other_Long,1.0,1.0,0.00016736554890996863,-1,Traditional,Benjamini
Thriller,18-24_other_Long,1.0,1.0,0.00016736554890996863,-1,Traditional,Benjamini
Long_Thriller,18-24_other_Long,1.0,1.0,0.00016736554890996863,-1,Traditional,Benjamini
35-44,other_Long,1.0,1.0,0.00017747476493292308,-1,Traditional,Benjamini
35-44_Long,M_other_Long,1.0,1.0,0.00017747476493292308,-1,Traditional,Benjamini
35-44,M_other_Long,1.0,1.0,0.00017747476493292308,-1,Traditional,Benjamini
35-44_Long,M_other_Long,1.0,1.0,0.00017747476493292308,-1,Traditional,Benjamini
35-44_Long,other_Long,1.0,1.0,0.00017747476493292308,-1,Traditional,Benjamini
35-44,M_other_Long,1.0,1.0,0.00017747476493292308,-1,Traditional,Benjamini
35-44,other_Long,1.0,1.0,0.00017747476493292308,-1,Traditional,Benjamini
35-44_Long,other_Long,1.0,1.0,0.00017747476493292308,-1,Traditional,Benjamini
35-44_academic-educator_Long,18-24_other_Long,1.0,1.0,0.000179730094539398,-1,Traditional,Benjamini
35-44_academic-educator,M_18-24_other_Long,1.0,1.0,0.000179730094539398,-1,Traditional,Benjamini
35-44_academic-educator_Long,M_18-24_other_Long,1.0,1.0,0.000179730094539398,-1,Traditional,Benjamini
35-44_academic-educator_Long,18-24_other_Long,1.0,1.0,0.000179730094539398,-1,Traditional,Benjamini
35-44_academic-educator_Long,M_18-24_other_Long,1.0,1.0,0.000179730094539398,-1,Traditional,Benjamini
35-44_academic-educator,18-24_other_Long,1.0,1.0,0.000179730094539398,-1,Traditional,Benjamini
35-44_academic-educator,18-24_other_Long,1.0,1.0,0.000179730094539398,-1,Traditional,Benjamini
35-44_academic-educator,M_18-24_other_Long,1.0,1.0,0.000179730094539398,-1,Traditional,Benjamini
Long_War,Sci-Fi,1.0,1.0,0.0001848770339085349,-1,Traditional,Benjamini
Long_War,Long_Sci-Fi,1.0,1.0,0.0001848770339085349,-1,Traditional,Benjamini
War,Sci-Fi,1.0,1.0,0.0001848770339085349,-1,Traditional,Benjamini
Long_War,Sci-Fi,1.0,1.0,0.0001848770339085349,-1,Traditional,Benjamini
Long_War,Sci-Fi,1.0,1.0,0.0001848770339085349,-1,Traditional,Benjamini
War,Long_Sci-Fi,1.0,1.0,0.0001848770339085349,-1,Traditional,Benjamini
Long_War,Long_Sci-Fi,1.0,1.0,0.0001848770339085349,-1,Traditional,Benjamini
Long_War,Long_Sci-Fi,1.0,1.0,0.0001848770339085349,-1,Traditional,Benjamini
War,Long_Sci-Fi,1.0,1.0,0.0001848770339085349,-1,Traditional,Benjamini
War,Sci-Fi,1.0,1.0,0.0001848770339085349,-1,Traditional,Benjamini
War,Sci-Fi,1.0,1.0,0.0001848770339085349,-1,Traditional,Benjamini
War,Sci-Fi,1.0,1.0,0.0001848770339085349,-1,Traditional,Benjamini
War,Long_Sci-Fi,1.0,1.0,0.0001848770339085349,-1,Traditional,Benjamini
Long_War,Long_Sci-Fi,1.0,1.0,0.0001848770339085349,-1,Traditional,Benjamini
Long_War,Sci-Fi,1.0,1.0,0.0001848770339085349,-1,Traditional,Benjamini
War,Long_Sci-Fi,1.0,1.0,0.0001848770339085349,-1,Traditional,Benjamini
War,25-34_Long_Action,1.0,1.0,0.00018639643459206434,-1,Traditional,Benjamini
Long_War,25-34_Long_Action,1.0,1.0,0.00018639643459206434,-1,Traditional,Benjamini
Long_War,25-34_Action,1.0,1.0,0.00018639643459206434,-1,Traditional,Benjamini
War,25-34_Action,1.0,1.0,0.00018639643459206434,-1,Traditional,Benjamini
Long_War,Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
War,Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
War,Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
Long_War,Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
War,Long_Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
Long_War,Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
Long_War,Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
War,Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
Long_War,Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
War,Long_Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
War,Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
War,Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
War,Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
Long_War,Long_Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
War,Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
War,Long_Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
Long_War,Long_Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
War,Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
Long_War,Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
Long_War,Long_Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
Long_War,Long_Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
Long_War,Long_Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
Long_War,Long_Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
Long_War,Long_Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
War,Long_Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
Long_War,Long_Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
Long_War,Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
War,Long_Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
War,Long_Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
War,Long_Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
War,Long_Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
Long_War,Sci-Fi,1.0,1.0,0.0001888063582708156,-1,Traditional,Benjamini
academic-educator_Long,Long_Action,1.0,1.0,0.00018882105193314657,-1,Traditional,Benjamini
academic-educator_Long,Action,1.0,1.0,0.00018882105193314657,-1,Traditional,Benjamini
academic-educator_Long,Long_Action,1.0,1.0,0.00018882105193314657,-1,Traditional,Benjamini
academic-educator,Action,1.0,1.0,0.00018882105193314657,-1,Traditional,Benjamini
academic-educator,Action,1.0,1.0,0.00018882105193314657,-1,Traditional,Benjamini
academic-educator,Long_Action,1.0,1.0,0.00018882105193314657,-1,Traditional,Benjamini
academic-educator,Long_Action,1.0,1.0,0.00018882105193314657,-1,Traditional,Benjamini
academic-educator_Long,Action,1.0,1.0,0.00018882105193314657,-1,Traditional,Benjamini
M_academic-educator_Long,F,1.0,1.0,0.00018965731472376767,-1,Traditional,Benjamini
M_academic-educator,F,1.0,1.0,0.00018965731472376767,-1,Traditional,Benjamini
M_academic-educator,F_Long,1.0,1.0,0.00018965731472376767,-1,Traditional,Benjamini
M_academic-educator_Long,F_Long,1.0,1.0,0.00018965731472376767,-1,Traditional,Benjamini
18-24_Long,M_25-34,1.0,1.0,0.000190243232831335,-1,Traditional,Benjamini
18-24_Long,M_25-34_Long,1.0,1.0,0.000190243232831335,-1,Traditional,Benjamini
18-24,M_25-34_Long,1.0,1.0,0.000190243232831335,-1,Traditional,Benjamini
18-24,M_25-34,1.0,1.0,0.000190243232831335,-1,Traditional,Benjamini
M_35-44_Long,programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,M_programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,M_programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,M_programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,M_programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,M_programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,M_programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,M_programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,M_programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,M_programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,M_programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,M_programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,M_programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,M_programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,M_programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,M_programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,M_programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,M_programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,M_programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,M_programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,M_programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,M_programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,M_programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,M_programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,M_programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,M_programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,M_programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,M_programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,M_programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,M_programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,M_programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,M_programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,M_programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,M_programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,M_programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,M_programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,M_programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,M_programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,M_programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,programmer,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,M_programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44,M_programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
M_35-44_Long,programmer_Long,1.0,1.0,0.0001904995505482992,-1,Traditional,Benjamini
academic-educator,M_18-24_other,1.0,1.0,0.00020435417081170613,-1,Traditional,Benjamini
academic-educator,18-24_other,1.0,1.0,0.00020435417081170613,-1,Traditional,Benjamini
academic-educator,M_18-24_other,1.0,1.0,0.00020435417081170613,-1,Traditional,Benjamini
academic-educator,18-24_other,1.0,1.0,0.00020435417081170613,-1,Traditional,Benjamini
academic-educator_Long,M_18-24_other,1.0,1.0,0.00020435417081170613,-1,Traditional,Benjamini
academic-educator_Long,18-24_other,1.0,1.0,0.00020435417081170613,-1,Traditional,Benjamini
academic-educator_Long,18-24_other,1.0,1.0,0.00020435417081170613,-1,Traditional,Benjamini
academic-educator_Long,M_18-24_other,1.0,1.0,0.00020435417081170613,-1,Traditional,Benjamini
M_academic-educator_Long,F_Long,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator_Long,F_Long,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator,F,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator,F,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator_Long,F,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator_Long,F,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator_Long,F_Long,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator_Long,F,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator_Long,F,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator_Long,F,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator,F,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator,F,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator_Long,F_Long,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator_Long,F,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator,F,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator_Long,F_Long,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator,F,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator,F,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator,F,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator_Long,F_Long,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator_Long,F_Long,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator,F_Long,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator_Long,F_Long,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator,F_Long,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator,F_Long,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator,F_Long,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator,F_Long,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator,F_Long,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator,F_Long,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator,F_Long,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator_Long,F,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
M_academic-educator_Long,F,1.0,1.0,0.0002083159536797103,-1,Traditional,Benjamini
Long_War,25-34_Action,1.0,1.0,0.00021144907010987204,-1,Traditional,Benjamini
Long_War,25-34_Action,1.0,1.0,0.00021144907010987204,-1,Traditional,Benjamini
Long_War,25-34_Action,1.0,1.0,0.00021144907010987204,-1,Traditional,Benjamini
War,25-34_Long_Action,1.0,1.0,0.00021144907010987204,-1,Traditional,Benjamini
War,25-34_Action,1.0,1.0,0.00021144907010987204,-1,Traditional,Benjamini
War,25-34_Action,1.0,1.0,0.00021144907010987204,-1,Traditional,Benjamini
War,25-34_Action,1.0,1.0,0.00021144907010987204,-1,Traditional,Benjamini
War,25-34_Long_Action,1.0,1.0,0.00021144907010987204,-1,Traditional,Benjamini
Long_War,25-34_Long_Action,1.0,1.0,0.00021144907010987204,-1,Traditional,Benjamini
Long_War,25-34_Long_Action,1.0,1.0,0.00021144907010987204,-1,Traditional,Benjamini
Long_War,25-34_Long_Action,1.0,1.0,0.00021144907010987204,-1,Traditional,Benjamini
Long_War,25-34_Long_Action,1.0,1.0,0.00021144907010987204,-1,Traditional,Benjamini
War,25-34_Long_Action,1.0,1.0,0.00021144907010987204,-1,Traditional,Benjamini
War,25-34_Long_Action,1.0,1.0,0.00021144907010987204,-1,Traditional,Benjamini
War,25-34_Action,1.0,1.0,0.00021144907010987204,-1,Traditional,Benjamini
Long_War,25-34_Action,1.0,1.0,0.00021144907010987204,-1,Traditional,Benjamini
Long_War,25-34_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
Long_War,25-34_Long_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
Long_War,25-34_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
Long_War,25-34_Long_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
Long_War,25-34_Long_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
Long_War,25-34_Long_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
Long_War,25-34_Long_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
Long_War,25-34_Long_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
Long_War,25-34_Long_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
Long_War,25-34_Long_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
War,25-34_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
War,25-34_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
Long_War,25-34_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
War,25-34_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
War,25-34_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
War,25-34_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
War,25-34_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
War,25-34_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
War,25-34_Long_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
War,25-34_Long_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
War,25-34_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
War,25-34_Long_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
Long_War,25-34_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
Long_War,25-34_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
Long_War,25-34_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
Long_War,25-34_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
Long_War,25-34_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
War,25-34_Long_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
War,25-34_Long_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
War,25-34_Long_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
War,25-34_Long_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
War,25-34_Long_Action,1.0,1.0,0.00021532946375210803,-1,Traditional,Benjamini
M_25-34_Long_Action,M_other,1.0,1.0,0.00022674421244295567,-1,Traditional,Benjamini
M_25-34_Action,M_other,1.0,1.0,0.00022674421244295567,-1,Traditional,Benjamini
M_25-34_Long_Action,other,1.0,1.0,0.00022674421244295567,-1,Traditional,Benjamini
M_25-34_Long_Action,other,1.0,1.0,0.00022674421244295567,-1,Traditional,Benjamini
M_25-34_Action,M_other,1.0,1.0,0.00022674421244295567,-1,Traditional,Benjamini
M_25-34_Action,other,1.0,1.0,0.00022674421244295567,-1,Traditional,Benjamini
M_25-34_Long_Action,M_other,1.0,1.0,0.00022674421244295567,-1,Traditional,Benjamini
M_25-34_Action,other,1.0,1.0,0.00022674421244295567,-1,Traditional,Benjamini
25-34_Long_Horror,18-24_other_Long,1.0,1.0,0.00023105097215006523,-1,Traditional,Benjamini
25-34_Long_Horror,M_18-24_other_Long,1.0,1.0,0.00023105097215006523,-1,Traditional,Benjamini
25-34_Horror,18-24_other_Long,1.0,1.0,0.00023105097215006523,-1,Traditional,Benjamini
M_25-34_Long_Horror,M_18-24_other_Long,1.0,1.0,0.00023105097215006523,-1,Traditional,Benjamini
M_25-34_Long_Horror,18-24_other_Long,1.0,1.0,0.00023105097215006523,-1,Traditional,Benjamini
M_25-34_Long_Horror,M_18-24_other_Long,1.0,1.0,0.00023105097215006523,-1,Traditional,Benjamini
M_25-34_Horror,18-24_other_Long,1.0,1.0,0.00023105097215006523,-1,Traditional,Benjamini
M_25-34_Horror,18-24_other_Long,1.0,1.0,0.00023105097215006523,-1,Traditional,Benjamini
25-34_Long_Horror,M_18-24_other_Long,1.0,1.0,0.00023105097215006523,-1,Traditional,Benjamini
