grp1,grp1_size,grp2,grp2_size,p-value
18-24_programmer_90's,22,50-55_sales-marketing_Long_90's,27,0.0002929719248385698
F_25-34_other_Long_90's,51,F_25-34_unemployed,46,0.012664609358486012
35-44_other_80's,27,F_doctor-health care_Long_80's,23,1.4850535245969354e-09
F_unemployed,23,M_>56_self-employed_Long,23,3.3297274133976163e-07
F_lawyer_Long_80's,29,18-24_academic-educator_Long_90's,49,0.0002884543243771853
18-24_other,57,18-24_writer_Long,54,0.00023745597129609664
M_25-34_other_80's,43,M_technician-engineer_Long_80's,37,5.362807040432127e-05
F_25-34_60's,25,F_18-24_academic-educator_Long_90's,38,0.0371398261671857
M_35-44_70's,38,35-44_academic-educator,55,0.010364448699912043
F_18-24_sales-marketing_Long,52,25-34_unemployed_90's,45,0.011413930770951763
35-44_lawyer_80's,30,F_25-34_programmer_Long,26,0.001509186422668951
25-34_other_80's,52,F_25-34_unemployed_Long,46,0.021521217208009702
doctor-health care_90's,124,M_25-34_Long_80's,133,4.274071770171695e-06
M_45-49_Long_2000's,25,M_customer service,27,0.0024857453576315747
M_sales-marketing_70's,25,F_other_Long_90's,40,0.017183800446531228
25-34_Long_50's,54,M_artist,51,7.488953328294023e-05
18-24_college-grad student_70's,26,50-55_sales-marketing_Long_90's,27,0.0008484575584423171
18-24_programmer,42,technician-engineer_Long_80's,38,1.700414531402572e-07
M_sales-marketing_90's,142,>56,152,7.383969239938004e-06
F_35-44_academic-educator,31,M_35-44_academic-educator_Long_90's,32,4.831447627418051e-05
35-44_50's,37,25-34_Long_60's,39,0.046949086202496826
18-24_college-grad student_70's,26,college-grad student_Long_50's,21,0.022884311399481883
M_lawyer,55,F_other_Long,60,0.03384757146197925
M_Long_30's,28,45-49_80's,23,0.00015749144453935937
50-55_doctor-health care_Long,37,F_other_Long_90's,40,0.00024356244767465007
50-55_other,24,M_50-55_sales-marketing_Long_90's,27,0.0005536389403464348
18-24_programmer_Long_90's,22,F_doctor-health care_80's,23,5.922197066077217e-09
M_>56_academic-educator_Long,44,>56_90's,53,0.0006718589735767999
F_other_Long_80's,30,35-44_self-employed_80's,21,0.014434769691370808
45-49_sales-marketing_90's,22,F_25-34_other_Long_90's,34,0.003339703412337691
F_25-34_college-grad student_Long,58,F_other,60,2.6745236691994023e-08
<18_Long_80's,37,M_technician-engineer_Long_80's,37,8.228559461867526e-10
F_25-34_college-grad student_90's,48,F_25-34_unemployed_Long_90's,40,0.022063201381702036
F_35-44_lawyer,91,M_35-44_90's,110,2.9532775870810823e-05
M_35-44_scientist_Long,45,35-44_self-employed_Long,41,1.5087930904655877e-13
18-24_programmer_Long_90's,22,M_customer service_Long,27,0.006609366455835652
unemployed_Long_90's,33,M_>56_self-employed,24,6.503925515932707e-07
18-24_college-grad student_Long_70's,26,<18_80's,28,0.01965097973921659
M_>56_academic-educator,44,F_K-12 student,55,5.85162901023395e-07
35-44_other_Long_80's,27,F_18-24_academic-educator_90's,38,7.749942565249412e-06
25-34_technician-engineer_Long_90's,50,35-44_self-employed,41,3.2177680615586013e-06
35-44_lawyer_80's,30,F_25-34_programmer,26,0.001509186422668951
F_Long_40's,41,50-55_artist,76,7.878027452612457e-09
M_academic-educator_Long_80's,39,F_other_90's,40,0.004662735941874718
18-24_programmer_Long_90's,22,M_artist_90's,25,0.0008386642956854651
25-34_30's,23,M_>56_self-employed,24,5.963178469570174e-06
F_doctor-health care_Long_80's,21,25-34_college-grad student_80's,22,0.009927039494887158
18-24_programmer_90's,22,50-55_sales-marketing_90's,27,0.0002929719248385698
M_18-24_technician-engineer,23,M_50-55_self-employed_90's,27,0.01994681216924643
F_lawyer_80's,29,writer_2000's,23,1.5101634259440111e-05
M_18-24_programmer_Long,42,45-49_Long_90's,52,6.729291179286001e-06
M_25-34_clerical-admin,25,M_18-24_technician-engineer_Long,27,0.00020887435711902658
F_Long_70's,92,Long_40's,87,0.017392127754087383
25-34_50's,58,F_<18,60,1.4925500936291414e-06
F_35-44_other_Long_90's,39,50-55_artist_Long,75,8.677799698819655e-07
M_18-24_programmer,42,M_technician-engineer_Long_80's,37,2.676256618538986e-07
>56_90's,92,clerical-admin,89,0.0008689135851180918
35-44_lawyer,95,M_25-34_executive-managerial,100,0.00012102160011873142
M_25-34_lawyer_Long,42,M_35-44_self-employed,39,5.53970942451798e-08
F_25-34_college-grad student_Long_90's,48,clerical-admin_Long_90's,40,3.388800351444843e-11
F_35-44_lawyer_Long_80's,29,M_45-49_Long_90's,34,3.178380114654544e-08
F_35-44_Long_2000's,38,F_25-34_2000's,28,0.04820001325118506
lawyer_70's,22,M_35-44_self-employed_80's,21,0.0025546148924939782
M_Long_60's,165,M_70's,168,0.00011610332596223571
M_doctor-health care_80's,27,35-44_70's,31,0.01147488240021921
M_25-34_clerical-admin_Long,25,>56_self-employed_Long,23,0.0006297386735560906
M_doctor-health care_80's,27,25-34_tradesman-craftsman_90's,27,5.462867709127339e-06
35-44_lawyer_80's,30,M_45-49_technician-engineer,26,1.875213962998501e-07
25-34_50's,58,F_50-55_artist,76,9.303592352072343e-08
M_<18,115,M_other_Long,126,0.0020665548337327477
M_clerical-admin_Long_90's,23,F_18-24_academic-educator,38,0.0334005654680708
M_30's,34,50-55_artist_80's,36,0.023656432716205655
M_<18_K-12 student_90's,36,F_25-34_unemployed_Long_90's,40,0.006753765974490955
M_35-44_programmer,23,50-55_doctor-health care_Long_80's,24,0.04126571366192411
M_academic-educator_Long_90's,117,M_self-employed_Long,112,1.8636527324700225e-06
18-24_programmer_90's,22,35-44_programmer_80's,23,0.001990191249082507
M_35-44_Long_2000's,47,M_clerical-admin,33,1.0789309001779657e-08
F_45-49_90's,85,F_college-grad student_90's,93,0.010166301941594402
M_25-34_lawyer,42,M_50-55_writer_Long,30,3.9945039553845874e-07
M_35-44_40's,21,M_50-55_self-employed_Long_90's,27,0.03870935829892608
35-44_other_Long_90's,44,scientist_Long,47,0.0038003623727845826
F_25-34_60's,25,M_>56_self-employed,24,0.003836030582914929
F_35-44_academic-educator_Long,31,F_25-34_other_Long_90's,34,0.00038567712402348686
35-44_lawyer_Long_80's,30,F_18-24_writer_Long_90's,30,0.0025300622362698397
K-12 student_Long_80's,37,F_25-34_unemployed_90's,40,0.0007832338611698519
45-49_doctor-health care_90's,60,25-34_other_90's,68,1.5028125919247515e-06
25-34_other_80's,52,M_25-34_sales-marketing_Long_90's,43,0.03316104778419415
F_35-44_lawyer_80's,29,M_50-55_writer_Long,30,0.011182294432554807
M_other_60's,27,18-24_technician-engineer,27,0.02166982723648196
M_35-44_scientist,45,M_programmer_90's,47,4.608664434413434e-06
18-24_other_Long_90's,21,F_doctor-health care_Long_80's,23,0.007520919984253971
18-24_Long_70's,51,18-24_writer,55,0.0021130116424138423
M_artist_Long_90's,132,M_programmer,131,0.0062354596209529545
M_18-24_70's,39,M_self-employed_Long_90's,43,0.000900367018008108
M_25-34_technician-engineer,106,M_35-44_90's,110,3.1735377222452676e-05
programmer_80's,41,18-24_academic-educator_Long_90's,49,0.0013435376863933923
18-24_programmer_90's,22,M_25-34_artist_Long,28,4.883032715108371e-05
other_Long_80's,96,M_25-34_executive-managerial,100,0.009686851625963167
M_academic-educator_2000's,28,35-44_self-employed_80's,21,0.005816866770799289
executive-managerial_Long_70's,26,50-55_sales-marketing_Long_90's,27,0.008059326143343593
F_doctor-health care_Long,138,M_>56_Long,149,1.807505173312407e-07
M_25-34_lawyer,42,>56_Long_60's,30,3.9945039553845874e-07
college-grad student_70's,46,M_35-44_programmer,56,2.0175283421686174e-07
homemaker,50,M_retired_Long,62,0.00073880553013983
F_35-44_academic-educator,31,M_lawyer_90's,37,0.015771150506497134
M_25-34_sales-marketing_90's,95,clerical-admin_Long,87,0.0002483747212936871
F_35-44_90's,103,M_35-44_90's,110,0.017758203044070386
M_<18_Long,114,M_25-34_college-grad student,126,3.441691376337985e-14
<18_K-12 student_80's,36,M_academic-educator_80's,30,0.0028024117044513908
35-44_50's,37,M_25-34_programmer,50,0.02646004526188639
25-34_technician-engineer_80's,27,M_25-34_tradesman-craftsman_Long_90's,27,0.00889018684023524
M_Long_30's,28,M_45-49_executive-managerial_Long,22,0.0009671065795248124
scientist_Long_80's,32,F_25-34_other_90's,34,0.0058513455897832856
F_18-24_Long_80's,31,>56_self-employed,24,7.515939981495023e-08
lawyer_90's,66,50-55_Long_70's,56,3.7538897445621444e-05
M_35-44_academic-educator_Long_90's,29,M_>56_Long_80's,23,0.018401167925346185
35-44_scientist_Long_90's,24,M_18-24_college-grad student_80's,29,0.00011411127701754786
M_writer_Long_90's,38,customer service_Long,28,0.004364888931115862
25-34_sales-marketing_80's,38,25-34_clerical-admin_Long_90's,30,2.6114903223906083e-05
F_50's,50,25-34_unemployed_90's,45,0.0025475103301263458
F_35-44_academic-educator_Long,31,F_doctor-health care_Long_80's,23,4.122155272678896e-08
F_<18_Long_90's,39,18-24_academic-educator_90's,49,0.02694200242929412
K-12 student_80's,37,programmer_Long_80's,42,0.0001331278625095189
M_>56_academic-educator_Long,44,M_college-grad student_80's,49,0.002819865847394687
M_<18,115,M_other,126,0.0020665548337327477
50-55_doctor-health care,37,academic-educator_80's,34,0.0007844445703840686
M_25-34_clerical-admin,25,M_50-55_sales-marketing_Long,35,0.02336760949807548
F_lawyer_80's,29,M_45-49_90's,34,3.178380114654544e-08
35-44_80's,160,M_Long_70's,168,4.099735408646943e-05
35-44_academic-educator_Long,80,50-55_doctor-health care_Long,79,6.011642713299459e-06
M_45-49_70's,24,M_retired_90's,24,0.029913567122680163
M_25-34_clerical-admin_Long,25,35-44_lawyer,23,0.002671047228507639
<18_Long_80's,37,F_programmer,34,6.858422384348195e-06
M_35-44_technician-engineer_Long,32,M_>56_Long_80's,23,1.952817140737917e-05
35-44_lawyer_80's,30,M_25-34_customer service,26,0.012318276790388327
M_doctor-health care_Long_80's,27,18-24_writer_90's,31,0.0007262056393521066
F_25-34_doctor-health care,37,M_writer_90's,36,0.018631738302358092
M_lawyer_Long_90's,39,sales-marketing_Long_2000's,25,2.881046454739078e-07
M_lawyer_90's,39,25-34_academic-educator_Long_90's,27,0.00011075239659852354
18-24_college-grad student_Long_70's,26,F_18-24_academic-educator,38,6.300209578369298e-05
F_35-44_homemaker,38,M_50-55_academic-educator,35,0.016665794816789647
M_>56_academic-educator_Long,44,50-55_academic-educator_Long,40,0.0002522341526726146
25-34_lawyer_Long_90's,35,M_>56_Long_80's,23,2.3358292333686137e-07
M_doctor-health care_Long_80's,27,M_18-24_college-grad student_Long_2000's,31,0.01147488240021921
F_25-34_writer_90's,22,>56_self-employed_Long,23,1.685636092596532e-05
M_Long_30's,28,M_>56_self-employed,24,2.8238420970216893e-05
25-34_lawyer_90's,35,M_35-44_self-employed_Long_80's,21,9.001734848634868e-07
M_45-49_academic-educator,32,F_25-34_clerical-admin_Long,39,0.0015039418972566665
35-44_other_Long,102,other_Long_90's,114,0.0032102355666656646
customer service,21,F_50-55_doctor-health care_80's,23,0.007520919984253971
F_35-44_lawyer_Long_80's,29,M_25-34_tradesman-craftsman_90's,27,7.582697034380637e-06
M_35-44_scientist_Long_90's,24,F_<18_K-12 student_90's,24,0.0014013568629808897
M_18-24_programmer_Long_90's,22,M_25-34_writer_Long_90's,23,9.147224588779146e-06
25-34_artist,131,25-34_college-grad student_Long,143,5.4870023413755575e-08
M_18-24_programmer_Long,42,25-34_programmer_90's,44,0.0033135794064824697
M_programmer_80's,40,F_18-24_writer_Long,54,0.009500476184916118
lawyer_Long_80's,33,M_college-grad student_Long_2000's,37,0.02959863737764068
M_scientist_Long_90's,90,executive-managerial_90's,104,0.0004179333401757024
F_18-24_Long_90's,93,M_Long_60's,97,0.01976477041806679
M_18-24_technician-engineer,23,customer service,28,0.04398527816575093
M_college-grad student_70's,39,50-55_academic-educator,40,4.045113305206627e-06
18-24_college-grad student_70's,26,sales-marketing_2000's,25,0.03472887198007224
35-44_other_Long_80's,27,M_unemployed_Long,29,0.005034886048514986
M_other_90's,142,F_18-24_artist,132,0.007594773421998213
35-44_other,103,M_Long_60's,97,4.5215149835353685e-07
F_50-55_doctor-health care_Long,32,M_unemployed,29,0.00497654826450189
M_clerical-admin,45,M_25-34_sales-marketing_Long_90's,43,0.002042202635522017
F_homemaker,50,F_25-34_unemployed,46,0.008278283477547776
M_45-49_artist_Long,21,M_college-grad student_Long_70's,23,8.96569092811994e-05
F_35-44_2000's,38,50-55_artist_Long_80's,36,0.02174044706359579
45-49_80's,45,50-55_artist_Long,75,0.004147584307679253
45-49_sales-marketing_Long,61,25-34_clerical-admin_Long,58,1.7974510768681284e-13
M_35-44_artist_90's,22,M_50-55_self-employed_90's,27,0.003242721353570177
F_35-44_lawyer_Long_80's,29,F_doctor-health care_70's,26,4.3278753247832924e-07
F_35-44_2000's,38,25-34_clerical-admin_Long_90's,30,0.0013077732760573557
F_executive-managerial,61,25-34_programmer_Long,76,0.0037387269772265475
18-24_unemployed_Long,22,M_45-49_executive-managerial,22,0.04934690960468394
35-44_lawyer_Long_90's,26,M_25-34_customer service_Long,26,8.210429192461913e-08
M_25-34_college-grad student_80's,42,lawyer_90's,38,0.0017801545875937297
M_unemployed_Long,40,F_<18_K-12 student,55,0.015996944656563983
F_35-44_academic-educator,31,M_45-49_Long_80's,22,0.007821207586244938
F_lawyer_80's,29,M_clerical-admin_Long,33,0.007026996037800437
M_18-24_70's,39,F_executive-managerial_Long,27,0.007914280201073542
M_45-49_Long_2000's,25,F_45-49_Long,25,0.03561137027640743
Long_30's,45,M_lawyer,53,7.028726595081913e-06
25-34_scientist_Long_90's,64,50-55_70's,56,1.330686061340458e-08
50-55_writer_Long,22,25-34_customer service,27,0.0006857971251298389
F_18-24_sales-marketing,52,F_academic-educator_90's,59,0.014788544127018133
35-44_Long_50's,36,25-34_artist_Long,39,0.00039088002248666154
M_other_Long,331,M_18-24_college-grad student_Long,325,0.0005501530026842394
doctor-health care_80's,48,25-34_other_Long_90's,68,0.001595515594238206
M_18-24_programmer,42,F_unemployed,50,0.01645247991706633
50-55_doctor-health care,37,35-44_academic-educator_Long,54,4.3739791144581375e-07
50-55_Long_2000's,21,M_>56_80's,23,0.011407072130132145
<18_80's,37,F_programmer,34,6.858422384348195e-06
F_25-34_doctor-health care,37,F_25-34_other_Long,50,0.005413524586571183
M_other_Long_80's,66,>56_retired_Long,62,0.048558436778955105
25-34_lawyer_Long_90's,35,M_50-55_sales-marketing,35,0.00041352891306427824
F_sales-marketing_Long_90's,26,25-34_40's,26,0.018073053688695113
F_35-44_lawyer_Long_80's,29,lawyer_90's,38,1.5011443248447165e-06
25-34_lawyer_Long_90's,35,M_clerical-admin_Long,33,6.8224315086240495e-12
18-24_programmer_Long,42,programmer_80's,42,0.004164815928052176
F_25-34_doctor-health care,37,18-24_college-grad student_80's,40,0.006712933697841872
18-24_college-grad student_80's,63,F_academic-educator_90's,59,1.5531986479189186e-05
25-34_60's,96,M_25-34_executive-managerial_Long,100,0.025519330446989064
M_Long_30's,28,M_45-49_90's,34,4.2062801144937545e-05
50-55_90's,58,F_clerical-admin,56,1.8708562611990942e-05
M_self-employed_Long,62,college-grad student_Long_80's,66,0.014928355949542005
other_Long_80's,96,Long_40's,87,0.0003684510053968415
35-44_executive-managerial_90's,67,>56_retired_Long,62,0.015250011356922277
F_lawyer_Long_80's,29,25-34_40's,26,0.018535906852723327
18-24_college-grad student_Long_2000's,56,25-34_tradesman-craftsman,53,0.03080877213263833
35-44_scientist,45,F_25-34_clerical-admin,40,7.592819706303544e-10
50-55_writer_Long,22,F_homemaker,21,1.1180413281741686e-05
homemaker_Long,50,scientist_Long,47,4.569900013962069e-12
unemployed_Long_90's,33,M_25-34_customer service,26,0.002470272860771061
25-34_other_80's,52,F_unemployed_Long,49,0.03791128605110772
M_45-49_70's,24,F_40's,22,0.0005716820520678123
F_45-49_doctor-health care,64,25-34_clerical-admin,59,1.27675647831893e-13
M_other_Long_90's,140,F_18-24_artist_Long,132,0.010118613227449669
45-49_sales-marketing_Long_90's,22,18-24_Long_70's,26,0.025379839068890075
18-24_writer_Long,60,35-44_programmer,62,0.00023874442775462246
other_50's,26,F_25-34_other_Long_90's,34,0.003023998752208157
M_writer_80's,24,M_50-55_self-employed_Long_90's,27,0.037530591319044015
F_35-44_lawyer_Long_80's,29,25-34_academic-educator_Long_90's,27,2.506661292978052e-07
18-24_writer_Long,60,unemployed_Long_90's,50,0.030560259219623576
M_45-49_Long_70's,24,45-49_80's,23,0.004601740706078328
35-44_lawyer_Long_80's,30,25-34_60's,39,0.002958431810890172
F_35-44_lawyer_Long_80's,29,F_25-34_programmer_Long,26,0.0007138850263137542
F_doctor-health care_Long_80's,21,18-24_70's,26,0.03182232647654104
F_18-24_2000's,25,>56_self-employed,24,7.323503289025091e-06
M_45-49_artist_Long,21,college-grad student_Long_50's,21,0.041088503979639056
M_lawyer_90's,39,F_25-34_executive-managerial_Long,25,2.081846878554394e-06
45-49_artist,21,F_25-34_programmer_90's,21,0.041088503979639056
18-24_programmer_90's,22,M_50-55_Long_80's,21,0.0010084220070379901
other_Long_80's,96,M_35-44_90's,110,0.0033563076305354045
M_other_2000's,38,F_60's,35,0.04812807104037908
M_executive-managerial_Long_80's,66,25-34_programmer_Long,76,0.0008158738712641389
M_18-24_programmer_90's,22,F_<18_Long_90's,26,8.987087345424527e-06
F_lawyer_Long,91,executive-managerial_Long_90's,104,0.00018748165338355882
M_25-34_clerical-admin,25,F_50's,30,0.024885437976898794
M_Long_60's,165,other_Long,186,0.0009341506351707718
F_35-44_Long_2000's,38,F_25-34_other_Long,50,0.008619669813402897
50-55_other_Long,24,50-55_doctor-health care_Long_70's,26,9.189644540885666e-07
M_academic-educator_Long_80's,39,F_25-34_other_Long,50,3.2337199776799608e-06
K-12 student_80's,37,F_50-55_artist_80's,36,0.0003129248671009943
F_lawyer_80's,29,M_25-34_artist,28,8.241398791875021e-05
M_18-24_college-grad student_Long_70's,21,college-grad student_Long_50's,21,0.041088503979639056
F_lawyer_Long_80's,29,writer_Long_80's,30,1.747264398554993e-05
F_25-34_other_Long,84,50-55_80's,83,5.592621226124805e-07
M_18-24_college-grad student_80's,54,M_retired,63,0.0070434792690042825
25-34_60's,96,executive-managerial_90's,104,0.01109743689332987
35-44_homemaker,38,M_50-55_academic-educator,35,0.016665794816789647
45-49_artist,21,M_tradesman-craftsman_90's,27,5.327330857218815e-05
18-24_sales-marketing_90's,32,F_18-24_academic-educator_Long,38,0.014199965856193653
executive-managerial_70's,26,M_50-55_sales-marketing,35,0.005659326897195838
M_35-44_artist_90's,22,25-34_customer service_Long,27,0.0012895402656597499
25-34_lawyer_90's,35,F_doctor-health care_Long_80's,23,2.3358292333686137e-07
25-34_other_80's,52,25-34_unemployed_Long_90's,45,0.033619791633060836
F_lawyer_Long_80's,29,50-55_writer_Long,35,0.007082394650972379
M_50-55_other,22,M_35-44_self-employed_80's,21,0.007289903434428813
M_>56_retired_Long_90's,68,M_K-12 student_90's,67,4.9722570755861284e-05
25-34_technician-engineer_90's,51,M_35-44_technician-engineer_Long,50,0.0017020594195167327
18-24_Long_70's,51,F_18-24_writer_Long,54,0.0015106734481411532
M_25-34_scientist_Long_90's,64,F_academic-educator_Long_90's,59,2.5991475638420525e-09
M_25-34_sales-marketing_Long_80's,36,F_50-55_artist_80's,36,2.4234880752556514e-09
45-49_academic-educator_90's,21,>56_self-employed_Long,23,0.0021565726960323106
45-49_artist_Long,21,M_unemployed_Long,29,0.023498269836677133
25-34_other_Long_2000's,38,M_self-employed_Long_80's,31,0.015417331224716335
35-44_Long_50's,36,lawyer_90's,38,0.0013950938212403674
M_writer_Long,96,M_45-49,89,3.4556219408177213e-07
M_25-34_executive-managerial_90's,118,F_18-24_artist_90's,109,0.003137288250903203
M_college-grad student_Long_2000's,78,25-34_programmer,76,0.008221799379240058
F_25-34_college-grad student_Long,58,35-44_technician-engineer_Long,55,5.8354500120927355e-09
F_doctor-health care,138,M_executive-managerial_Long,142,0.010424185270694886
35-44_other_Long_80's,27,50-55_sales-marketing_Long,35,0.00010106446377755596
M_35-44_Long_50's,24,>56_Long_80's,23,0.0019733435120745657
F_80's,222,70's,229,2.013944566670034e-13
25-34_lawyer_90's,35,18-24_Long_70's,26,5.4571097959699166e-05
M_other_60's,27,M_50-55_sales-marketing_Long,35,0.001308123867496458
lawyer_70's,22,M_50-55_self-employed_Long_90's,27,0.02769762189337066
35-44_other_Long_90's,44,M_35-44_self-employed_Long,39,0.0005341498936982658
F_25-34_clerical-admin,96,F_writer_Long,96,0.030743063414267247
technician-engineer_Long_90's,90,F_doctor-health care_Long,89,1.7516562644814826e-09
45-49_sales-marketing_Long,61,F_clerical-admin,56,2.4357815764375346e-10
retired_90's,68,M_Long_50's,76,0.0007322524710000611
F_other_Long_2000's,29,>56_self-employed,24,6.210094572245417e-05
F_18-24_college-grad student_Long,67,25-34_college-grad student_Long_90's,76,7.430466496538557e-06
M_18-24_70's,39,M_50-55_self-employed_Long,34,0.010617685844766522
M_self-employed_Long,62,retired,63,0.0031013534976472856
18-24_college-grad student_70's,26,doctor-health care_70's,30,7.10688506846413e-05
M_35-44_60's,28,25-34_customer service_Long,27,0.002749607981171187
artist_Long_2000's,21,F_doctor-health care_80's,23,0.007520919984253971
18-24_70's,51,50-55_artist_Long,75,5.301615590980191e-09
M_18-24_Long_70's,39,customer service,28,0.012785171619021818
M_other_Long_60's,27,F_50-55_artist_Long_90's,27,0.00333382007458774
scientist_80's,32,M_self-employed_Long_80's,31,1.86225322051925e-07
F_50's,50,18-24_writer,55,0.03974735365700188
M_45-49_artist_Long,21,artist_2000's,26,2.5218456989328786e-08
artist_60's,24,M_>56_self-employed,24,0.0004056559340207839
<18_K-12 student_Long_90's,75,unemployed_Long,78,0.0009085731877689351
lawyer_Long_80's,33,self-employed_90's,43,5.417322146428205e-11
F_25-34_60's,25,F_18-24_academic-educator_90's,38,0.0371398261671857
18-24_college-grad student_Long_70's,26,50-55_sales-marketing_Long_90's,27,0.0008484575584423171
35-44_executive-managerial_Long_90's,67,25-34_Long_70's,74,0.011990341174589747
18-24_programmer_90's,22,F_45-49_Long,25,1.4613721387890521e-05
F_<18_K-12 student_Long_90's,39,F_50-55_artist_Long_80's,36,0.01125104236633545
M_18-24_self-employed_Long,28,25-34_clerical-admin_Long_90's,30,0.025320826834110965
M_clerical-admin_Long,45,50-55_academic-educator,40,0.001091436079909136
M_25-34_writer,29,customer service_Long,28,0.00041303139181625426
F_Long_50's,50,M_25-34_70's,60,3.4232293073088726e-05
F_70's,92,M_18-24_sales-marketing,90,0.005008432202731061
M_>56_retired_90's,68,25-34_Long_70's,74,0.00013910656441451508
<18_K-12 student_Long_80's,36,25-34_artist_Long,39,1.7884839320636559e-07
25-34_unemployed_Long,33,M_25-34_academic-educator_Long,33,2.14459172201403e-05
45-49_sales-marketing_90's,22,F_doctor-health care_Long_80's,23,0.013500146765721865
M_45-49_80's,38,clerical-admin_90's,40,3.6080724245546314e-05
35-44_homemaker,38,M_25-34_other_90's,34,0.00068086207901219
F_other_80's,30,>56_self-employed,24,0.00041765728597598084
M_writer_Long_90's,38,M_clerical-admin_Long,33,0.003912932510503508
25-34_executive-managerial_80's,42,25-34_customer service_Long,27,1.1279588397306028e-05
M_18-24_70's,39,M_35-44_academic-educator_Long,52,0.00026606400064155267
self-employed_Long_90's,38,35-44_academic-educator,55,0.002421914674781367
18-24_self-employed,28,25-34_clerical-admin_90's,30,0.025320826834110965
F_25-34_other,84,M_50-55_Long_90's,82,1.602069588102495e-08
F_<18_Long_90's,39,M_35-44_academic-educator,53,0.0013817664681623487
F_25-34_writer_Long_90's,22,F_doctor-health care_80's,23,0.004882348834884809
35-44_executive-managerial_Long_90's,67,F_other_Long,60,1.0302751239921193e-06
M_other_90's,142,M_>56_Long,149,7.68367484130783e-05
F_45-49_doctor-health care,64,M_>56_retired_Long,62,0.01163365658642268
M_18-24_programmer_Long_90's,22,writer_Long_70's,24,0.028728136108737035
lawyer_90's,66,F_50-55_Long_80's,62,1.02614543651125e-06
M_25-34_sales-marketing_90's,95,<18_90's,96,0.01001832046121165
50-55_other,24,50-55_sales-marketing,35,0.0003252535234844478
executive-managerial_80's,71,unemployed,79,0.0017266226720873412
50-55_other_Long,24,50-55_Long_60's,21,0.005083377356887353
academic-educator_Long_80's,52,25-34_unemployed_Long,60,0.03133539164116572
M_45-49_executive-managerial,57,M_25-34_tradesman-craftsman_Long,53,0.023728870686067882
45-49_doctor-health care,64,M_retired,63,0.015630019846158083
M_18-24_programmer_90's,22,F_45-49,26,8.987087345424527e-06
35-44_scientist_Long_90's,24,M_>56_Long_80's,23,0.00016684881868689327
50-55_other,24,F_clerical-admin_Long_90's,28,0.004786324736944403
35-44_other_Long_80's,27,college-grad student_Long_50's,21,0.00866419410551078
25-34_lawyer_90's,35,M_35-44_2000's,35,1.2862191464091941e-05
F_35-44_lawyer,91,K-12 student_90's,91,0.00957503237381354
lawyer_Long_80's,33,M_tradesman-craftsman_Long_90's,27,5.276467848980282e-06
25-34_sales-marketing_Long_90's,102,clerical-admin,89,0.0003625118513017611
M_>56_academic-educator_Long,44,45-49_Long_90's,52,1.825246623843313e-07
M_25-34_artist_90's,102,M_K-12 student,108,8.397097002177389e-07
F_other_Long_80's,30,M_clerical-admin,33,7.861379015572378e-05
self-employed_90's,38,35-44_academic-educator,55,0.002421914674781367
M_18-24_other,43,25-34_unemployed_90's,45,0.041957650818291614
M_50-55_90's,29,self-employed_Long_80's,31,1.884632765813965e-05
M_lawyer_90's,39,M_customer service,27,6.925948370373192e-09
M_18-24_technician-engineer_Long,23,customer service_Long,28,0.04398527816575093
<18_K-12 student_80's,36,M_self-employed_Long_90's,43,5.363376409661669e-11
35-44_Long_2000's,85,M_40's,65,0.004822916354317641
M_college-grad student_70's,39,F_60's,35,0.0002922346112778085
25-34_writer_90's,32,>56_self-employed_Long,23,4.468996485096355e-07
M_K-12 student_Long_90's,40,18-24_writer,55,0.012960206195816393
F_lawyer,93,M_25-34_Long_2000's,95,6.947150161151772e-05
35-44_executive-managerial_Long_90's,67,25-34_other_90's,68,5.480129862123206e-07
M_45-49_sales-marketing_90's,22,18-24_Long_70's,26,0.025379839068890075
customer service_Long,21,50-55_doctor-health care_Long_80's,24,0.017713246300313124
F_45-49_doctor-health care_Long_90's,60,F_clerical-admin_Long,54,2.8559410392148266e-10
35-44_academic-educator_Long_90's,39,F_25-34_clerical-admin,40,0.030838099159015586
F_45-49_doctor-health care_Long,64,M_academic-educator_90's,75,3.9921781048724014e-06
M_45-49_sales-marketing_Long,61,35-44_technician-engineer_Long,55,3.0034869979989054e-07
45-49_academic-educator_Long,43,F_25-34_clerical-admin_Long,39,0.005202529994950855
M_25-34_50's,45,unemployed_90's,51,0.005932576147690938
35-44_lawyer_Long_80's,30,M_>56_60's,30,0.0002933405491362055
M_35-44_2000's,47,18-24_college-grad student_Long_80's,40,0.0020195924516380748
M_35-44_executive-managerial,101,Long_50's,105,0.009424456282300597
18-24_unemployed_Long,22,F_doctor-health care_Long_80's,23,0.0015321554041518581
M_18-24_programmer_Long,42,M_35-44_academic-educator,53,0.00042123957393180866
sales-marketing_Long_70's,31,F_Long_60's,35,0.002545339844218786
<18_Long_90's,91,F_doctor-health care_Long,89,2.3314683517128287e-15
35-44_lawyer_80's,30,M_50-55_Long_70's,25,0.0289746329141779
M_35-44_scientist_90's,24,35-44_technician-engineer_90's,24,0.00432085032746239
F_18-24_2000's,25,M_25-34_customer service_Long,26,0.003621357001122316
F_18-24_Long,186,<18,173,0.0013708466261643792
customer service,21,F_doctor-health care_Long_80's,23,0.007520919984253971
<18_K-12 student_Long_80's,36,M_35-44_Long_70's,31,0.024185269095590822
