grp1,grp1_size,grp2,grp2_size,p-value
115_100306,13,3.5,0,0.0
510109,6,3.5,0,3.3435780639884726e-05
110_100307,6,3.5,0,0.0
221_760132,8,3.5,0,0.0011337831033596452
Others_120106,11,3.5,0,5.5676914991584616e-05
221_560204,7,3.5,0,0.0004349581539305029
221_110102,19,3.5,0,0.0
115_130305,12,3.5,0,0.00040252981812451935
100312,312,3.5,0,2.620428000685962e-131
221_100323,33,3.5,0,7.429573376255854e-28
115_100416,16,3.5,0,2.5393020022687342e-14
115_110603,21,3.5,0,8.100575207358544e-12
110_130204,19,3.5,0,0.0
501131,9,3.5,0,2.30610839150091e-08
115_520328,8,3.5,0,2.7832124969587065e-07
760915,15,3.5,0,2.9143316175554564e-13
110_110507,18,3.5,0,1.1690733345715365e-08
500805,11,3.5,0,1.3504998812497655e-10
500901,26,3.5,0,3.065977082446163e-29
221_110217,131,3.5,0,1.1170846280024653e-78
500903,32,3.5,0,9.888021956768266e-33
221_110505,12,3.5,0,0.0
100421,7,3.5,0,2.0246291858225547e-05
115_110208,7,3.5,0,0.0
760640,6,3.5,0,0.0
110,2037,3.5,0,0.0
115_760132,11,3.5,0,0.0003343919501732171
114_100205,37,3.5,0,3.964188392547539e-21
100218,70,3.5,0,8.069759340882673e-44
221_130304,20,3.5,0,3.7932046778189927e-11
115_110108,31,3.5,0,1.4322749264216852e-09
115_120104,27,3.5,0,1.8243228123551696e-20
110_500206,7,3.5,0,3.1589423590186957e-06
115_110137,26,3.5,0,7.973034971607927e-05
221_110207,19,3.5,0,8.079839485449498e-09
130201,149,3.5,0,7.373472112961722e-66
221_520472,6,3.5,0,0.0001499038306850453
221_300113,8,3.5,0,0.03833372883603087
115_110123,10,3.5,0,0.0
221_520126,8,3.5,0,2.7832124969587065e-07
115_100403,25,3.5,0,3.1459747664172597e-08
100216,21,3.5,0,2.0086637365284017e-08
130304,57,3.5,0,7.425590938528936e-36
100305,77,3.5,0,3.6293565833869662e-19
221_120115,17,3.5,0,4.429670112801115e-14
500311,74,3.5,0,1.0068035261929949e-70
110_120108,7,3.5,0,0.0
115_560402,18,3.5,0,0.0005325229700207988
Unknown_130106,9,3.5,0,2.30610839150091e-08
530202,28,3.5,0,4.824227148934246e-14
221_100505,47,3.5,0,2.62844680382779e-19
115_110510,20,3.5,0,3.6674271697815933e-10
221_100508,25,3.5,0,0.0031672109447921162
115_760518,10,3.5,0,1.6050136385320595e-07
221_530407,9,3.5,0,4.252410658588925e-05
Others_130101,9,3.5,0,2.30610839150091e-08
300602,7,3.5,0,3.1589423590186957e-06
221_110507,73,3.5,0,5.608312340426097e-15
510527,7,3.5,0,3.1589423590186957e-06
115_500804,30,3.5,0,0.0007209209539130664
730716,6,3.5,0,0.0001499038306850453
120203,53,3.5,0,3.779852508185832e-38
520402,10,3.5,0,1.6050136385320595e-07
110122,27,3.5,0,1.5618228429238861e-24
130309,29,3.5,0,1.4236357282419592e-19
115_530302,23,3.5,0,4.548931654156925e-07
105_130315,11,3.5,0,7.884060984374614e-09
221_120104,18,3.5,0,1.758465237965045e-16
100110,76,3.5,0,8.863520964075124e-09
500807,17,3.5,0,7.900355791848326e-13
115_110131,13,3.5,0,3.1344148889475014e-10
500206,47,3.5,0,5.485208430218911e-16
106_500201,11,3.5,0,0.0012147244570532264
115_500208,38,3.5,0,7.60647840761584e-19
110_110502,7,3.5,0,0.0029003978291147424
110_100508,7,3.5,0,0.03275809304677926
100311,65,3.5,0,7.46307083889178e-21
300104,7,3.5,0,0.0
221_130315,153,3.5,0,4.6062532951952726e-89
Unknown_130205,8,3.5,0,0.0
221_110407,25,3.5,0,1.3438490696927027e-18
100101,37,3.5,0,1.1286019628175025e-22
110502,76,3.5,0,1.4889835415881698e-30
120106,117,3.5,0,3.2132761404590636e-29
221_120106,42,3.5,0,1.7779118845799325e-14
Unknown_530105,7,3.5,0,0.0
130206,350,3.5,0,4.459665787588461e-250
530222,26,3.5,0,1.1626969522800594e-09
320501,35,3.5,0,1.497177039842502e-09
115_530101,151,3.5,0,3.1139379908625936e-66
115_100414,55,3.5,0,1.761483130828991e-46
115_120305,14,3.5,0,0.0
221_712902,18,3.5,0,8.318803627612619e-11
221_130206,103,3.5,0,7.309603373887818e-89
115_130111,9,3.5,0,0.0
110_100205,41,3.5,0,9.38425719225491e-35
115_500103,10,3.5,0,2.7794166086626298e-06
115_110105,35,3.5,0,1.8925977646266528e-41
221_720122,6,3.5,0,0.00029114225193906064
Others_530101,21,3.5,0,4.2402012321834986e-13
760920,11,3.5,0,2.1010677350343274e-08
760506,9,3.5,0,2.30610839150091e-08
Unknown_110406,7,3.5,0,0.01961295651334831
Others_500303,16,3.5,0,2.0972628984520567e-09
470106,15,3.5,0,2.3176448513340322e-11
530105,174,3.5,0,4.7766827294536895e-129
114_130315,18,3.5,0,3.96754561208213e-12
100204,51,3.5,0,6.607369460857997e-42
221_100414,23,3.5,0,9.138223226215129e-17
221_100309,7,3.5,0,0.0
115_500307,24,3.5,0,2.7012739676397307e-21
100443,63,3.5,0,3.257798271469266e-16
300709,37,3.5,0,4.219039904627374e-29
720504,6,3.5,0,0.0
100424,18,3.5,0,5.886772966507344e-19
730303,8,3.5,0,2.5409905544510215e-06
221_130309,6,3.5,0,3.3435780639884726e-05
100304,58,3.5,0,1.0349195075078037e-50
115_530105,73,3.5,0,3.2530660638266815e-67
Others_100312,24,3.5,0,3.120144221500292e-07
221_100416,12,3.5,0,3.570794157273508e-10
530119,26,3.5,0,1.91180569436278e-23
221_110602,6,3.5,0,3.3435780639884726e-05
300101,19,3.5,0,0.001528918903234602
221_100440,9,3.5,0,0.0
500101,26,3.5,0,0.0010920750136959258
106_100505,10,3.5,0,3.332867923402179e-08
530220,23,3.5,0,5.3932124862856285e-18
115_320201,12,3.5,0,0.0014503855186808045
115_320403,6,3.5,0,3.3435780639884726e-05
115_500502,6,3.5,0,0.0
110115,42,3.5,0,1.0986423367404395e-41
500207,15,3.5,0,4.672358461956002e-06
115_100405,20,3.5,0,1.821012003795651e-21
520144,20,3.5,0,6.171281873463118e-07
300115,18,3.5,0,4.552182290809955e-07
110107,49,3.5,0,3.333373817402799e-41
114_530105,10,3.5,0,2.509702843093774e-05
130308,78,3.5,0,8.855762044931664e-18
115_760205,12,3.5,0,1.0639448159642946e-06
221_100308,7,3.5,0,3.1589423590186957e-06
760107,9,3.5,0,0.00018810402121597548
130315,524,3.5,0,4.037276366621921e-288
110207,53,3.5,0,8.12280548593708e-28
110_110102,6,3.5,0,3.3435780639884726e-05
115_715001,9,3.5,0,0.0
520436,10,3.5,0,1.808926858703441e-09
110_130201,9,3.5,0,2.30610839150091e-08
530201,8,3.5,0,0.0
110_110103,7,3.5,0,0.0
115_130316,9,3.5,0,2.30610839150091e-08
Others_110103,8,3.5,0,2.5409905544510215e-06
Others_130315,36,3.5,0,1.0202075947590045e-22
Others_100414,11,3.5,0,1.3504998812497655e-10
100513,41,3.5,0,1.1236881067902037e-19
115_110127,7,3.5,0,3.1589423590186957e-06
115_100307,23,3.5,0,4.416593838489265e-22
530303,7,3.5,0,5.021853142507482e-05
120101,123,3.5,0,2.4610690956454313e-73
500303,64,3.5,0,1.8023838196666215e-41
500703,7,3.5,0,0.0
740105,38,3.5,0,1.7184591564065503e-19
114_100312,13,3.5,0,0.00013625614917754826
110_130208,7,3.5,0,0.024980566148974946
100419,25,3.5,0,1.2667693534911416e-20
221_500301,20,3.5,0,1.6046380072523421e-13
Others_110201,6,3.5,0,0.0
530114,120,3.5,0,5.235753800744138e-84
100502,6,3.5,0,0.0
Unknown_120101,9,3.5,0,0.00807908226041189
115_130108,12,3.5,0,3.570794157273521e-10
115_110114,19,3.5,0,1.402460249676307e-17
115_500803,16,3.5,0,2.61333987414106e-05
760209,6,3.5,0,3.3435780639884726e-05
130402,55,3.5,0,2.521244278724005e-26
501001,33,3.5,0,2.7415911387851317e-18
115_130106,130,3.5,0,1.927552858979048e-26
530109,16,3.5,0,2.5393020022687342e-14
520504,13,3.5,0,6.600614210848898e-13
110_100515,10,3.5,0,7.276292431292487e-05
110_100513,7,3.5,0,7.544622025303453e-05
115_100209,21,3.5,0,8.254493155182059e-20
530112,64,3.5,0,8.923724209373272e-44
500538,9,3.5,0,0.0
720402,14,3.5,0,3.6011123354731225e-11
Others_110411,34,3.5,0,3.6649052670817524e-09
760503,8,3.5,0,2.7832124969587065e-07
520424,21,3.5,0,0.00031900841761588433
221_110508,27,3.5,0,5.914513891670339e-16
100202,134,3.5,0,2.553393256375397e-46
115_110505,24,3.5,0,1.0498921644568897e-12
114_100507,9,3.5,0,0.013648353787300236
100113,24,3.5,0,9.620479169576e-13
221_130303,7,3.5,0,0.0
110_500303,7,3.5,0,0.0002425578895424482
110123,24,3.5,0,0.00046140482206478804
115_520144,11,3.5,0,0.002294962544335742
115_760163,6,3.5,0,0.00029114225193906064
760909,7,3.5,0,3.1589423590186957e-06
115_300301,31,3.5,0,8.027565301087782e-26
115_110119,42,3.5,0,1.215630811737753e-20
110_500302,6,3.5,0,0.0
115_560201,24,3.5,0,3.882941005216114e-05
115_100311,26,3.5,0,2.7749511159070335e-15
Unknown_530101,6,3.5,0,0.0020585239624297982
221_120101,39,3.5,0,1.0562650716518055e-32
510539,29,3.5,0,1.716348998585825e-21
115_100201,155,3.5,0,3.113630170452743e-61
110131,32,3.5,0,7.465102668566723e-15
115_100509,11,3.5,0,0.0
221_110332,8,3.5,0,0.0
115_300716,9,3.5,0,0.0
115_120106,38,3.5,0,3.4005972510103495e-08
221_120203,19,3.5,0,1.018054101639746e-13
100213,44,3.5,0,7.143646549502781e-34
221_100303,17,3.5,0,4.429670112801115e-14
110_120203,7,3.5,0,3.1589423590186957e-06
115_100204,20,3.5,0,1.0894785738303008e-18
221_100513,12,3.5,0,0.0005611338977344998
760205,24,3.5,0,2.165056259589425e-06
120112,72,3.5,0,1.6984639042549202e-52
Others_500311,6,3.5,0,0.0
114_110217,7,3.5,0,3.1589423590186957e-06
130405,12,3.5,0,9.63861457482138e-12
110110,41,3.5,0,4.732453557450962e-23
221_110506,28,3.5,0,1.9885835463731107e-22
Others_110404,6,3.5,0,3.3435780639884726e-05
115_300709,21,3.5,0,2.277170035538523e-14
221_530405,22,3.5,0,0.0
114_130203,7,3.5,0,0.0
115_100440,16,3.5,0,1.7033003214821965e-16
115_530205,17,3.5,0,2.1444317133848315e-15
110_120115,11,3.5,0,0.0
500305,45,3.5,0,2.1196825511521907e-30
100315,14,3.5,0,4.350763539511728e-14
221_300423,7,3.5,0,3.1589423590186957e-06
221_130110,15,3.5,0,2.9143316175554564e-13
Others_110407,11,3.5,0,4.636428088189659e-07
760519,8,3.5,0,2.5409905544510215e-06
221_530404,22,3.5,0,1.3098489386662881e-09
120105,138,3.5,0,7.11236830468294e-63
110_100403,13,3.5,0,0.007703004201521342
520425,39,3.5,0,8.367752703424406e-18
110_120110,11,3.5,0,0.0
100207,38,3.5,0,7.120796420313433e-10
110305,85,3.5,0,1.7219942751354536e-46
110_530404,8,3.5,0,0.00013924653516766912
106_110411,8,3.5,0,8.565231553122837e-05
105_110411,8,3.5,0,0.001565277953172824
115_320509,8,3.5,0,2.7832124969587065e-07
500205,11,3.5,0,4.636428088189659e-07
500502,14,3.5,0,4.2368735336252713e-10
530108,23,3.5,0,4.416593838489265e-22
221_110133,10,3.5,0,1.808926858703441e-09
720506,8,3.5,0,0.0
115_500112,6,3.5,0,0.0001499038306850453
130102,79,3.5,0,5.191700093537289e-15
110_130305,6,3.5,0,0.0020585239624297982
110211,7,3.5,0,3.1589423590186957e-06
221_530222,8,3.5,0,0.0
221_130404,10,3.5,0,3.332867923402179e-08
110202,16,3.5,0,0.0
520472,26,3.5,0,1.276177751179857e-07
510201,6,3.5,0,0.0
115_100305,37,3.5,0,2.3610971529983576e-19
115_530505,9,3.5,0,2.30610839150091e-08
115_100325,7,3.5,0,0.0
Others_760520,6,3.5,0,0.0
720505,8,3.5,0,2.7832124969587065e-07
130103,31,3.5,0,3.5283783682415164e-27
106_100312,14,3.5,0,8.231692351678451e-07
110_530101,25,3.5,0,2.3690197448205156e-13
115_110518,15,3.5,0,2.7677619628369307e-15
760132,33,3.5,0,1.1837268154439641e-05
115_500903,19,3.5,0,3.317344055118712e-20
221_100509,6,3.5,0,0.01743023647314465
731201,7,3.5,0,3.1589423590186957e-06
Others_100202,8,3.5,0,2.5409905544510215e-06
110405,74,3.5,0,5.1404530468252075e-30
115_300115,10,3.5,0,1.605013638532054e-07
740805,7,3.5,0,0.0
110_110405,6,3.5,0,0.00033265868660818036
115_760135,17,3.5,0,9.725336281565573e-05
115_100215,6,3.5,0,3.3435780639884726e-05
110603,52,3.5,0,4.075948429539394e-32
115_530403,59,3.5,0,3.2444214109414894e-37
110_500201,32,3.5,0,1.6435868394334941e-13
110_100110,6,3.5,0,0.0
Unknown_100201,11,3.5,0,2.1010677350343274e-08
115_110138,13,3.5,0,6.600614210848898e-13
221_530114,31,3.5,0,7.153395534372516e-22
110_500311,9,3.5,0,0.0
221_110136,52,3.5,0,2.8546776068664706e-24
501102,11,3.5,0,3.529396829006371e-09
110_530408,6,3.5,0,0.00029114225193906064
221_100216,9,3.5,0,2.30610839150091e-08
221_100301,41,3.5,0,8.67780658819205e-29
500501,31,3.5,0,1.0671290178063009e-16
110_100102,27,3.5,0,1.8150589734178704e-17
760105,6,3.5,0,0.00029114225193906064
110411,420,3.5,0,2.821581641916003e-57
Others_100213,6,3.5,0,0.0
221_530209,19,3.5,0,1.1026089052027763e-12
114_500201,14,3.5,0,2.9717691100511884e-05
Others_100403,8,3.5,0,0.0
Others,1894,3.5,0,1.967383397710014e-253
320402,31,3.5,0,1.617645889866691e-31
221_530220,9,3.5,0,2.9928827754776993e-07
110_120103,36,3.5,0,4.7605494212136074e-23
320206,12,3.5,0,0.0001588557802220056
115_110102,25,3.5,0,2.1661652666116295e-24
115_130313,19,3.5,0,4.6016092841650045e-15
Others_100303,8,3.5,0,1.4707857261503119e-05
115_760116,6,3.5,0,3.3435780639884726e-05
500210,191,3.5,0,4.399499380667446e-67
Others_500206,6,3.5,0,3.343578063988478e-05
115_100319,16,3.5,0,0.0
221_100108,13,3.5,0,0.0
221_300702,10,3.5,0,1.6050136385320595e-07
730326,8,3.5,0,0.0
115_130101,30,3.5,0,2.015986779295184e-24
520464,8,3.5,0,2.7832124969587065e-07
115_530114,46,3.5,0,8.050218490394862e-29
760593,7,3.5,0,3.1589423590186957e-06
110516,13,3.5,0,0.0
221_500212,6,3.5,0,0.002715084889555306
520231,7,3.5,0,0.03275809304677931
110218,9,3.5,0,0.01571956945139693
510108,8,3.5,0,2.7832124969587065e-07
110120,13,3.5,0,0.0
114_130206,14,3.5,0,1.6665947896014772e-09
115_100302,10,3.5,0,1.808926858703441e-09
115_110508,19,3.5,0,5.999258188737882e-08
221_100101,12,3.5,0,7.393921172700743e-08
115_740105,16,3.5,0,2.481365636826019e-08
Others_100323,13,3.5,0,1.8907833970074623e-05
115_100104,16,3.5,0,0.0
115_510318,7,3.5,0,3.1589423590186957e-06
760135,44,3.5,0,3.5872838202277266e-06
221_711321,8,3.5,0,4.265700921124324e-05
100510,82,3.5,0,5.070963921474946e-28
221_320501,11,3.5,0,3.529396829006371e-09
221_100319,21,3.5,0,5.471480531857961e-17
Others_100307,6,3.5,0,3.3435780639884726e-05
115_110112,19,3.5,0,1.0306412419279953e-14
Unknown_100507,8,3.5,0,7.919630629533823e-06
221_530110,59,3.5,0,3.204501140678141e-76
530212,9,3.5,0,2.30610839150091e-08
Unknown_100301,8,3.5,0,0.0
221_501002,15,3.5,0,2.9143316175554665e-13
221_110404,46,3.5,0,6.398855773970927e-31
510318,7,3.5,0,3.1589423590186957e-06
221_110106,89,3.5,0,1.0653359509127396e-45
130112,6,3.5,0,0.0020585239624297982
115_100301,47,3.5,0,9.23150710918828e-43
120110,63,3.5,0,2.9835988118298275e-82
530408,77,3.5,0,1.8535436613136937e-23
520201,6,3.5,0,0.0001499038306850453
115_530111,19,3.5,0,1.402460249676307e-17
760656,15,3.5,0,3.988820410405711e-12
115_712901,21,3.5,0,3.0798958707247823e-12
115_100515,31,3.5,0,1.2585471190189875e-06
110_100106,11,3.5,0,0.0
110119,82,3.5,0,2.1597365527118594e-38
115_100310,20,3.5,0,1.87585504558844e-09
115_300702,8,3.5,0,0.0
221_100406,7,3.5,0,0.004103933720031572
221_100104,9,3.5,0,1.162335666595775e-06
221_130308,28,3.5,0,2.092539711744047e-06
Others_720122,6,3.5,0,0.00029114225193906064
105_100205,13,3.5,0,3.4648692827225745e-11
115_110507,96,3.5,0,0.006958876248834821
760226,15,3.5,0,2.9143316175554564e-13
530603,10,3.5,0,1.808926858703441e-09
110112,61,3.5,0,2.3087999041116667e-48
760109,10,3.5,0,0.0
Others_130308,8,3.5,0,4.265700921124324e-05
221_110121,11,3.5,0,1.3504998812497655e-10
730312,9,3.5,0,1.585832811434827e-05
731302,30,3.5,0,0.00038079334990468935
520126,23,3.5,0,1.9259656991200885e-10
100211,18,3.5,0,2.3096454249262387e-10
500204,9,3.5,0,2.30610839150091e-08
100507,212,3.5,0,9.769559185301683e-21
Others_130206,21,3.5,0,9.750127745215131e-23
115_120101,50,3.5,0,1.767241965917474e-33
130302,52,3.5,0,3.3660801727534004e-42
Others_712902,11,3.5,0,3.529396829006371e-09
110_100431,9,3.5,0,2.30610839150091e-08
Others_530105,21,3.5,0,1.2106485123263064e-16
Others_100443,9,3.5,0,7.057018838834694e-06
115_530119,7,3.5,0,0.0
115_100443,26,3.5,0,5.613329317525917e-22
115_530601,11,3.5,0,0.0015614400925553662
115_720502,7,3.5,0,3.1589423590186957e-06
760115,9,3.5,0,0.00599751199031281
115_110407,29,3.5,0,9.86461811865617e-27
221_110410,12,3.5,0,0.0063441914435794855
115_120302,7,3.5,0,0.0
Others_110207,6,3.5,0,0.002715084889555306
110605,13,3.5,0,1.1314514987162254e-08
110407,78,3.5,0,1.9013565426813635e-61
221_100325,8,3.5,0,0.0
530407,39,3.5,0,4.857191126594556e-10
110_100517,6,3.5,0,0.008890435771285066
530207,18,3.5,0,8.151334058993049e-06
130107,23,3.5,0,0.0
106_530101,11,3.5,0,1.006144309924704e-06
Unknown_120112,6,3.5,0,0.0
530502,15,3.5,0,2.0915877884172494e-10
500803,22,3.5,0,1.117393989062516e-05
221_500102,24,3.5,0,2.4468678490834434e-13
760117,12,3.5,0,0.013758169306783185
221_100503,21,3.5,0,0.0032703218995050686
221_130106,97,3.5,0,5.761888059987488e-28
115_110117,77,3.5,0,6.768836634527213e-47
221_501001,10,3.5,0,1.605013638532054e-07
221_130109,8,3.5,0,2.7832124969587065e-07
500705,19,3.5,0,0.0074937261653925296
130205,161,3.5,0,3.638519142566773e-81
221_100510,30,3.5,0,1.416934934514541e-11
110602,18,3.5,0,2.192844120646379e-05
130306,30,3.5,0,9.016458595624172e-24
Unknown_500210,8,3.5,0,7.919630629533823e-06
320308,6,3.5,0,3.3435780639884726e-05
500304,8,3.5,0,2.5409905544510215e-06
110_100418,10,3.5,0,1.808926858703441e-09
120102,17,3.5,0,1.6467235803786904e-11
221_530408,21,3.5,0,1.2427010094693053e-08
115_100101,15,3.5,0,2.369339774402743e-10
221_110504,28,3.5,0,6.076304748150066e-11
221_530205,6,3.5,0,3.3435780639884726e-05
100515,67,3.5,0,2.456814006316225e-21
114_110401,25,3.5,0,2.1661652666116295e-24
500208,78,3.5,0,4.5218138236251175e-29
110518,23,3.5,0,2.6057653980830184e-25
Others_100102,23,3.5,0,5.593357285330111e-09
115_530209,30,3.5,0,3.754912317380245e-15
100517,58,3.5,0,9.512431138947685e-20
221_100311,12,3.5,0,9.63861457482138e-12
110_130101,6,3.5,0,0.0
120103,523,3.5,0,4.645965431056738e-254
115_530110,85,3.5,0,4.2132946138176357e-75
500301,56,3.5,0,2.1356279355325563e-25
115_320101,7,3.5,0,5.021853142507482e-05
110501,38,3.5,0,7.70675509206945e-09
100203,44,3.5,0,7.175051904735232e-21
Unknown_100414,9,3.5,0,0.0
Unknown_120105,6,3.5,0,0.0001499038306850453
221_100419,8,3.5,0,0.0
115_110516,10,3.5,0,0.0
221_130207,7,3.5,0,3.1589423590186957e-06
Unknown_110411,28,3.5,0,9.142539574940535e-16
110404,110,3.5,0,5.082743021572545e-74
221_500210,39,3.5,0,1.072327670783901e-07
221_110517,7,3.5,0,0.0
500202,90,3.5,0,1.5511359722835443e-42
115_520133,8,3.5,0,0.0
115_530301,39,3.5,0,2.3447871685644606e-28
100504,28,3.5,0,0.00016119301659212707
221_110411,127,3.5,0,9.858854912521932e-17
115_110116,17,3.5,0,0.0
130101,89,3.5,0,1.2548535914634231e-75
470105,14,3.5,0,4.350763539511728e-14
221_110117,60,3.5,0,9.494293426497886e-27
114_530114,11,3.5,0,3.529396829006371e-09
510428,15,3.5,0,2.9143316175554564e-13
110_100413,21,3.5,0,4.408816264427227e-12
110_110403,7,3.5,0,5.021853142507482e-05
115_500318,7,3.5,0,2.0246291858225547e-05
221_130306,7,3.5,0,2.0246291858225547e-05
100422,16,3.5,0,1.7033003214821965e-16
221_500305,14,3.5,0,1.6665947896014772e-09
221_130204,160,3.5,0,3.0021850752583954e-98
221_500302,9,3.5,0,2.30610839150091e-08
115_500201,151,3.5,0,1.6531389627746563e-72
221_110131,10,3.5,0,8.982838804422943e-06
115_100323,60,3.5,0,1.619637379263242e-48
115_100108,20,3.5,0,8.694569907462376e-15
760917,8,3.5,0,8.565231553122837e-05
110102,57,3.5,0,1.290540800959962e-56
100601,21,3.5,0,1.1882392577585198e-08
Others_110106,20,3.5,0,5.259678067453164e-13
115_500203,45,3.5,0,1.633266554357669e-28
114_130201,11,3.5,0,1.3811738967574727e-07
110513,15,3.5,0,2.7677619628369307e-15
110_120107,6,3.5,0,0.0
100323,142,3.5,0,1.7574042604767603e-50
500306,10,3.5,0,0.0
100306,50,3.5,0,7.138013818523325e-63
110604,20,3.5,0,1.1641778754087001e-12
760518,26,3.5,0,4.800118975064578e-06
114_130106,13,3.5,0,3.4648692827225745e-11
530501,17,3.5,0,3.178461810319663e-05
300423,22,3.5,0,5.09795117807268e-24
520137,7,3.5,0,5.021853142507482e-05
Others_100311,9,3.5,0,0.00016686880068411444
530302,47,3.5,0,1.1039852947675727e-15
110105,84,3.5,0,2.0091895335340464e-67
110217,366,3.5,0,1.9972581249643223e-198
100303,79,3.5,0,1.189478374015105e-57
115_100218,27,3.5,0,1.5618228429238861e-24
130109,27,3.5,0,1.4442899669828529e-30
115_100203,22,3.5,0,6.106934032664259e-21
115_530112,33,3.5,0,7.81507896316267e-21
470109,6,3.5,0,0.04031022254002542
100206,12,3.5,0,1.7626292784645958e-07
110332,37,3.5,0,3.0931414102522783e-44
560406,9,3.5,0,2.30610839150091e-08
105_500210,6,3.5,0,0.0
221_300301,15,3.5,0,2.9143316175554564e-13
105_100102,8,3.5,0,8.565231553122837e-05
115_130315,237,3.5,0,1.1835251154100713e-126
110208,32,3.5,0,1.1034618666582741e-10
221_300801,6,3.5,0,3.343578063988478e-05
115_530404,35,3.5,0,2.567890880173704e-17
115_130205,82,3.5,0,3.7735157376978655e-36
110_500210,18,3.5,0,4.054990858832223e-14
114_110106,21,3.5,0,1.123563655703702e-13
100205,630,3.5,0,0.0
221_100314,22,3.5,0,3.775881666194236e-13
110_120112,7,3.5,0,0.0
115_110322,8,3.5,0,0.000761184655394169
100503,75,3.5,0,4.079997475317632e-18
120115,53,3.5,0,3.828676504022199e-41
115_110513,7,3.5,0,3.1589423590186957e-06
Others_560201,12,3.5,0,0.01583335660111514
110_110411,18,3.5,0,4.0891608127176484e-11
520473,46,3.5,0,1.2784148645068539e-17
110_100306,6,3.5,0,0.0
115_300422,10,3.5,0,0.0
560204,28,3.5,0,8.828106922154648e-07
221_100202,39,3.5,0,2.8034305879891997e-25
110_110201,6,3.5,0,0.0
115_500301,21,3.5,0,5.6965195583332085e-15
530206,19,3.5,0,9.767193002505841e-08
115_110107,19,3.5,0,4.3654458074743915e-16
500604,8,3.5,0,0.000761184655394169
Others_100507,12,3.5,0,4.427706135851844e-05
115_100419,9,3.5,0,0.0
760158,6,3.5,0,0.0001499038306850452
221_100217,14,3.5,0,4.350763539511728e-14
110124,11,3.5,0,4.636428088189659e-07
130208,61,3.5,0,7.552317162072487e-22
100432,9,3.5,0,0.0
Others_500201,26,3.5,0,6.410382928424682e-06
120208,9,3.5,0,0.00011350308596590547
110_130402,6,3.5,0,3.3435780639884726e-05
221_130401,21,3.5,0,5.471480531857961e-17
221_130102,19,3.5,0,0.014896995811605763
100407,106,3.5,0,4.151507533482137e-43
730719,8,3.5,0,2.7832124969587065e-07
115_530408,40,3.5,0,1.2005596083456526e-09
Unknown_110117,7,3.5,0,3.1589423590186957e-06
720502,14,3.5,0,3.2350188270026e-12
Others_110117,15,3.5,0,2.9143316175554453e-13
105_130204,6,3.5,0,0.0
110_110508,6,3.5,0,0.0001499038306850453
221_530108,6,3.5,0,3.3435780639884726e-05
115_100213,21,3.5,0,5.6965195583332085e-15
221_500501,9,3.5,0,0.00018810402121597548
Others_100401,11,3.5,0,0.001561440092555365
115_120107,26,3.5,0,3.065977082446163e-29
300702,19,3.5,0,4.3654458074743915e-16
110_100201,26,3.5,0,3.065977082446163e-29
115_530204,7,3.5,0,0.024980566148974946
Others_100205,55,3.5,0,6.298028533221611e-34
120104,67,3.5,0,1.1194556142858241e-58
110511,18,3.5,0,0.0
500302,36,3.5,0,5.901746191676002e-31
110_530301,11,3.5,0,1.6486497973750057e-07
110_100204,6,3.5,0,0.0
720135,9,3.5,0,2.9928827754776993e-07
500535,16,3.5,0,6.625544366525626e-12
560401,7,3.5,0,0.004103933720031572
221_100403,16,3.5,0,0.0
100112,25,3.5,0,1.3438490696927027e-18
120305,26,3.5,0,3.065977082446163e-29
221_300709,7,3.5,0,0.0
221_110109,22,3.5,0,5.748735916825227e-18
300424,27,3.5,0,1.7867690541323186e-16
320509,16,3.5,0,3.0314679521075055e-10
106_100303,14,3.5,0,3.2350188270026e-12
120109,46,3.5,0,2.85200886345142e-31
501003,14,3.5,0,1.798251865683681e-10
100212,69,3.5,0,6.239523158635943e-28
115_110401,171,3.5,0,1.8899408981016836e-45
520433,18,3.5,0,1.889693785241796e-11
221_530406,13,3.5,0,1.4505916091453374e-06
221_120109,15,3.5,0,6.649093534452926e-08
100444,10,3.5,0,0.0
100414,125,3.5,0,2.0139329193263077e-79
115_100402,13,3.5,0,6.600614210848898e-13
115_720507,6,3.5,0,0.008890435771285066
100217,67,3.5,0,1.0836511352367011e-44
115_100504,15,3.5,0,0.00017382261483252755
115_500102,37,3.5,0,3.192336140760181e-13
221_110105,26,3.5,0,9.341775559260087e-19
115_130304,25,3.5,0,1.3438490696927027e-18
115_130203,29,3.5,0,2.0969834529466836e-15
115_100407,41,3.5,0,5.868923777525126e-15
221_530502,6,3.5,0,0.0001499038306850452
130307,6,3.5,0,3.3435780639884726e-05
530125,18,3.5,0,9.149048594215263e-14
115_100507,103,3.5,0,4.467838573742662e-29
115_530206,9,3.5,0,2.8435425013880272e-05
115_530603,6,3.5,0,3.343578063988478e-05
110402,132,3.5,0,3.8485599570288333e-41
114,1172,3.5,0,0.0
500318,12,3.5,0,1.7626292784645926e-07
110_110401,41,3.5,0,1.9473430747402879e-19
106_120104,6,3.5,0,0.0
115_100210,29,3.5,0,6.322847515762926e-10
115_760103,11,3.5,0,4.63642808818965e-07
Others_110137,6,3.5,0,3.3435780639884726e-05
221_100504,8,3.5,0,0.0
115_130309,18,3.5,0,4.0891608127176484e-11
115_130103,17,3.5,0,1.0161193015086979e-17
115_100205,279,3.5,0,1.6080341168208324e-175
760183,8,3.5,0,0.0011337831033596452
