samples,n,algorithm,#AllCandidates,#Candidates,#Results_noAdjustement,grouping_time,#Results,Min_p_value,Max_p_value,Sum_p_value,Total Cov,p_value_adjustement_time
20.0,5,COVER_𝛂_50,189.0,10.0,2.0,3.4520068168640137,0.0,,,0.0,,0.1290528774261474
20.0,5,COVER_𝛂_100,189.0,10.0,2.0,3.4520068168640137,0.0,,,0.0,,0.1280989646911621
20.0,5,COVER_𝛂_200,189.0,10.0,2.0,3.4520068168640137,0.0,,,0.0,,0.1388239860534668
30.0,-1,TRAD_BY,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.1733088493347168
30.0,-1,TRAD_BN,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.1729960441589355
30.0,-1,COVER_G_BY,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.1787600517272949
30.0,-1,COVER_G_BN,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.1787929534912109
30.0,-1,COVER_𝛂_20,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.1976869106292724
30.0,-1,COVER_𝛂_50,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.1974279880523681
30.0,-1,COVER_𝛂_100,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2268860340118408
30.0,-1,COVER_𝛂_200,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2149150371551513
30.0,25,TRAD_BY,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.1731750965118408
30.0,25,TRAD_BN,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.17299485206604
30.0,25,COVER_G_BY,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.1789531707763672
30.0,25,COVER_G_BN,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.1789369583129882
30.0,25,COVER_𝛂_20,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.201693058013916
30.0,25,COVER_𝛂_50,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.1959209442138672
30.0,25,COVER_𝛂_100,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.1959617137908935
30.0,25,COVER_𝛂_200,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.1940689086914062
30.0,20,TRAD_BY,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.1731171607971191
30.0,20,TRAD_BN,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.172980785369873
30.0,20,COVER_G_BY,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.1793429851531982
30.0,20,COVER_G_BN,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.1784980297088623
30.0,20,COVER_𝛂_20,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2055351734161377
30.0,20,COVER_𝛂_50,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.2186779975891113
30.0,20,COVER_𝛂_100,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.1937589645385742
30.0,20,COVER_𝛂_200,283.0,15.0,1.0,3.4520068168640137,0.0,,,0.0,,0.217689037322998
30.0,15,TRAD_BY,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.1731619834899902
30.0,15,TRAD_BN,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.1729891300201416
30.0,15,COVER_G_BY,283.0,15.0,1.0,3.4520068168640137,1.0,0.0127757143635387,0.0127757143635387,0.0127757143635387,0.0357598581168232,0.1790821552276611
