grp1,grp1_size,grp2,grp2_size,p-value
120112,29,110_530101,23,0.044937191093782566
105,128,115_110217,49,0.003786595976934966
221_120103,41,110_130315,27,3.865483545827137e-11
100505,54,110117,53,0.01035691419243738
115_110507,40,221_120105,22,0.03224772218357836
105,128,130208,42,0.013216107783968246
110504,34,115_110217,49,0.04243661671274049
106,103,221_110406,24,0.0006097163177797785
530105,45,221_120105,22,0.01980326992221355
105,128,221_530101,44,0.004654698224770685
115_110507,40,221_560201,40,0.0026052086954301227
100312,130,115_560201,46,0.046545734304371346
115_110402,22,100203,28,0.04114083310414291
221_110411,54,321301,25,7.974236606883299e-08
530105,45,100307,27,0.044529701704201306
100505,54,100503,38,0.014622695272638788
110504,34,100112,28,0.02008404103339213
110,419,105,260,2.2401438743462132e-05
115_100205,93,110403,34,0.0076526964378816915
110401,106,321301,25,4.310904175944207e-09
100414,33,110_530101,23,0.0034314381871179997
530101,80,221_110406,24,0.020529525118620526
115_120103,65,110_530101,23,0.012284933698162264
100505,54,530408,36,0.03640614834544907
115_110401,56,221_110406,24,0.0012936016738688055
100201,71,321303,21,0.009674727049637793
110402,54,100112,28,0.003910716665780564
115_110507,40,115_110507,28,0.023659017034541877
115_120103,65,100112,28,0.02281080260555848
100201,71,100112,28,0.009754643830646358
100505,54,115_110217,49,0.004993206184589559
115_130206,35,221_120105,22,0.0370980156036061
110401,106,114_130315,26,5.595225550420764e-09
110401,106,130308,40,0.003960569867172446
110407,25,110_530101,23,0.011499766578701562
115_100205,93,221_530103,28,0.02941011415001707
110117,46,110410,23,0.006153968727095963
100205,183,114_130315,26,3.345002773492963e-09
221_100205,38,110403,34,0.04020625117010141
100201,71,115_110217,49,0.014598848605029878
115_100205,93,221_100102,38,0.031115689432746587
221_130204,41,221_530101,44,0.049437039627640726
221_100205,38,Others_110411,31,0.03740544796491358
110401,106,221_560201,40,0.0022181931492807356
105,128,115_110507,28,0.017023560017891525
100301,26,115_100303,21,0.02528395939411935
130204,104,130308,40,0.013075977406067616
130204,104,100112,28,0.011059842769124686
100301,26,100203,28,0.026155381389496978
105,128,110_130315,27,2.5120366268361777e-12
115_110402,22,115_110507,28,0.044821358726298124
110411,166,106,311,0.0064379900703385
221_100205,38,115_110507,28,0.04379168099313149
106,103,500202,62,0.022403825308462223
100505,54,100210,44,0.02505338270711721
115_100205,93,500102,31,0.02133400108887483
130206,66,221_530101,44,0.005045381287890886
115_110507,40,Others_110411,31,0.01625973732768061
500203,22,100112,28,0.017838957222520664
105,128,221_530103,28,0.02804442641767578
100505,54,Others_110411,31,0.011833338051001051
520457,35,115_110406,35,0.0022612327567571836
130206,66,221_500202,26,0.025503833497127985
500804,42,114_130315,26,1.709698110612438e-08
100505,54,100203,28,0.020451305299637967
130204,104,114_130315,26,1.3908777066431504e-08
105,128,560204,60,0.015263450218667332
115_100201,33,110502,46,0.04605827586806196
115_100205,93,100203,28,0.018977564365535673
105,128,100112,28,0.0044600632900198296
110402,54,100212,30,0.04886668870890039
120105,38,110410,23,0.0007411269845402329
130206,66,115_100507,40,0.030917000585435124
115_110507,40,221_530101,44,0.01440552810028244
130204,104,100203,28,0.04366165576363789
110402,54,115_110217,49,0.00332789350059729
130204,104,110410,23,0.00010209091050864037
106,103,221_560201,40,0.004124083744477053
130206,66,100503,38,0.010797492917065606
110507,100,114_130315,26,1.3245940591379671e-09
110119,27,100112,28,0.039360432252380916
520457,35,321301,25,7.495472896022257e-06
100301,26,100210,44,0.03975636766196805
120103,141,560201,120,0.0009713383070938638
530105,45,221_530103,28,0.018877088063161747
130206,66,221_100102,38,0.028234477691227708
100507,50,221_560201,40,0.02838797011906593
530110,45,115_110507,28,0.027697032864990236
100414,33,115_100303,21,0.019478595380776745
115_130206,35,100203,28,0.028680066736148493
105,128,115_100323,24,0.04577624148233616
110136,43,110410,23,0.016133186405817544
221_100205,38,115_110217,49,0.01805464824594516
100511,28,110410,23,0.013467017466122824
221_130106,27,100112,28,0.02096395854153218
115_120103,65,115_110217,49,0.04845684460302744
110402,54,500102,31,0.01758846815767663
110401,106,110_130315,27,2.9403241422414773e-12
120106,49,114_130315,26,0.00014136888264416338
105,128,120105,68,0.005558299139370668
530105,45,221_100311,23,0.04108205316419035
130206,66,100210,44,0.019707442160008262
106,103,114_130315,26,9.888360527588596e-09
110411,166,110411,249,0.00020869286389337417
105,128,115_100507,40,0.030956414111625
110502,28,Others_110411,31,0.04392348496735508
115_110507,40,100305,34,0.02604031253586658
110507,100,560204,60,0.003014611522006638
105,128,530125,29,0.022048097243553604
115_100205,93,100112,28,0.0046278582623890075
530110,45,530125,29,0.04368823310115153
130206,66,115_120105,27,0.023902509884342886
115_100205,93,110109,28,0.01582300053127884
100414,33,110109,28,0.022352490507033522
100312,130,130102,38,0.02408064679913095
115_100201,33,500102,31,0.02149683977475452
221_110411,54,110410,23,0.0033765551329143217
105,128,100203,28,0.018313820733217606
106,103,500804,28,0.029196556760432195
106,103,130308,40,0.0075263758741026384
100505,54,500102,31,0.023710534721362902
100507,50,110_530101,23,0.01090714182212766
110136,43,114_130315,26,1.3411591901007986e-05
500203,22,110_530101,23,0.009472334138488102
105,128,Others_110411,31,0.009331361707051986
115_100505,23,Others_110411,31,0.04979280051591266
105,128,221_500202,26,0.02670675704207612
130204,104,115_110217,49,0.016817178697731514
110401,106,560402,80,0.027462004716498074
130204,104,221_560201,40,0.007078643721450433
530110,45,115_110217,49,0.008751538453744245
105,128,130308,40,0.0013990754210129264
120105,38,110_530101,23,0.012445539458828401
100505,54,130208,42,0.020049467033017746
100102,44,221_110406,24,0.004830325192111655
110407,25,100112,28,0.021942276366028322
115_100201,33,115_100323,24,0.04470521271440148
115_110402,22,100112,28,0.01105567497471787
100414,33,221_530103,28,0.035228694605359344
110507,100,530103,68,0.0011640018027094332
100205,183,115_120105,27,0.02538479451124814
115_530105,22,221_120105,22,0.042442615995970795
100205,183,530125,29,0.02258809495362611
500804,42,110_130315,27,2.0992812292325885e-12
130206,66,500102,31,0.019395512498977634
530105,45,221_110103,21,0.03814782617895711
100414,33,221_120105,22,0.029295673512013228
115_130206,35,500102,31,0.03686656733171593
115_110507,40,500202,62,0.014008787627403069
110217,112,Others_130315,46,3.948854809935083e-20
530105,45,500903,22,0.03959542813131525
100205,183,500102,31,0.02071706471888821
130206,66,500804,28,0.008898390479609102
115_130206,35,130208,42,0.04755259074559292
115_110507,40,115_120105,27,0.03966749338970416
130206,66,100305,34,0.012802165783473641
500804,42,221_110406,24,0.0010362847587956079
100205,183,520472,24,0.018832487783436366
530110,45,110403,34,0.01832256425745817
130206,66,130304,22,0.04748522172273211
