group1,group2,coverage_gained_1,coverage_gained_2,p-value,n,algorithm,samples,wealth,alpha_j,nb_refus_before
F_18-24_K-12 student,1,0.0211173927502494,0.0,3.6170210951655312e-06,-1,TRAD_BN,70.0,,,
F_18-24_K-12 student_Long,1,0.0211173927502494,0.0,3.6170210951655312e-06,-1,TRAD_BN,70.0,,,
M_25-34_college-grad student_Long_30's,1,0.0257731958762886,0.0,5.85509393074879e-06,-1,TRAD_BN,70.0,,,
M_25-34_college-grad student_30's,1,0.0257731958762886,0.0,5.85509393074879e-06,-1,TRAD_BN,70.0,,,
F_18-24_writer_70's,1,0.0272697040239441,0.0,1.3095471396225747e-05,-1,TRAD_BN,70.0,,,
M_25-34_college-grad student_40's,1,0.0295976055869637,0.0,1.3095471396225747e-05,-1,TRAD_BN,70.0,,,
M_18-24_20's,1,0.0359161955437312,0.0,1.5388438434289805e-05,-1,TRAD_BN,70.0,,,
M_25-34_college-grad student_Long_40's,1,0.0359161955437312,0.0,1.8085224515459196e-05,-1,TRAD_BN,70.0,,,
>56_self-employed_Long_50's,1,0.0359161955437312,0.0,1.8351047101281382e-05,-1,TRAD_BN,70.0,,,
>56_self-employed_Long_60's,1,0.0359161955437312,0.0,7.786592844143686e-05,-1,TRAD_BN,70.0,,,
F_18-24_K-12 student_90's,1,0.0359161955437312,0.0,0.0001079069106852,-1,TRAD_BN,70.0,,,
F_18-24_K-12 student_Long_90's,1,0.0359161955437312,0.0,0.0001079069106852,-1,TRAD_BN,70.0,,,
M_>56_self-employed_Long_60's,1,0.0359161955437312,0.0,0.0003403570489574,-1,TRAD_BN,70.0,,,
M_>56_self-employed_60's,1,0.0359161955437312,0.0,0.0003403570489574,-1,TRAD_BN,70.0,,,
doctor-health care_20's,1,0.0372464250083139,0.0,0.0004014523954241,-1,TRAD_BN,70.0,,,
unemployed_Long_30's,1,0.0399068839374792,0.0,0.0006599275525999,-1,TRAD_BN,70.0,,,
unemployed_30's,1,0.0399068839374792,0.0,0.0006599275525999,-1,TRAD_BN,70.0,,,
lawyer_20's,1,0.0430661789158629,0.0,0.0009206823961486,-1,TRAD_BN,70.0,,,
F_<18_2000's,1,0.0081476554705686,0.0,3.177623101889522e-13,-1,COVER_G_BY,70.0,,,
M_18-24_20's,1,0.014632524110409,0.0,1.5388438434289805e-05,-1,COVER_G_BY,70.0,,,
M_25-34_college-grad student_Long_30's,1,0.0192883272364482,0.0,5.85509393074879e-06,-1,COVER_G_BY,70.0,,,
35-44_artist_Long_2000's,1,0.0232790156301962,0.0,1.7430706686422954e-07,-1,COVER_G_BY,70.0,,,
M_doctor-health care_Long_30's,1,0.0271034253408713,0.0,8.570090512692436e-07,-1,COVER_G_BY,70.0,,,
>56_self-employed_Long_80's,1,0.0305952776854007,0.0,8.460935799849304e-16,-1,COVER_G_BY,70.0,,,
lawyer_20's,1,0.0337545726637845,0.0,0.0009206823961486,-1,COVER_G_BY,70.0,,,
unemployed_Long_30's,1,0.0364150315929497,0.0,0.0006599275525999,-1,COVER_G_BY,70.0,,,
M_25-34_college-grad student_40's,1,0.0387429331559694,0.0,1.3095471396225747e-05,-1,COVER_G_BY,70.0,,,
18-24_technician-engineer_60's,1,0.0407382773528433,0.0,0.0035466004281163,-1,COVER_G_BY,70.0,,,
F_18-24_writer_70's,1,0.0422347855004988,0.0,1.3095471396225747e-05,-1,COVER_G_BY,70.0,,,
doctor-health care_20's,1,0.0435650149650814,0.0,0.0004014523954241,-1,COVER_G_BY,70.0,,,
>56_artist_2000's,1,0.0447289657465912,0.0,0.0015214322653226,-1,COVER_G_BY,70.0,,,
F_45-49_writer_Long_2000's,1,0.0457266378450282,0.0,3.2932833004839e-07,-1,COVER_G_BY,70.0,,,
25-34_college-grad student_20's,1,0.0465580312603924,0.0,0.0070560091474934,-1,COVER_G_BY,70.0,,,
M_18-24_customer service_2000's,1,0.0472231459926837,0.0,0.0099997809531047,-1,COVER_G_BY,70.0,,,
F_18-24_K-12 student,1,0.0477219820419022,0.0,3.6170210951655312e-06,-1,COVER_G_BY,70.0,,,
50-55_customer service_2000's,1,0.0482208180911207,0.0,0.0049954123083075,-1,COVER_G_BY,70.0,,,
F_25-34_tradesman-craftsman_90's,1,0.0485533754572663,0.0,0.0025241297068125,-1,COVER_G_BY,70.0,,,
F_>56_scientist_90's,1,0.048885932823412,0.0,0.0049954123083075,-1,COVER_G_BY,70.0,,,
F_25-34_unemployed_2000's,1,0.0492184901895577,0.0,0.0083961229441305,-1,COVER_G_BY,70.0,,,
M_25-34_unemployed_Long_50's,1,0.0493847688726305,0.0,0.0059347090072011,-1,COVER_G_BY,70.0,,,
F_<18_2000's,1,0.0081476554705686,0.0,3.177623101889522e-13,-1,COVER_G_BN,70.0,,,
M_18-24_20's,1,0.014632524110409,0.0,1.5388438434289805e-05,-1,COVER_G_BN,70.0,,,
M_25-34_college-grad student_Long_30's,1,0.0192883272364482,0.0,5.85509393074879e-06,-1,COVER_G_BN,70.0,,,
35-44_artist_Long_2000's,1,0.0232790156301962,0.0,1.7430706686422954e-07,-1,COVER_G_BN,70.0,,,
M_doctor-health care_Long_30's,1,0.0271034253408713,0.0,8.570090512692436e-07,-1,COVER_G_BN,70.0,,,
>56_self-employed_Long_80's,1,0.0305952776854007,0.0,8.460935799849304e-16,-1,COVER_G_BN,70.0,,,
lawyer_20's,1,0.0337545726637845,0.0,0.0009206823961486,-1,COVER_G_BN,70.0,,,
unemployed_Long_30's,1,0.0364150315929497,0.0,0.0006599275525999,-1,COVER_G_BN,70.0,,,
M_25-34_college-grad student_40's,1,0.0387429331559694,0.0,1.3095471396225747e-05,-1,COVER_G_BN,70.0,,,
F_18-24_writer_70's,1,0.0402394413036248,0.0,1.3095471396225747e-05,-1,COVER_G_BN,70.0,,,
doctor-health care_20's,1,0.0415696707682075,0.0,0.0004014523954241,-1,COVER_G_BN,70.0,,,
F_45-49_writer_Long_2000's,1,0.0425673428666444,0.0,3.2932833004839e-07,-1,COVER_G_BN,70.0,,,
F_18-24_K-12 student,1,0.0430661789158629,0.0,3.6170210951655312e-06,-1,COVER_G_BN,70.0,,,
>56_self-employed_Long_80's,1,0.0034918523445294,0.0,8.460935799849304e-16,25,TRAD_BY,70.0,,,
F_<18_2000's,1,0.0116395078150981,0.0,3.177623101889522e-13,25,TRAD_BY,70.0,,,
F_<18_Long_2000's,1,0.0116395078150981,0.0,3.177623101889522e-13,25,TRAD_BY,70.0,,,
M_>56_self-employed_80's,1,0.0116395078150981,0.0,1.2979443714719785e-12,25,TRAD_BY,70.0,,,
F_<18_K-12 student_Long_2000's,1,0.0116395078150981,0.0,1.589939176998122e-11,25,TRAD_BY,70.0,,,
F_K-12 student_2000's,1,0.0116395078150981,0.0,1.589939176998122e-11,25,TRAD_BY,70.0,,,
F_K-12 student_Long_2000's,1,0.0116395078150981,0.0,1.589939176998122e-11,25,TRAD_BY,70.0,,,
35-44_artist_Long_2000's,1,0.015630196208846,0.0,1.7430706686422954e-07,25,TRAD_BY,70.0,,,
35-44_artist_2000's,1,0.015630196208846,0.0,1.7430706686422954e-07,25,TRAD_BY,70.0,,,
F_45-49_writer_Long_2000's,1,0.016627868307283,0.0,3.2932833004839e-07,25,TRAD_BY,70.0,,,
F_45-49_writer_2000's,1,0.016627868307283,0.0,3.2932833004839e-07,25,TRAD_BY,70.0,,,
M_doctor-health care_Long_30's,1,0.0206185567010309,0.0,8.570090512692436e-07,25,TRAD_BY,70.0,,,
F_18-24_K-12 student,1,0.0211173927502494,0.0,3.6170210951655312e-06,25,TRAD_BY,70.0,,,
F_18-24_K-12 student_Long,1,0.0211173927502494,0.0,3.6170210951655312e-06,25,TRAD_BY,70.0,,,
M_25-34_college-grad student_Long_30's,1,0.0257731958762886,0.0,5.85509393074879e-06,25,TRAD_BY,70.0,,,
M_25-34_college-grad student_30's,1,0.0257731958762886,0.0,5.85509393074879e-06,25,TRAD_BY,70.0,,,
F_18-24_writer_70's,1,0.0272697040239441,0.0,1.3095471396225747e-05,25,TRAD_BY,70.0,,,
M_25-34_college-grad student_40's,1,0.0295976055869637,0.0,1.3095471396225747e-05,25,TRAD_BY,70.0,,,
M_18-24_20's,1,0.0359161955437312,0.0,1.5388438434289805e-05,25,TRAD_BY,70.0,,,
M_25-34_college-grad student_Long_40's,1,0.0359161955437312,0.0,1.8085224515459196e-05,25,TRAD_BY,70.0,,,
>56_self-employed_Long_50's,1,0.0359161955437312,0.0,1.8351047101281382e-05,25,TRAD_BY,70.0,,,
>56_self-employed_Long_60's,1,0.0359161955437312,0.0,7.786592844143686e-05,25,TRAD_BY,70.0,,,
F_18-24_K-12 student_90's,1,0.0359161955437312,0.0,0.0001079069106852,25,TRAD_BY,70.0,,,
F_18-24_K-12 student_Long_90's,1,0.0359161955437312,0.0,0.0001079069106852,25,TRAD_BY,70.0,,,
M_>56_self-employed_Long_60's,1,0.0359161955437312,0.0,0.0003403570489574,25,TRAD_BY,70.0,,,
>56_self-employed_Long_80's,1,0.0034918523445294,0.0,8.460935799849304e-16,25,TRAD_BN,70.0,,,
F_<18_2000's,1,0.0116395078150981,0.0,3.177623101889522e-13,25,TRAD_BN,70.0,,,
F_<18_Long_2000's,1,0.0116395078150981,0.0,3.177623101889522e-13,25,TRAD_BN,70.0,,,
M_>56_self-employed_80's,1,0.0116395078150981,0.0,1.2979443714719785e-12,25,TRAD_BN,70.0,,,
F_<18_K-12 student_Long_2000's,1,0.0116395078150981,0.0,1.589939176998122e-11,25,TRAD_BN,70.0,,,
F_K-12 student_2000's,1,0.0116395078150981,0.0,1.589939176998122e-11,25,TRAD_BN,70.0,,,
F_K-12 student_Long_2000's,1,0.0116395078150981,0.0,1.589939176998122e-11,25,TRAD_BN,70.0,,,
35-44_artist_Long_2000's,1,0.015630196208846,0.0,1.7430706686422954e-07,25,TRAD_BN,70.0,,,
35-44_artist_2000's,1,0.015630196208846,0.0,1.7430706686422954e-07,25,TRAD_BN,70.0,,,
F_45-49_writer_Long_2000's,1,0.016627868307283,0.0,3.2932833004839e-07,25,TRAD_BN,70.0,,,
F_45-49_writer_2000's,1,0.016627868307283,0.0,3.2932833004839e-07,25,TRAD_BN,70.0,,,
M_doctor-health care_Long_30's,1,0.0206185567010309,0.0,8.570090512692436e-07,25,TRAD_BN,70.0,,,
F_18-24_K-12 student,1,0.0211173927502494,0.0,3.6170210951655312e-06,25,TRAD_BN,70.0,,,
F_18-24_K-12 student_Long,1,0.0211173927502494,0.0,3.6170210951655312e-06,25,TRAD_BN,70.0,,,
M_25-34_college-grad student_Long_30's,1,0.0257731958762886,0.0,5.85509393074879e-06,25,TRAD_BN,70.0,,,
M_25-34_college-grad student_30's,1,0.0257731958762886,0.0,5.85509393074879e-06,25,TRAD_BN,70.0,,,
F_18-24_writer_70's,1,0.0272697040239441,0.0,1.3095471396225747e-05,25,TRAD_BN,70.0,,,
M_25-34_college-grad student_40's,1,0.0295976055869637,0.0,1.3095471396225747e-05,25,TRAD_BN,70.0,,,
M_18-24_20's,1,0.0359161955437312,0.0,1.5388438434289805e-05,25,TRAD_BN,70.0,,,
M_25-34_college-grad student_Long_40's,1,0.0359161955437312,0.0,1.8085224515459196e-05,25,TRAD_BN,70.0,,,
>56_self-employed_Long_50's,1,0.0359161955437312,0.0,1.8351047101281382e-05,25,TRAD_BN,70.0,,,
>56_self-employed_Long_60's,1,0.0359161955437312,0.0,7.786592844143686e-05,25,TRAD_BN,70.0,,,
F_18-24_K-12 student_90's,1,0.0359161955437312,0.0,0.0001079069106852,25,TRAD_BN,70.0,,,
F_18-24_K-12 student_Long_90's,1,0.0359161955437312,0.0,0.0001079069106852,25,TRAD_BN,70.0,,,
M_>56_self-employed_Long_60's,1,0.0359161955437312,0.0,0.0003403570489574,25,TRAD_BN,70.0,,,
F_<18_2000's,1,0.0081476554705686,0.0,3.177623101889522e-13,25,COVER_G_BY,70.0,,,
M_18-24_20's,1,0.014632524110409,0.0,1.5388438434289805e-05,25,COVER_G_BY,70.0,,,
M_25-34_college-grad student_Long_30's,1,0.0192883272364482,0.0,5.85509393074879e-06,25,COVER_G_BY,70.0,,,
35-44_artist_Long_2000's,1,0.0232790156301962,0.0,1.7430706686422954e-07,25,COVER_G_BY,70.0,,,
M_doctor-health care_Long_30's,1,0.0271034253408713,0.0,8.570090512692436e-07,25,COVER_G_BY,70.0,,,
>56_self-employed_Long_80's,1,0.0305952776854007,0.0,8.460935799849304e-16,25,COVER_G_BY,70.0,,,
lawyer_20's,1,0.0337545726637845,0.0,0.0009206823961486,25,COVER_G_BY,70.0,,,
unemployed_Long_30's,1,0.0364150315929497,0.0,0.0006599275525999,25,COVER_G_BY,70.0,,,
M_25-34_college-grad student_40's,1,0.0387429331559694,0.0,1.3095471396225747e-05,25,COVER_G_BY,70.0,,,
18-24_technician-engineer_60's,1,0.0407382773528433,0.0,0.0035466004281163,25,COVER_G_BY,70.0,,,
F_18-24_writer_70's,1,0.0422347855004988,0.0,1.3095471396225747e-05,25,COVER_G_BY,70.0,,,
doctor-health care_20's,1,0.0435650149650814,0.0,0.0004014523954241,25,COVER_G_BY,70.0,,,
>56_artist_2000's,1,0.0447289657465912,0.0,0.0015214322653226,25,COVER_G_BY,70.0,,,
F_45-49_writer_Long_2000's,1,0.0457266378450282,0.0,3.2932833004839e-07,25,COVER_G_BY,70.0,,,
25-34_college-grad student_20's,1,0.0465580312603924,0.0,0.0070560091474934,25,COVER_G_BY,70.0,,,
M_18-24_customer service_2000's,1,0.0472231459926837,0.0,0.0099997809531047,25,COVER_G_BY,70.0,,,
F_18-24_K-12 student,1,0.0477219820419022,0.0,3.6170210951655312e-06,25,COVER_G_BY,70.0,,,
50-55_customer service_2000's,1,0.0482208180911207,0.0,0.0049954123083075,25,COVER_G_BY,70.0,,,
F_25-34_tradesman-craftsman_90's,1,0.0485533754572663,0.0,0.0025241297068125,25,COVER_G_BY,70.0,,,
F_>56_scientist_90's,1,0.048885932823412,0.0,0.0049954123083075,25,COVER_G_BY,70.0,,,
F_25-34_unemployed_2000's,1,0.0492184901895577,0.0,0.0083961229441305,25,COVER_G_BY,70.0,,,
M_25-34_unemployed_Long_50's,1,0.0493847688726305,0.0,0.0059347090072011,25,COVER_G_BY,70.0,,,
F_<18_2000's,1,0.0081476554705686,0.0,3.177623101889522e-13,25,COVER_G_BN,70.0,,,
M_18-24_20's,1,0.014632524110409,0.0,1.5388438434289805e-05,25,COVER_G_BN,70.0,,,
M_25-34_college-grad student_Long_30's,1,0.0192883272364482,0.0,5.85509393074879e-06,25,COVER_G_BN,70.0,,,
35-44_artist_Long_2000's,1,0.0232790156301962,0.0,1.7430706686422954e-07,25,COVER_G_BN,70.0,,,
M_doctor-health care_Long_30's,1,0.0271034253408713,0.0,8.570090512692436e-07,25,COVER_G_BN,70.0,,,
>56_self-employed_Long_80's,1,0.0305952776854007,0.0,8.460935799849304e-16,25,COVER_G_BN,70.0,,,
lawyer_20's,1,0.0337545726637845,0.0,0.0009206823961486,25,COVER_G_BN,70.0,,,
unemployed_Long_30's,1,0.0364150315929497,0.0,0.0006599275525999,25,COVER_G_BN,70.0,,,
M_25-34_college-grad student_40's,1,0.0387429331559694,0.0,1.3095471396225747e-05,25,COVER_G_BN,70.0,,,
F_18-24_writer_70's,1,0.0402394413036248,0.0,1.3095471396225747e-05,25,COVER_G_BN,70.0,,,
doctor-health care_20's,1,0.0415696707682075,0.0,0.0004014523954241,25,COVER_G_BN,70.0,,,
F_45-49_writer_Long_2000's,1,0.0425673428666444,0.0,3.2932833004839e-07,25,COVER_G_BN,70.0,,,
F_18-24_K-12 student,1,0.0430661789158629,0.0,3.6170210951655312e-06,25,COVER_G_BN,70.0,,,
>56_self-employed_Long_80's,1,0.0034918523445294,0.0,8.460935799849304e-16,20,TRAD_BY,70.0,,,
F_<18_2000's,1,0.0116395078150981,0.0,3.177623101889522e-13,20,TRAD_BY,70.0,,,
F_<18_Long_2000's,1,0.0116395078150981,0.0,3.177623101889522e-13,20,TRAD_BY,70.0,,,
M_>56_self-employed_80's,1,0.0116395078150981,0.0,1.2979443714719785e-12,20,TRAD_BY,70.0,,,
F_<18_K-12 student_Long_2000's,1,0.0116395078150981,0.0,1.589939176998122e-11,20,TRAD_BY,70.0,,,
F_K-12 student_2000's,1,0.0116395078150981,0.0,1.589939176998122e-11,20,TRAD_BY,70.0,,,
F_K-12 student_Long_2000's,1,0.0116395078150981,0.0,1.589939176998122e-11,20,TRAD_BY,70.0,,,
35-44_artist_Long_2000's,1,0.015630196208846,0.0,1.7430706686422954e-07,20,TRAD_BY,70.0,,,
35-44_artist_2000's,1,0.015630196208846,0.0,1.7430706686422954e-07,20,TRAD_BY,70.0,,,
F_45-49_writer_Long_2000's,1,0.016627868307283,0.0,3.2932833004839e-07,20,TRAD_BY,70.0,,,
F_45-49_writer_2000's,1,0.016627868307283,0.0,3.2932833004839e-07,20,TRAD_BY,70.0,,,
M_doctor-health care_Long_30's,1,0.0206185567010309,0.0,8.570090512692436e-07,20,TRAD_BY,70.0,,,
F_18-24_K-12 student,1,0.0211173927502494,0.0,3.6170210951655312e-06,20,TRAD_BY,70.0,,,
F_18-24_K-12 student_Long,1,0.0211173927502494,0.0,3.6170210951655312e-06,20,TRAD_BY,70.0,,,
M_25-34_college-grad student_Long_30's,1,0.0257731958762886,0.0,5.85509393074879e-06,20,TRAD_BY,70.0,,,
M_25-34_college-grad student_30's,1,0.0257731958762886,0.0,5.85509393074879e-06,20,TRAD_BY,70.0,,,
F_18-24_writer_70's,1,0.0272697040239441,0.0,1.3095471396225747e-05,20,TRAD_BY,70.0,,,
M_25-34_college-grad student_40's,1,0.0295976055869637,0.0,1.3095471396225747e-05,20,TRAD_BY,70.0,,,
M_18-24_20's,1,0.0359161955437312,0.0,1.5388438434289805e-05,20,TRAD_BY,70.0,,,
M_25-34_college-grad student_Long_40's,1,0.0359161955437312,0.0,1.8085224515459196e-05,20,TRAD_BY,70.0,,,
>56_self-employed_Long_80's,1,0.0034918523445294,0.0,8.460935799849304e-16,20,TRAD_BN,70.0,,,
F_<18_2000's,1,0.0116395078150981,0.0,3.177623101889522e-13,20,TRAD_BN,70.0,,,
F_<18_Long_2000's,1,0.0116395078150981,0.0,3.177623101889522e-13,20,TRAD_BN,70.0,,,
M_>56_self-employed_80's,1,0.0116395078150981,0.0,1.2979443714719785e-12,20,TRAD_BN,70.0,,,
F_<18_K-12 student_Long_2000's,1,0.0116395078150981,0.0,1.589939176998122e-11,20,TRAD_BN,70.0,,,
F_K-12 student_2000's,1,0.0116395078150981,0.0,1.589939176998122e-11,20,TRAD_BN,70.0,,,
F_K-12 student_Long_2000's,1,0.0116395078150981,0.0,1.589939176998122e-11,20,TRAD_BN,70.0,,,
35-44_artist_Long_2000's,1,0.015630196208846,0.0,1.7430706686422954e-07,20,TRAD_BN,70.0,,,
35-44_artist_2000's,1,0.015630196208846,0.0,1.7430706686422954e-07,20,TRAD_BN,70.0,,,
F_45-49_writer_Long_2000's,1,0.016627868307283,0.0,3.2932833004839e-07,20,TRAD_BN,70.0,,,
F_45-49_writer_2000's,1,0.016627868307283,0.0,3.2932833004839e-07,20,TRAD_BN,70.0,,,
M_doctor-health care_Long_30's,1,0.0206185567010309,0.0,8.570090512692436e-07,20,TRAD_BN,70.0,,,
F_18-24_K-12 student,1,0.0211173927502494,0.0,3.6170210951655312e-06,20,TRAD_BN,70.0,,,
F_18-24_K-12 student_Long,1,0.0211173927502494,0.0,3.6170210951655312e-06,20,TRAD_BN,70.0,,,
M_25-34_college-grad student_Long_30's,1,0.0257731958762886,0.0,5.85509393074879e-06,20,TRAD_BN,70.0,,,
M_25-34_college-grad student_30's,1,0.0257731958762886,0.0,5.85509393074879e-06,20,TRAD_BN,70.0,,,
F_18-24_writer_70's,1,0.0272697040239441,0.0,1.3095471396225747e-05,20,TRAD_BN,70.0,,,
M_25-34_college-grad student_40's,1,0.0295976055869637,0.0,1.3095471396225747e-05,20,TRAD_BN,70.0,,,
M_18-24_20's,1,0.0359161955437312,0.0,1.5388438434289805e-05,20,TRAD_BN,70.0,,,
M_25-34_college-grad student_Long_40's,1,0.0359161955437312,0.0,1.8085224515459196e-05,20,TRAD_BN,70.0,,,
F_<18_2000's,1,0.0081476554705686,0.0,3.177623101889522e-13,20,COVER_G_BY,70.0,,,
M_18-24_20's,1,0.014632524110409,0.0,1.5388438434289805e-05,20,COVER_G_BY,70.0,,,
M_25-34_college-grad student_Long_30's,1,0.0192883272364482,0.0,5.85509393074879e-06,20,COVER_G_BY,70.0,,,
35-44_artist_Long_2000's,1,0.0232790156301962,0.0,1.7430706686422954e-07,20,COVER_G_BY,70.0,,,
M_doctor-health care_Long_30's,1,0.0271034253408713,0.0,8.570090512692436e-07,20,COVER_G_BY,70.0,,,
>56_self-employed_Long_80's,1,0.0305952776854007,0.0,8.460935799849304e-16,20,COVER_G_BY,70.0,,,
lawyer_20's,1,0.0337545726637845,0.0,0.0009206823961486,20,COVER_G_BY,70.0,,,
unemployed_Long_30's,1,0.0364150315929497,0.0,0.0006599275525999,20,COVER_G_BY,70.0,,,
M_25-34_college-grad student_40's,1,0.0387429331559694,0.0,1.3095471396225747e-05,20,COVER_G_BY,70.0,,,
18-24_technician-engineer_60's,1,0.0407382773528433,0.0,0.0035466004281163,20,COVER_G_BY,70.0,,,
F_18-24_writer_70's,1,0.0422347855004988,0.0,1.3095471396225747e-05,20,COVER_G_BY,70.0,,,
doctor-health care_20's,1,0.0435650149650814,0.0,0.0004014523954241,20,COVER_G_BY,70.0,,,
>56_artist_2000's,1,0.0447289657465912,0.0,0.0015214322653226,20,COVER_G_BY,70.0,,,
F_45-49_writer_Long_2000's,1,0.0457266378450282,0.0,3.2932833004839e-07,20,COVER_G_BY,70.0,,,
25-34_college-grad student_20's,1,0.0465580312603924,0.0,0.0070560091474934,20,COVER_G_BY,70.0,,,
M_18-24_customer service_2000's,1,0.0472231459926837,0.0,0.0099997809531047,20,COVER_G_BY,70.0,,,
F_18-24_K-12 student,1,0.0477219820419022,0.0,3.6170210951655312e-06,20,COVER_G_BY,70.0,,,
50-55_customer service_2000's,1,0.0482208180911207,0.0,0.0049954123083075,20,COVER_G_BY,70.0,,,
F_25-34_tradesman-craftsman_90's,1,0.0485533754572663,0.0,0.0025241297068125,20,COVER_G_BY,70.0,,,
F_>56_scientist_90's,1,0.048885932823412,0.0,0.0049954123083075,20,COVER_G_BY,70.0,,,
F_<18_2000's,1,0.0081476554705686,0.0,3.177623101889522e-13,20,COVER_G_BN,70.0,,,
M_18-24_20's,1,0.014632524110409,0.0,1.5388438434289805e-05,20,COVER_G_BN,70.0,,,
M_25-34_college-grad student_Long_30's,1,0.0192883272364482,0.0,5.85509393074879e-06,20,COVER_G_BN,70.0,,,
35-44_artist_Long_2000's,1,0.0232790156301962,0.0,1.7430706686422954e-07,20,COVER_G_BN,70.0,,,
M_doctor-health care_Long_30's,1,0.0271034253408713,0.0,8.570090512692436e-07,20,COVER_G_BN,70.0,,,
>56_self-employed_Long_80's,1,0.0305952776854007,0.0,8.460935799849304e-16,20,COVER_G_BN,70.0,,,
lawyer_20's,1,0.0337545726637845,0.0,0.0009206823961486,20,COVER_G_BN,70.0,,,
unemployed_Long_30's,1,0.0364150315929497,0.0,0.0006599275525999,20,COVER_G_BN,70.0,,,
M_25-34_college-grad student_40's,1,0.0387429331559694,0.0,1.3095471396225747e-05,20,COVER_G_BN,70.0,,,
F_18-24_writer_70's,1,0.0402394413036248,0.0,1.3095471396225747e-05,20,COVER_G_BN,70.0,,,
doctor-health care_20's,1,0.0415696707682075,0.0,0.0004014523954241,20,COVER_G_BN,70.0,,,
F_45-49_writer_Long_2000's,1,0.0425673428666444,0.0,3.2932833004839e-07,20,COVER_G_BN,70.0,,,
F_18-24_K-12 student,1,0.0430661789158629,0.0,3.6170210951655312e-06,20,COVER_G_BN,70.0,,,
>56_self-employed_Long_80's,1,0.0034918523445294,0.0,8.460935799849304e-16,15,TRAD_BY,70.0,,,
F_<18_2000's,1,0.0116395078150981,0.0,3.177623101889522e-13,15,TRAD_BY,70.0,,,
F_<18_Long_2000's,1,0.0116395078150981,0.0,3.177623101889522e-13,15,TRAD_BY,70.0,,,
M_>56_self-employed_80's,1,0.0116395078150981,0.0,1.2979443714719785e-12,15,TRAD_BY,70.0,,,
F_<18_K-12 student_Long_2000's,1,0.0116395078150981,0.0,1.589939176998122e-11,15,TRAD_BY,70.0,,,
F_K-12 student_2000's,1,0.0116395078150981,0.0,1.589939176998122e-11,15,TRAD_BY,70.0,,,
F_K-12 student_Long_2000's,1,0.0116395078150981,0.0,1.589939176998122e-11,15,TRAD_BY,70.0,,,
35-44_artist_Long_2000's,1,0.015630196208846,0.0,1.7430706686422954e-07,15,TRAD_BY,70.0,,,
35-44_artist_2000's,1,0.015630196208846,0.0,1.7430706686422954e-07,15,TRAD_BY,70.0,,,
F_45-49_writer_Long_2000's,1,0.016627868307283,0.0,3.2932833004839e-07,15,TRAD_BY,70.0,,,
F_45-49_writer_2000's,1,0.016627868307283,0.0,3.2932833004839e-07,15,TRAD_BY,70.0,,,
M_doctor-health care_Long_30's,1,0.0206185567010309,0.0,8.570090512692436e-07,15,TRAD_BY,70.0,,,
F_18-24_K-12 student,1,0.0211173927502494,0.0,3.6170210951655312e-06,15,TRAD_BY,70.0,,,
F_18-24_K-12 student_Long,1,0.0211173927502494,0.0,3.6170210951655312e-06,15,TRAD_BY,70.0,,,
M_25-34_college-grad student_Long_30's,1,0.0257731958762886,0.0,5.85509393074879e-06,15,TRAD_BY,70.0,,,
>56_self-employed_Long_80's,1,0.0034918523445294,0.0,8.460935799849304e-16,15,TRAD_BN,70.0,,,
F_<18_2000's,1,0.0116395078150981,0.0,3.177623101889522e-13,15,TRAD_BN,70.0,,,
F_<18_Long_2000's,1,0.0116395078150981,0.0,3.177623101889522e-13,15,TRAD_BN,70.0,,,
M_>56_self-employed_80's,1,0.0116395078150981,0.0,1.2979443714719785e-12,15,TRAD_BN,70.0,,,
F_<18_K-12 student_Long_2000's,1,0.0116395078150981,0.0,1.589939176998122e-11,15,TRAD_BN,70.0,,,
F_K-12 student_2000's,1,0.0116395078150981,0.0,1.589939176998122e-11,15,TRAD_BN,70.0,,,
F_K-12 student_Long_2000's,1,0.0116395078150981,0.0,1.589939176998122e-11,15,TRAD_BN,70.0,,,
35-44_artist_Long_2000's,1,0.015630196208846,0.0,1.7430706686422954e-07,15,TRAD_BN,70.0,,,
35-44_artist_2000's,1,0.015630196208846,0.0,1.7430706686422954e-07,15,TRAD_BN,70.0,,,
F_45-49_writer_Long_2000's,1,0.016627868307283,0.0,3.2932833004839e-07,15,TRAD_BN,70.0,,,
F_45-49_writer_2000's,1,0.016627868307283,0.0,3.2932833004839e-07,15,TRAD_BN,70.0,,,
M_doctor-health care_Long_30's,1,0.0206185567010309,0.0,8.570090512692436e-07,15,TRAD_BN,70.0,,,
F_18-24_K-12 student,1,0.0211173927502494,0.0,3.6170210951655312e-06,15,TRAD_BN,70.0,,,
F_18-24_K-12 student_Long,1,0.0211173927502494,0.0,3.6170210951655312e-06,15,TRAD_BN,70.0,,,
M_25-34_college-grad student_Long_30's,1,0.0257731958762886,0.0,5.85509393074879e-06,15,TRAD_BN,70.0,,,
F_<18_2000's,1,0.0081476554705686,0.0,3.177623101889522e-13,15,COVER_G_BY,70.0,,,
M_18-24_20's,1,0.014632524110409,0.0,1.5388438434289805e-05,15,COVER_G_BY,70.0,,,
M_25-34_college-grad student_Long_30's,1,0.0192883272364482,0.0,5.85509393074879e-06,15,COVER_G_BY,70.0,,,
35-44_artist_Long_2000's,1,0.0232790156301962,0.0,1.7430706686422954e-07,15,COVER_G_BY,70.0,,,
